#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
        1104     -3.600000e-01      2.039855e-02      1.119770e-02
        1105     -3.200000e-01      2.009050e-02      1.119180e-02
        1106     -3.600000e-01      1.974684e-02      1.118696e-02
        1107     -3.600000e-01      1.940379e-02      1.118211e-02
        1108     -4.000000e-01      1.902527e-02      1.117842e-02
        1109     -4.000000e-01      1.864743e-02      1.117473e-02
        1110     -3.600000e-01      1.830631e-02      1.116986e-02
        1111     -4.800000e-01      1.785779e-02      1.116881e-02
        1112     -5.600000e-01      1.733813e-02      1.117085e-02
        1113     -5.600000e-01      1.681941e-02      1.117285e-02
        1114     -5.600000e-01      1.630162e-02      1.117481e-02
        1115     -6.000000e-01      1.574888e-02      1.117845e-02
        1116     -6.400000e-01      1.516129e-02      1.118387e-02
        1117     -7.200000e-01      1.450313e-02      1.119320e-02
        1118     -6.400000e-01      1.391771e-02      1.119849e-02
        1119     -6.000000e-01      1.336908e-02      1.120192e-02
        1120     -6.000000e-01      1.282143e-02      1.120529e-02
        1121     -6.400000e-01      1.223907e-02      1.121042e-02
        1122     -6.000000e-01      1.169340e-02      1.121370e-02
        1123     -7.600000e-01      1.100623e-02      1.122475e-02
        1124     -1.000000e+00      1.010676e-02      1.125074e-02
        1125     -9.600000e-01      9.244444e-03      1.127374e-02
        1126     -9.600000e-01      8.383659e-03      1.129654e-02
        1127     -1.000000e+00      7.488909e-03      1.132190e-02
        1128     -1.000000e+00      6.595745e-03      1.134704e-02
        1129     -1.000000e+00      5.704163e-03      1.137196e-02
        1130     -1.000000e+00      4.814159e-03      1.139667e-02
        1131     -9.200000e-01      3.996463e-03      1.141589e-02
        1132     -7.200000e-01      3.356890e-03      1.142371e-02
        1133     -5.200000e-01      2.894969e-03      1.142296e-02
        1134     -3.600000e-01      2.574956e-03      1.141737e-02
        1135     -2.000000e-01      2.396476e-03      1.140870e-02
        1136     -2.000000e-01      2.218310e-03      1.140005e-02
        1137     -2.000000e-01      2.040457e-03      1.139141e-02
        1138     -2.000000e-01      1.862917e-03      1.138279e-02
        1139     -3.200000e-01      1.580334e-03      1.137630e-02
        1140     -4.000000e-01      1.228070e-03      1.137177e-02
        1141     -3.200000e-01      9.465381e-04      1.136529e-02
        1142     -1.200000e-01      8.406305e-04      1.135583e-02
        1143      0.000000e+00      8.398950e-04      1.134590e-02
        1144     -4.000000e-02      8.041958e-04      1.133604e-02
        1145     -1.200000e-01      6.986900e-04      1.132663e-02
        1146     -4.000000e-02      6.631763e-04      1.131680e-02
        1147      8.000000e-02      7.323452e-04      1.130714e-02
        1148      1.600000e-01      8.710801e-04      1.129815e-02
        1149      0.000000e+00      8.703220e-04      1.128831e-02
        1150     -4.000000e-02      8.347826e-04      1.127855e-02
        1151     -4.000000e-02      7.993050e-04      1.126881e-02
        1152      8.000000e-02      8.680556e-04      1.125924e-02
        1153      0.000000e+00      8.673027e-04      1.124947e-02
        1154     -4.000000e-02      8.318891e-04      1.123978e-02
        1155      0.000000e+00      8.311688e-04      1.123005e-02
        1156     -1.600000e-01      6.920415e-04      1.122120e-02
        1157     -1.600000e-01      5.531547e-04      1.121236e-02
        1158     -8.000000e-02      4.835924e-04      1.120289e-02
        1159     -4.000000e-02      4.486626e-04      1.119328e-02
        1160     -4.000000e-02      4.137931e-04      1.118368e-02
        1161     -2.000000e-01      2.411714e-04      1.117538e-02
        1162     -8.000000e-02      1.721170e-04      1.116598e-02
        1163     -2.000000e-01     -1.183729e-17      1.115770e-02
        1164     -1.600000e-01     -1.374570e-04      1.114896e-02
        1165     -2.400000e-01     -3.433476e-04      1.114130e-02
        1166     -3.600000e-01     -6.518010e-04      1.113601e-02
        1167     -5.200000e-01     -1.096829e-03      1.113536e-02
        1168     -4.400000e-01     -1.472603e-03      1.113216e-02
        1169     -2.000000e-01     -1.642429e-03      1.112393e-02
        1170     -1.200000e-01     -1.743590e-03      1.111489e-02
        1171     -8.000000e-02     -1.810418e-03      1.110559e-02
        1172      0.000000e+00     -1.808874e-03      1.109612e-02
        1173     -1.600000e-01     -1.943734e-03      1.108748e-02
        1174     -1.600000e-01     -2.078365e-03      1.107885e-02
        1175     -3.200000e-01     -2.348936e-03      1.107273e-02
        1176     -4.000000e-01     -2.687075e-03      1.106847e-02
        1177     -4.000000e-01     -3.024639e-03      1.106422e-02
        1178     -3.600000e-01     -3.327674e-03      1.105897e-02
        1179     -4.000000e-01     -3.664122e-03      1.105471e-02
        1180     -2.800000e-01     -3.898305e-03      1.104782e-02
        1181     -4.000000e-01     -4.233700e-03      1.104356e-02
        1182     -4.400000e-01     -4.602369e-03      1.104036e-02
        1183     -4.000000e-01     -4.936602e-03      1.103609e-02
        1184     -3.200000e-01     -5.202703e-03      1.102998e-02
        1185     -2.000000e-01     -5.367089e-03      1.102189e-02
        1186     -2.400000e-01     -5.564924e-03      1.101438e-02
        1187     -2.000000e-01     -5.728728e-03      1.100631e-02
        1188     -1.600000e-01     -5.858586e-03      1.099782e-02
        1189      4.000000e-02     -5.820017e-03      1.098863e-02
        1190      1.600000e-01     -5.680672e-03      1.098028e-02
        1191      2.800000e-01     -5.440806e-03      1.097368e-02
        1192      8.000000e-02     -5.369128e-03      1.096471e-02
        1193     -1.200000e-01     -5.465214e-03      1.095594e-02
        1194     -1.200000e-01     -5.561139e-03      1.094719e-02
        1195     -1.200000e-01     -5.656904e-03      1.093844e-02
        1196     -1.200000e-01     -5.752508e-03      1.092972e-02
        1197     -4.000000e-02     -5.781119e-03      1.092062e-02
        1198     -4.000000e-02     -5.809683e-03      1.091154e-02
        1199      2.000000e-01     -5.638032e-03      1.090379e-02
        1200      1.200000e-01     -5.533333e-03      1.089521e-02
        1201      1.600000e-01     -5.395504e-03      1.088701e-02
        1202      2.400000e-01     -5.191348e-03      1.087987e-02
        1203      2.800000e-01     -4.954281e-03      1.087340e-02
        1204      3.200000e-01     -4.684385e-03      1.086772e-02
        1205      3.600000e-01     -4.381743e-03      1.086292e-02
        1206      3.200000e-01     -4.112769e-03      1.085724e-02
        1207      3.600000e-01     -3.811102e-03      1.085243e-02
        1208      3.200000e-01     -3.543046e-03      1.084676e-02
        1209      3.200000e-01     -3.275434e-03      1.084109e-02
        1210      2.000000e-01     -3.107438e-03      1.083343e-02
        1211      2.800000e-01     -2.873658e-03      1.082701e-02
        1212      2.000000e-01     -2.706271e-03      1.081937e-02
        1213      2.400000e-01     -2.506183e-03      1.081230e-02
        1214      2.400000e-01     -2.306425e-03      1.080524e-02
        1215      4.800000e-01     -1.909465e-03      1.080363e-02
        1216      4.400000e-01     -1.546053e-03      1.080086e-02
        1217      4.400000e-01     -1.183237e-03      1.079808e-02
        1218      3.600000e-01     -8.866995e-04      1.079328e-02
        1219      3.200000e-01     -6.234619e-04      1.078764e-02
        1220      4.000000e-02     -5.901639e-04      1.077885e-02
        1221      4.000000e-02     -5.569206e-04      1.077007e-02
        1222      0.000000e+00     -5.564648e-04      1.076126e-02
        1223      0.000000e+00     -5.560098e-04      1.075246e-02
        1224     -4.000000e-02     -5.882353e-04      1.074372e-02
        1225     -8.000000e-02     -6.530612e-04      1.073515e-02
        1226     -2.800000e-01     -8.809135e-04      1.072881e-02
        1227     -2.000000e-01     -1.043195e-03      1.072129e-02
        1228     -3.600000e-01     -1.335505e-03      1.071654e-02
        1229     -2.000000e-01     -1.497152e-03      1.070904e-02
        1230     -1.200000e-01     -1.593496e-03      1.070077e-02
        1231     -1.200000e-01     -1.689683e-03      1.069251e-02
        1232      0.000000e+00     -1.688312e-03      1.068383e-02
        1233     -4.000000e-02     -1.719384e-03      1.067521e-02
        1234     -1.200000e-01     -1.815235e-03      1.066699e-02
        1235     -1.600000e-01     -1.943320e-03      1.065912e-02
        1236     -1.200000e-01     -2.038835e-03      1.065093e-02
        1237      0.000000e+00     -2.037187e-03      1.064232e-02
        1238      8.000000e-02     -1.970921e-03      1.063393e-02
        1239      2.000000e-01     -1.807910e-03      1.062659e-02
        1240      2.000000e-01     -1.645161e-03      1.061927e-02
        1241      1.600000e-01     -1.514907e-03      1.061151e-02
        1242      4.000000e-02     -1.481481e-03      1.060302e-02
        1243      8.000000e-02     -1.415929e-03      1.059469e-02
        1244      8.000000e-02     -1.350482e-03      1.058638e-02
        1245      1.200000e-01     -1.253012e-03      1.057832e-02
        1246      0.000000e+00     -1.252006e-03      1.056983e-02
        1247     -8.000000e-02     -1.315156e-03      1.056155e-02
        1248      0.000000e+00     -1.314103e-03      1.055308e-02
        1249      8.000000e-02     -1.248999e-03      1.054484e-02
        1250      1.200000e-01     -1.152000e-03      1.053685e-02
        1251      0.000000e+00     -1.151079e-03      1.052842e-02
        1252     -1.200000e-01     -1.246006e-03      1.052044e-02
        1253      4.000000e-02     -1.213089e-03      1.051210e-02
        1254      2.400000e-01     -1.020734e-03      1.050547e-02
        1255      2.000000e-01     -8.605578e-04      1.049832e-02
        1256      2.000000e-01     -7.006369e-04      1.049118e-02
        1257      0.000000e+00     -7.000796e-04      1.048284e-02
        1258     -1.600000e-01     -8.267091e-04      1.047527e-02
        1259     -2.400000e-01     -1.016680e-03      1.046867e-02
        1260     -1.600000e-01     -1.142857e-03      1.046112e-02
        1261     -1.600000e-01     -1.268834e-03      1.045359e-02
        1262     -2.400000e-01     -1.458003e-03      1.044701e-02
        1263     -3.200000e-01     -1.710214e-03      1.044179e-02
        1264     -2.400000e-01     -1.898734e-03      1.043523e-02
        1265     -2.800000e-01     -2.118577e-03      1.042929e-02
        1266     -2.000000e-01     -2.274882e-03      1.042223e-02
        1267     -1.600000e-01     -2.399369e-03      1.041474e-02
        1268     -2.800000e-01     -2.618297e-03      1.040883e-02
        1269     -2.800000e-01     -2.836879e-03      1.040292e-02
        1270     -2.000000e-01     -2.992126e-03      1.039589e-02
        1271     -4.000000e-02     -3.021243e-03      1.038775e-02
        1272     -8.000000e-02     -3.081761e-03      1.037976e-02
        1273      4.000000e-02     -3.047918e-03      1.037166e-02
        1274      2.000000e-01     -2.888540e-03      1.036475e-02
        1275      1.200000e-01     -2.792157e-03      1.035707e-02
        1276      2.000000e-01     -2.633229e-03      1.035017e-02
        1277      3.200000e-01     -2.380579e-03      1.034515e-02
        1278      4.400000e-01     -2.034429e-03      1.034284e-02
        1279      5.200000e-01     -1.626271e-03      1.034280e-02
        1280      4.000000e-01     -1.312500e-03      1.033948e-02
        1281      2.800000e-01     -1.092896e-03      1.033374e-02
        1282      1.600000e-01     -9.672387e-04      1.032645e-02
        1283      1.600000e-01     -8.417771e-04      1.031916e-02
        1284      2.000000e-01     -6.853583e-04      1.031231e-02
        1285      2.400000e-01     -4.980545e-04      1.030598e-02
        1286      1.600000e-01     -3.732504e-04      1.029873e-02
        1287      8.000000e-02     -3.108003e-04      1.029091e-02
        1288      8.000000e-02     -2.484472e-04      1.028311e-02
        1289      1.200000e-01     -1.551590e-04      1.027556e-02
        1290      1.200000e-01     -6.201550e-05      1.026801e-02
        1291      1.200000e-01      3.098373e-05      1.026048e-02
        1292      1.200000e-01      1.238390e-04      1.025296e-02
        1293      1.600000e-01      2.474865e-04      1.024578e-02
        1294      8.000000e-02      3.091190e-04      1.023804e-02
        1295      4.000000e-02      3.397683e-04      1.023018e-02
        1296      1.200000e-01      4.320988e-04      1.022271e-02
        1297      2.000000e-01      5.859676e-04      1.021598e-02
        1298      2.400000e-01      7.704160e-04      1.020978e-02
        1299      1.600000e-01      8.929946e-04      1.020265e-02
        1300      2.000000e-01      1.046154e-03      1.019596e-02
        1301      4.000000e-02      1.076095e-03      1.018816e-02
        1302      4.000000e-02      1.105991e-03      1.018038e-02
        1303     -8.000000e-02      1.043745e-03      1.017276e-02
        1304     -4.000000e-02      1.012270e-03      1.016501e-02
        1305      8.000000e-02      1.072797e-03      1.015740e-02
        1306     -8.000000e-02      1.010720e-03      1.014981e-02
        1307     -2.800000e-01      7.957154e-04      1.014432e-02
        1308     -2.000000e-01      6.422018e-04      1.013773e-02
        1309     -2.800000e-01      4.278075e-04      1.013225e-02
        1310     -4.000000e-01      1.221374e-04      1.012912e-02
        1311     -2.400000e-01     -6.102212e-05      1.012305e-02
        1312     -8.000000e-02     -1.219512e-04      1.011552e-02
        1313      8.000000e-02     -6.092917e-05      1.010800e-02
        1314      2.400000e-01      1.217656e-04      1.010196e-02
        1315      4.000000e-02      1.520913e-04      1.009432e-02
        1316      0.000000e+00      1.519757e-04      1.008665e-02
        1317      4.000000e-02      1.822323e-04      1.007904e-02
        1318      2.000000e-01      3.338392e-04      1.007253e-02
        1319     -1.600000e-01      2.122820e-04      1.006563e-02
        1320     -2.000000e-01      6.060606e-05      1.005915e-02
        1321     -3.200000e-01     -1.816805e-04      1.005445e-02
        1322     -2.400000e-01     -3.630862e-04      1.004848e-02
        1323     -4.000000e-02     -3.930461e-04      1.004093e-02
        1324     -8.000000e-02     -4.531722e-04      1.003352e-02
        1325      0.000000e+00     -4.528302e-04      1.002595e-02
        1326      1.200000e-01     -3.619910e-04      1.001880e-02
        1327      1.600000e-01     -2.411454e-04      1.001198e-02
        1328      2.000000e-01     -9.036145e-05      1.000558e-02
        1329      2.400000e-01      9.029345e-05      9.999680e-03
        1330      1.600000e-01      2.105263e-04      9.992884e-03
        1331      8.000000e-02      2.704733e-04      9.985556e-03
        1332      4.000000e-02      3.003003e-04      9.978104e-03
        1333      1.200000e-01      3.900975e-04      9.971023e-03
        1334      4.000000e-02      4.197901e-04      9.963592e-03
        1335      1.600000e-01      5.393258e-04      9.956846e-03
        1336      8.000000e-02      5.988024e-04      9.949571e-03
        1337      2.400000e-01      7.778609e-04      9.943740e-03
        1338      2.400000e-01      9.566517e-04      9.937916e-03
        1339      2.800000e-01      1.165049e-03      9.932678e-03
        1340      2.400000e-01      1.343284e-03      9.926865e-03
        1341      4.400000e-01      1.670395e-03      9.924851e-03
        1342      5.200000e-01      2.056632e-03      9.924968e-03
        1343      5.600000e-01      2.472077e-03      9.926269e-03
        1344      7.600000e-01      3.035714e-03      9.934872e-03
        1345      6.000000e-01      3.479554e-03      9.937395e-03
        1346      5.200000e-01      3.863299e-03      9.937419e-03
        1347      5.200000e-01      4.246474e-03      9.937426e-03
        1348      5.600000e-01      4.658754e-03      9.938603e-03
        1349      4.800000e-01      5.011119e-03      9.937480e-03
        1350      4.800000e-01      5.362963e-03      9.936345e-03
        1351      5.200000e-01      5.743893e-03      9.936290e-03
        1352      6.400000e-01      6.213018e-03      9.940009e-03
        1353      6.400000e-01      6.681449e-03      9.943693e-03
        1354      6.800000e-01      7.178730e-03      9.948776e-03
        1355      6.000000e-01      7.616236e-03      9.951049e-03
        1356      6.000000e-01      8.053097e-03      9.953295e-03
        1357      6.400000e-01      8.518791e-03      9.956849e-03
        1358      6.000000e-01      8.954345e-03      9.959039e-03
        1359      6.800000e-01      9.448124e-03      9.963944e-03
        1360      5.600000e-01      9.852941e-03      9.964838e-03
        1361      4.800000e-01      1.019838e-02      9.963502e-03
        1362      4.800000e-01      1.054332e-02      9.962156e-03
        1363      4.000000e-01      1.082905e-02      9.958944e-03
        1364      4.000000e-01      1.111437e-02      9.955728e-03
        1365      4.400000e-01      1.142857e-02      9.953392e-03
        1366      4.800000e-01      1.177160e-02      9.952014e-03
        1367      4.800000e-01      1.211412e-02      9.950627e-03
        1368      6.000000e-01      1.254386e-02      9.952628e-03
        1369      5.600000e-01      1.294375e-02      9.953389e-03
        1370      5.600000e-01      1.334307e-02      9.954130e-03
        1371      4.000000e-01      1.362509e-02      9.950864e-03
        1372      2.800000e-01      1.381924e-02      9.945505e-03
        1373      2.400000e-01      1.398398e-02      9.939626e-03
        1374      2.800000e-01      1.417758e-02      9.934277e-03
        1375      3.200000e-01      1.440000e-02      9.929542e-03
        1376      2.400000e-01      1.456395e-02      9.923679e-03
        1377      2.000000e-01      1.469862e-02      9.917386e-03
        1378      3.200000e-01      1.492017e-02      9.912663e-03
        1379      4.400000e-01      1.522843e-02      9.910267e-03
        1380      3.200000e-01      1.544928e-02      9.905546e-03
        1381      3.600000e-01      1.569877e-02      9.901515e-03
        1382      3.600000e-01      1.594790e-02      9.897484e-03
        1383      3.200000e-01      1.616775e-02      9.892769e-03
        1384      4.000000e-01      1.644509e-02      9.889507e-03
        1385      3.600000e-01      1.669314e-02      9.885477e-03
        1386      4.400000e-01      1.699856e-02      9.883062e-03
        1387      4.800000e-01      1.733237e-02      9.881572e-03
        1388      4.800000e-01      1.766571e-02      9.880074e-03
        1389      4.400000e-01      1.796976e-02      9.877638e-03
        1390      4.400000e-01      1.827338e-02      9.875197e-03
        1391      4.000000e-01      1.854781e-02      9.871910e-03
        1392      4.000000e-01      1.882184e-02      9.868621e-03
        1393      4.000000e-01      1.909548e-02      9.865329e-03
        1394      4.400000e-01      1.939742e-02      9.862872e-03
        1395      3.600000e-01      1.964158e-02      9.858823e-03
        1396      2.800000e-01      1.982808e-02      9.853525e-03
        1397      4.000000e-01      2.010021e-02      9.850229e-03
        1398      3.600000e-01      2.034335e-02      9.846183e-03
        1399      3.200000e-01      2.055754e-02      9.841475e-03
        1400      3.200000e-01      2.077143e-02      9.836769e-03
        1401      3.600000e-01      2.101356e-02      9.832727e-03
        1402      1.200000e-01      2.108417e-02      9.825967e-03
        1403      4.000000e-02      2.109765e-02      9.818973e-03
        1404      1.200000e-01      2.116809e-02      9.812232e-03
        1405      8.000000e-02      2.120996e-02      9.805338e-03
        1406      1.600000e-01      2.130868e-02      9.798861e-03
        1407      2.800000e-01      2.149254e-02      9.793621e-03
        1408      2.800000e-01      2.167614e-02      9.788386e-03
        1409      3.200000e-01      2.188786e-02      9.783729e-03
        1410      3.600000e-01      2.212766e-02      9.779728e-03
        1411      2.000000e-01      2.225372e-02      9.773610e-03
        1412      2.000000e-01      2.237960e-02      9.767498e-03
        1413      8.000000e-02      2.242038e-02      9.760671e-03
        1414     -4.000000e-02      2.237624e-02      9.753868e-03
        1415      8.000000e-02      2.241696e-02      9.747060e-03
        1416      8.000000e-02      2.245763e-02      9.740261e-03
        1417      0.000000e+00      2.244178e-02      9.733400e-03
        1418      4.000000e-02      2.245416e-02      9.726544e-03
        1419     -1.200000e-01      2.235377e-02      9.720207e-03
        1420     -1.200000e-01      2.225352e-02      9.713879e-03
        1421     -1.600000e-01      2.212526e-02      9.707890e-03
        1422     -2.400000e-01      2.194093e-02      9.702813e-03
        1423     -2.800000e-01      2.172874e-02      9.698314e-03
        1424     -3.600000e-01      2.146067e-02      9.695208e-03
        1425     -4.800000e-01      2.110877e-02      9.694788e-03
        1426     -3.200000e-01      2.086957e-02      9.690940e-03
        1427     -4.400000e-01      2.054660e-02      9.689529e-03
        1428     -5.200000e-01      2.016807e-02      9.690135e-03
        1429     -6.400000e-01      1.970609e-02      9.694360e-03
        1430     -6.400000e-01      1.924476e-02      9.698552e-03
        1431     -8.400000e-01      1.864430e-02      9.710344e-03
        1432     -8.400000e-01      1.804469e-02      9.722058e-03
        1433     -6.800000e-01      1.755757e-02      9.727470e-03
        1434     -7.200000e-01      1.704324e-02      9.734274e-03
        1435     -8.000000e-01      1.647387e-02      9.744128e-03
        1436     -8.400000e-01      1.587744e-02      9.755579e-03
        1437     -8.000000e-01      1.530967e-02      9.765298e-03
        1438     -8.400000e-01      1.471488e-02      9.776604e-03
        1439     -6.800000e-01      1.423211e-02      9.781723e-03
        1440     -5.600000e-01      1.383333e-02      9.783055e-03
        1441     -5.200000e-01      1.346287e-02      9.783277e-03
        1442     -2.800000e-01      1.325936e-02      9.778609e-03
        1443     -4.000000e-02      1.322245e-02      9.771902e-03
        1444      1.600000e-01      1.332410e-02      9.765664e-03
        1445      2.000000e-01      1.345329e-02      9.759760e-03
        1446     -4.000000e-02      1.341632e-02      9.753081e-03
        1447      0.000000e+00      1.340705e-02      9.746345e-03
        1448     -4.000000e-02      1.337017e-02      9.739684e-03
        1449     -2.000000e-01      1.322291e-02      9.734075e-03
        1450     -2.000000e-01      1.307586e-02      9.728473e-03
        1451     -4.000000e-02      1.303928e-02      9.721837e-03
        1452      8.000000e-02      1.308540e-02      9.715251e-03
        1453      0.000000e+00      1.307639e-02      9.708568e-03
        1454     -2.400000e-01      1.290234e-02      9.703451e-03
        1455     -2.800000e-01      1.270103e-02      9.698870e-03
        1456     -2.000000e-01      1.255495e-02      9.693309e-03
        1457     -2.000000e-01      1.240906e-02      9.687754e-03
        1458     -2.400000e-01      1.223594e-02      9.682656e-03
        1459     -1.600000e-01      1.211789e-02      9.676739e-03
        1460     -1.600000e-01      1.200000e-02      9.670829e-03
        1461     -1.200000e-01      1.190965e-02      9.664632e-03
        1462     -2.000000e-01      1.176471e-02      9.659108e-03
        1463     -4.000000e-02      1.172932e-02      9.652571e-03
        1464     -8.000000e-02      1.166667e-02      9.646181e-03
        1465      0.000000e+00      1.165870e-02      9.639600e-03
        1466      4.000000e-02      1.167804e-02      9.633044e-03
        1467     -8.000000e-02      1.161554e-02      9.626680e-03
        1468     -1.600000e-01      1.149864e-02      9.620832e-03
        1469     -8.000000e-02      1.143635e-02      9.614484e-03
        1470     -1.200000e-01      1.134694e-02      9.608360e-03
        1471     -2.400000e-01      1.117607e-02      9.603347e-03
        1472     -2.000000e-01      1.103261e-02      9.597895e-03
        1473     -1.600000e-01      1.091650e-02      9.592081e-03
        1474     -8.000000e-02      1.085482e-02      9.585772e-03
        1475      0.000000e+00      1.084746e-02      9.579276e-03
        1476      4.000000e-02      1.086721e-02      9.572806e-03
        1477      0.000000e+00      1.085985e-02      9.566328e-03
        1478      4.000000e-02      1.087957e-02      9.559875e-03
        1479      1.200000e-01      1.095335e-02      9.553696e-03
        1480      0.000000e+00      1.094595e-02      9.547244e-03
        1481      4.000000e-02      1.096556e-02      9.540818e-03
        1482     -1.200000e-01      1.087719e-02      9.534789e-03
        1483     -1.200000e-01      1.078894e-02      9.528768e-03
        1484     -4.000000e-02      1.075472e-02      9.522409e-03
        1485      8.000000e-02      1.080135e-02      9.516110e-03
        1486      8.000000e-02      1.084791e-02      9.509821e-03
        1487      4.000000e-02      1.086752e-02      9.503445e-03
        1488      8.000000e-02      1.091398e-02      9.497172e-03
        1489      1.200000e-01      1.098724e-02      9.491077e-03
        1490      8.000000e-02      1.103356e-02      9.484820e-03
        1491      1.200000e-01      1.110664e-02      9.478740e-03
        1492      0.000000e+00      1.109920e-02      9.472390e-03
        1493      8.000000e-02      1.114534e-02      9.466158e-03
        1494      0.000000e+00      1.113788e-02      9.459825e-03
        1495      1.200000e-01      1.121070e-02      9.453777e-03
        1496      8.000000e-02      1.125668e-02      9.447570e-03
        1497      2.800000e-01      1.143621e-02      9.442964e-03
        1498      2.400000e-01      1.158879e-02      9.437893e-03
        1499      4.000000e-02      1.160774e-02      9.431616e-03
        1500     -1.600000e-01      1.149333e-02      9.426022e-03
        1501     -8.000000e-02      1.143238e-02      9.419939e-03
        1502     -1.600000e-01      1.131824e-02      9.414359e-03
        1503     -2.000000e-01      1.117764e-02      9.409145e-03
        1504     -1.200000e-01      1.109043e-02      9.403293e-03
        1505      1.200000e-01      1.116279e-02      9.397324e-03
        1506      4.000000e-02      1.118194e-02      9.391103e-03
        1507     -8.000000e-02      1.112143e-02      9.385067e-03
        1508      8.000000e-02      1.116711e-02      9.378954e-03
        1509      2.800000e-01      1.134526e-02      9.374431e-03
        1510      3.600000e-01      1.157616e-02      9.371066e-03
        1511      3.600000e-01      1.180675e-02      9.367700e-03
        1512      3.600000e-01      1.203704e-02      9.364335e-03
        1513      4.800000e-01      1.234633e-02      9.363252e-03
        1514      4.800000e-01      1.265522e-02      9.362161e-03
        1515      5.600000e-01      1.301650e-02      9.362950e-03
        1516      6.400000e-01      1.343008e-02      9.365904e-03
        1517      6.000000e-01      1.381674e-02      9.367708e-03
        1518      5.200000e-01      1.415020e-02      9.367470e-03
        1519      6.000000e-01      1.453588e-02      9.369239e-03
        1520      4.000000e-01      1.478947e-02      9.366507e-03
        1521      4.000000e-01      1.504274e-02      9.363772e-03
        1522      4.000000e-01      1.529566e-02      9.361035e-03
        1523      4.000000e-01      1.554826e-02      9.358296e-03
        1524      3.200000e-01      1.574803e-02      9.354287e-03
        1525      3.600000e-01      1.597377e-02      9.350877e-03
        1526      6.000000e-01      1.635649e-02      9.352578e-03
        1527      5.600000e-01      1.671251e-02      9.353227e-03
        1528      5.200000e-01      1.704188e-02      9.352903e-03
        1529      4.400000e-01      1.731851e-02      9.350876e-03
        1530      4.400000e-01      1.759477e-02      9.348844e-03
        1531      1.600000e-01      1.768779e-02      9.343201e-03
        1532      1.200000e-01      1.775457e-02      9.337341e-03
        1533      3.200000e-01      1.795173e-02      9.333331e-03
        1534      3.600000e-01      1.817471e-02      9.329910e-03
        1535      5.200000e-01      1.850163e-02      9.329558e-03
        1536      6.000000e-01      1.888021e-02      9.331162e-03
        1537      6.800000e-01      1.931034e-02      9.335000e-03
        1538      4.800000e-01      1.960988e-02      9.333734e-03
        1539      3.600000e-01      1.983106e-02      9.330290e-03
        1540      2.800000e-01      2.000000e-02      9.325761e-03
        1541      8.000000e-02      2.003894e-02      9.319790e-03
        1542      0.000000e+00      2.002594e-02      9.313755e-03
        1543      0.000000e+00      2.001296e-02      9.307728e-03
        1544      2.000000e-01      2.012953e-02      9.302430e-03
        1545      8.000000e-02      2.016828e-02      9.296489e-03
        1546      2.800000e-01      2.033635e-02      9.291995e-03
        1547      1.600000e-01      2.042663e-02      9.286427e-03
        1548      4.000000e-02      2.043928e-02      9.280437e-03
        1549      4.000000e-02      2.045190e-02      9.274454e-03
        1550     -8.000000e-02      2.038710e-02      9.268697e-03
        1551     -4.000000e-02      2.034816e-02      9.262803e-03
        1552      1.200000e-01      2.041237e-02      9.257057e-03
        1553     -4.000000e-02      2.037347e-02      9.251178e-03
        1554     -8.000000e-02      2.030888e-02      9.245451e-03
        1555      0.000000e+00      2.029582e-02      9.239514e-03
        1556     -1.600000e-01      2.017995e-02      9.234303e-03
        1557     -4.000000e-02      2.014130e-02      9.228453e-03
        1558     -1.200000e-01      2.005135e-02      9.222968e-03
        1559     -4.000000e-02      2.001283e-02      9.217132e-03
        1560      2.000000e-01      2.012821e-02      9.211946e-03
        1561      4.000000e-02      2.014094e-02      9.206054e-03
        1562      2.000000e-01      2.025608e-02      9.200880e-03
        1563      2.000000e-01      2.037108e-02      9.195712e-03
        1564      1.600000e-01      2.046036e-02      9.190266e-03
        1565      3.200000e-01      2.065176e-02      9.186386e-03
        1566      3.200000e-01      2.084291e-02      9.182509e-03
        1567      3.200000e-01      2.103382e-02      9.178633e-03
        1568      3.600000e-01      2.125000e-02      9.175325e-03
        1569      3.200000e-01      2.144041e-02      9.171452e-03
        1570      1.600000e-01      2.152866e-02      9.166035e-03
        1571      1.600000e-01      2.161680e-02      9.160624e-03
        1572     -4.000000e-02      2.157761e-02      9.154881e-03
        1573     -1.200000e-01      2.148760e-02      9.149503e-03
        1574     -1.600000e-01      2.137230e-02      9.144417e-03
        1575     -8.000000e-02      2.130794e-02      9.138837e-03
        1576     -8.000000e-02      2.124365e-02      9.133265e-03
        1577     -4.000000e-02      2.120482e-02      9.127556e-03
        1578     -8.000000e-02      2.114068e-02      9.121997e-03
        1579     -1.200000e-01      2.105130e-02      9.116658e-03
        1580     -4.000000e-02      2.101266e-02      9.110970e-03
        1581     -1.200000e-01      2.092347e-02      9.105643e-03
        1582     -1.200000e-01      2.083439e-02      9.100323e-03
        1583     -1.600000e-01      2.072015e-02      9.095291e-03
        1584     -2.400000e-01      2.055556e-02      9.091039e-03
        1585     -2.800000e-01      2.036593e-02      9.087280e-03
        1586     -2.800000e-01      2.017654e-02      9.083524e-03
        1587     -2.800000e-01      1.998740e-02      9.079769e-03
        1588     -1.600000e-01      1.987406e-02      9.074759e-03
        1589     -2.000000e-01      1.973568e-02      9.070103e-03
