0.5	9.998380e-01	9.998201e-01	7.271141e-06
0.6	9.990380e-01	9.989275e-01	2.385870e-05
0.7	9.959480e-01	9.959318e-01	4.997397e-05
0.8	9.889600e-01	9.889670e-01	1.305698e-04
0.9	9.757280e-01	9.759081e-01	1.516056e-04
1.0	9.540340e-01	9.542135e-01	2.110660e-04
1.1	9.232340e-01	9.237915e-01	3.032584e-04
1.2	8.845900e-01	8.838385e-01	3.783177e-04
1.3	8.373720e-01	8.366070e-01	4.892891e-04
1.4	7.853200e-01	7.853149e-01	5.679580e-04
1.5	7.321160e-01	7.319121e-01	4.338436e-04
1.6	6.757080e-01	6.787153e-01	5.137261e-04
1.7	6.283880e-01	6.285942e-01	5.007645e-04
1.8	5.803720e-01	5.813877e-01	5.708087e-04
1.9	5.355480e-01	5.379049e-01	5.393552e-04
2.0	4.985360e-01	4.986916e-01	6.049861e-04
2.1	4.627740e-01	4.633429e-01	5.918690e-04
2.2	4.287260e-01	4.313721e-01	6.095100e-04
2.3	4.005980e-01	4.015441e-01	4.482555e-04
2.4	3.751700e-01	3.747557e-01	3.498653e-04
2.5	3.496240e-01	3.514453e-01	5.124460e-04
2.6	3.270620e-01	3.303928e-01	5.862568e-04
2.7	3.082340e-01	3.110503e-01	4.920153e-04
2.8	2.916660e-01	2.935837e-01	5.303030e-04
2.9	2.759360e-01	2.786165e-01	6.050755e-04
3.0	2.618100e-01	2.643155e-01	5.160979e-04
