0.5	9.998840e-01	9.998609e-01	5.762768e-06
0.6	9.991980e-01	9.991320e-01	2.138036e-05
0.7	9.968600e-01	9.966899e-01	4.585596e-05
0.8	9.908920e-01	9.909970e-01	8.284679e-05
0.9	9.805220e-01	9.800090e-01	1.123688e-04
1.0	9.615320e-01	9.618549e-01	1.706805e-04
1.1	9.350720e-01	9.357163e-01	2.668324e-04
1.2	9.007800e-01	9.010657e-01	2.915121e-04
1.3	8.597640e-01	8.596222e-01	4.563814e-04
1.4	8.135160e-01	8.122483e-01	4.609410e-04
1.5	7.649340e-01	7.629509e-01	5.571301e-04
1.6	7.112600e-01	7.125270e-01	4.531784e-04
1.7	6.619760e-01	6.633739e-01	4.494483e-04
1.8	6.159900e-01	6.168609e-01	5.454418e-04
1.9	5.721620e-01	5.735955e-01	5.189960e-04
2.0	5.319120e-01	5.330466e-01	4.635976e-04
2.1	4.963700e-01	4.970373e-01	5.063083e-04
2.2	4.615980e-01	4.641121e-01	5.636195e-04
2.3	4.307520e-01	4.331221e-01	5.555842e-04
2.4	4.035680e-01	4.056026e-01	4.267897e-04
2.5	3.775700e-01	3.809036e-01	4.490280e-04
2.6	3.557400e-01	3.577785e-01	4.576435e-04
2.7	3.355100e-01	3.379475e-01	5.627499e-04
2.8	3.158620e-01	3.189796e-01	4.965701e-04
2.9	3.001960e-01	3.024782e-01	4.922355e-04
3.0	2.869960e-01	2.873406e-01	5.616394e-04
