0.5	9.998980e-01	9.998890e-01	4.455333e-06
0.6	9.993300e-01	9.992902e-01	1.893035e-05
0.7	9.974580e-01	9.972878e-01	3.736118e-05
0.8	9.926220e-01	9.924879e-01	5.925732e-05
0.9	9.835160e-01	9.832667e-01	9.333170e-05
1.0	9.679700e-01	9.678221e-01	1.335256e-04
1.1	9.435640e-01	9.452750e-01	2.368661e-04
1.2	9.136480e-01	9.149322e-01	3.088835e-04
1.3	8.772960e-01	8.781973e-01	2.857786e-04
1.4	8.362440e-01	8.357512e-01	3.414920e-04
1.5	7.921520e-01	7.896840e-01	4.763760e-04
1.6	7.430800e-01	7.420632e-01	4.440196e-04
1.7	6.930880e-01	6.946483e-01	4.791158e-04
1.8	6.491480e-01	6.493556e-01	4.318120e-04
1.9	6.045040e-01	6.063951e-01	4.623150e-04
2.0	5.647200e-01	5.655138e-01	5.325445e-04
2.1	5.282720e-01	5.283896e-01	4.923598e-04
2.2	4.947920e-01	4.948151e-01	4.770426e-04
2.3	4.621660e-01	4.637525e-01	4.976712e-04
2.4	4.332460e-01	4.348923e-01	5.324637e-04
2.5	4.046580e-01	4.091420e-01	4.425022e-04
2.6	3.823140e-01	3.855888e-01	5.094459e-04
2.7	3.617520e-01	3.637214e-01	4.723157e-04
2.8	3.425920e-01	3.436534e-01	4.440064e-04
2.9	3.250280e-01	3.262820e-01	4.859557e-04
3.0	3.056200e-01	3.102186e-01	5.330435e-04
