0.5	9.997460e-01	9.996878e-01	1.673135e-05
0.6	9.983280e-01	9.982089e-01	3.169684e-05
0.7	9.933200e-01	9.935271e-01	8.940621e-05
0.8	9.830420e-01	9.827419e-01	1.432560e-04
0.9	9.642100e-01	9.630793e-01	2.450784e-04
1.0	9.321480e-01	9.316820e-01	3.710554e-04
1.1	8.887300e-01	8.882279e-01	5.364525e-04
1.2	8.347180e-01	8.351254e-01	5.035741e-04
1.3	7.745980e-01	7.755579e-01	6.284466e-04
1.4	7.121120e-01	7.150192e-01	6.071687e-04
1.5	6.512680e-01	6.540369e-01	6.337091e-04
1.6	5.920320e-01	5.979964e-01	7.191543e-04
1.7	5.429200e-01	5.461266e-01	7.163288e-04
1.8	4.989360e-01	5.002437e-01	5.801823e-04
1.9	4.545480e-01	4.580414e-01	7.514213e-04
2.0	4.213600e-01	4.213590e-01	6.188246e-04
2.1	3.884280e-01	3.896533e-01	4.597413e-04
2.2	3.592460e-01	3.595161e-01	6.653094e-04
2.3	3.327020e-01	3.337787e-01	6.354918e-04
2.4	3.076100e-01	3.111887e-01	6.376882e-04
2.5	2.880460e-01	2.901492e-01	5.600640e-04
2.6	2.705180e-01	2.720688e-01	5.125107e-04
2.7	2.524260e-01	2.560921e-01	5.617966e-04
2.8	2.361320e-01	2.415331e-01	6.757233e-04
2.9	2.238080e-01	2.278368e-01	5.544789e-04
3.0	2.138720e-01	2.159390e-01	3.538913e-04
