0.5	9.993960e-01	9.991460e-01	4.366211e-05
0.6	9.957940e-01	9.953331e-01	8.936738e-05
0.7	9.847620e-01	9.839315e-01	2.109172e-04
0.8	9.613360e-01	9.588637e-01	3.242083e-04
0.9	9.188760e-01	9.153043e-01	4.960538e-04
1.0	8.540300e-01	8.528305e-01	1.028645e-03
1.1	7.741180e-01	7.765892e-01	1.035662e-03
1.2	6.948940e-01	6.975205e-01	8.867993e-04
1.3	6.198120e-01	6.203059e-01	8.808866e-04
1.4	5.420040e-01	5.497493e-01	9.565571e-04
1.5	4.845080e-01	4.867719e-01	1.034115e-03
1.6	4.278540e-01	4.324014e-01	9.322283e-04
1.7	3.850540e-01	3.885407e-01	9.587687e-04
1.8	3.432340e-01	3.492122e-01	1.108683e-03
1.9	3.181860e-01	3.159918e-01	8.912508e-04
2.0	2.930960e-01	2.876851e-01	7.800268e-04
2.1	2.640420e-01	2.626197e-01	5.663506e-04
2.2	2.422420e-01	2.412153e-01	5.163939e-04
2.3	2.216780e-01	2.235305e-01	5.845242e-04
2.4	2.061060e-01	2.072917e-01	6.570377e-04
2.5	1.910820e-01	1.934021e-01	6.089426e-04
2.6	1.766100e-01	1.802829e-01	5.581843e-04
2.7	1.675280e-01	1.692070e-01	4.793289e-04
2.8	1.546880e-01	1.588546e-01	5.449525e-04
2.9	1.466000e-01	1.498703e-01	6.112001e-04
3.0	1.382260e-01	1.416708e-01	4.432381e-04
