0.5	9.996460e-01	9.995855e-01	2.126447e-05
0.6	9.978500e-01	9.976156e-01	3.108170e-05
0.7	9.918500e-01	9.915154e-01	1.300435e-04
0.8	9.790780e-01	9.777453e-01	1.880884e-04
0.9	9.550000e-01	9.528651e-01	3.084354e-04
1.0	9.137520e-01	9.138543e-01	4.690256e-04
1.1	8.604900e-01	8.612628e-01	6.075566e-04
1.2	8.003900e-01	8.002403e-01	7.025634e-04
1.3	7.290800e-01	7.345246e-01	7.500147e-04
1.4	6.631500e-01	6.689576e-01	7.484760e-04
1.5	6.031820e-01	6.066578e-01	7.615563e-04
1.6	5.502640e-01	5.497618e-01	7.419305e-04
1.7	4.961280e-01	4.976417e-01	6.790727e-04
1.8	4.501780e-01	4.528225e-01	7.663068e-04
1.9	4.133520e-01	4.130902e-01	9.055402e-04
2.0	3.824240e-01	3.793267e-01	7.186764e-04
2.1	3.512780e-01	3.490380e-01	7.202205e-04
2.2	3.235480e-01	3.217592e-01	7.384472e-04
2.3	2.958380e-01	2.982427e-01	5.832445e-04
2.4	2.742860e-01	2.774961e-01	6.191540e-04
2.5	2.558640e-01	2.587058e-01	6.001322e-04
2.6	2.384180e-01	2.422123e-01	5.896037e-04
2.7	2.221180e-01	2.277258e-01	6.474293e-04
2.8	2.094980e-01	2.139537e-01	5.909628e-04
2.9	1.991620e-01	2.017664e-01	5.075979e-04
3.0	1.890420e-01	1.913389e-01	4.759524e-04
