0.5	9.983520e-01	9.977416e-01	1.261627e-04
0.6	9.889220e-01	9.883047e-01	3.491964e-04
0.7	9.651880e-01	9.613316e-01	5.734170e-04
0.8	9.141800e-01	9.064114e-01	1.024736e-03
0.9	8.171120e-01	8.210471e-01	1.286957e-03
1.0	7.138920e-01	7.159107e-01	1.412024e-03
1.1	6.084700e-01	6.165267e-01	1.417071e-03
1.2	5.226440e-01	5.235625e-01	1.719180e-03
1.3	4.537660e-01	4.473225e-01	1.311237e-03
1.4	3.883900e-01	3.839750e-01	1.244414e-03
1.5	3.264800e-01	3.330030e-01	1.013647e-03
1.6	2.873000e-01	2.917934e-01	9.245289e-04
1.7	2.537780e-01	2.578755e-01	1.210689e-03
1.8	2.310780e-01	2.285670e-01	7.577002e-04
1.9	2.069580e-01	2.050070e-01	7.760061e-04
2.0	1.882960e-01	1.864665e-01	5.767909e-04
2.1	1.688800e-01	1.693467e-01	7.752722e-04
2.2	1.533200e-01	1.558807e-01	4.881097e-04
2.3	1.440040e-01	1.432759e-01	5.737729e-04
2.4	1.329200e-01	1.336362e-01	5.364262e-04
2.5	1.242040e-01	1.244638e-01	6.002023e-04
2.6	1.152160e-01	1.156685e-01	4.288127e-04
2.7	1.063840e-01	1.083385e-01	5.547377e-04
2.8	9.786200e-02	1.011388e-01	3.995229e-04
2.9	9.272800e-02	9.604530e-02	4.745078e-04
3.0	8.742800e-02	9.049630e-02	4.722762e-04
