0.5	9.995500e-01	9.994090e-01	2.396101e-05
0.6	9.972200e-01	9.967028e-01	6.372212e-05
0.7	9.891860e-01	9.884820e-01	1.461321e-04
0.8	9.713400e-01	9.702373e-01	2.321270e-04
0.9	9.403000e-01	9.379321e-01	3.820235e-04
1.0	8.908720e-01	8.889575e-01	5.221910e-04
1.1	8.251200e-01	8.257716e-01	7.723976e-04
1.2	7.519900e-01	7.548034e-01	8.430502e-04
1.3	6.782520e-01	6.833998e-01	7.197847e-04
1.4	6.118980e-01	6.144166e-01	7.046788e-04
1.5	5.496000e-01	5.498856e-01	7.923421e-04
1.6	4.912580e-01	4.938322e-01	8.943568e-04
1.7	4.413280e-01	4.452779e-01	1.026986e-03
1.8	4.002780e-01	4.027726e-01	9.435093e-04
1.9	3.678080e-01	3.658980e-01	9.062631e-04
2.0	3.381920e-01	3.346745e-01	6.072820e-04
2.1	3.092120e-01	3.066445e-01	5.506349e-04
2.2	2.843100e-01	2.828067e-01	5.303651e-04
2.3	2.602020e-01	2.618270e-01	5.160808e-04
2.4	2.408960e-01	2.431037e-01	5.995975e-04
2.5	2.235720e-01	2.262551e-01	5.669656e-04
2.6	2.102440e-01	2.112348e-01	3.798419e-04
2.7	1.970880e-01	1.983072e-01	4.253914e-04
2.8	1.848380e-01	1.859667e-01	3.128922e-04
2.9	1.739440e-01	1.754331e-01	4.384738e-04
3.0	1.632480e-01	1.666851e-01	4.885836e-04
