-1.5 5.2597947
-1.4387755102040816 5.1909122
-1.3775510204081634 5.121576
-1.316326530612245 5.051793
-1.2551020408163265 4.9815702
-1.193877551020408 4.9109144
-1.1326530612244898 4.8398333
-1.0714285714285714 4.768333
-1.010204081632653 4.696422
-0.9489795918367347 4.6241083
-0.8877551020408163 4.5513988
-0.826530612244898 4.4783034
-0.7653061224489797 4.4048295
-0.7040816326530612 4.330987
-0.6428571428571429 4.256784
-0.5816326530612245 4.182231
-0.5204081632653061 4.1073356
-0.4591836734693877 4.0321097
-0.3979591836734695 3.9565616
-0.33673469387755106 3.8807015
-0.2755102040816326 3.804541
-0.2142857142857144 3.7280903
-0.15306122448979598 3.6513596
-0.09183673469387754 3.57436
-0.03061224489795933 3.4971032
0.030612244897959107 3.4195995
0.09183673469387754 3.3418608
0.15306122448979598 3.2638988
0.2142857142857142 3.1857257
0.2755102040816326 3.1073532
0.33673469387755106 3.0287924
0.3979591836734693 2.950057
0.4591836734693877 2.8711576
0.5204081632653059 2.7921076
0.5816326530612246 2.7129195
0.6428571428571428 2.633606
0.704081632653061 2.5541785
0.7653061224489797 2.474651
0.8265306122448979 2.3950357
0.8877551020408161 2.3153458
0.9489795918367347 2.235593
1.010204081632653 2.1557918
1.0714285714285712 2.075954
1.1326530612244898 1.9960924
1.193877551020408 1.9162201
1.2551020408163263 1.8363504
1.316326530612245 1.7564955
1.3775510204081631 1.6766683
1.4387755102040813 1.5968816
1.5 1.5171487
