#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          96     -2.000000e-01     -2.991667e-01      1.084901e-02
          97     -2.800000e-01     -2.989691e-01      1.073897e-02
          98     -2.000000e-01     -2.979592e-01      1.067677e-02
          99     -3.600000e-01     -2.985859e-01      1.058729e-02
         100     -2.800000e-01     -2.984000e-01      1.048305e-02
         101     -2.000000e-01     -2.974257e-01      1.042443e-02
         102     -3.600000e-01     -2.980392e-01      1.034027e-02
         103     -3.600000e-01     -2.986408e-01      1.025736e-02
         104     -5.200000e-01     -3.007692e-01      1.037722e-02
         105     -4.400000e-01     -3.020952e-01      1.036276e-02
         106     -4.400000e-01     -3.033962e-01      1.034634e-02
         107     -3.600000e-01     -3.039252e-01      1.026316e-02
         108     -2.000000e-01     -3.029630e-01      1.021314e-02
         109     -4.400000e-01     -3.042202e-01      1.019653e-02
         110     -3.600000e-01     -3.047273e-01      1.011644e-02
         111     -2.800000e-01     -3.045045e-01      1.002775e-02
         112     -1.200000e-01     -3.028571e-01      1.007262e-02
         113     -2.800000e-01     -3.026549e-01      9.985515e-03
         114     -5.200000e-01     -3.045614e-01      1.007829e-02
         115     -4.400000e-01     -3.057391e-01      1.005923e-02
         116     -2.000000e-01     -3.048276e-01      1.001373e-02
         117     -2.000000e-01     -3.039316e-01      9.968141e-03
         118     -2.800000e-01     -3.037288e-01      9.885728e-03
         119     -6.800000e-01     -3.068908e-01      1.029592e-02
         120     -4.400000e-01     -3.080000e-01      1.026970e-02
         121     -3.600000e-01     -3.084298e-01      1.019381e-02
         122     -2.000000e-01     -3.075410e-01      1.014893e-02
         123     -6.000000e-01     -3.099187e-01      1.034119e-02
         124     -5.200000e-01     -3.116129e-01      1.039565e-02
         125     -2.800000e-01     -3.113600e-01      1.031556e-02
         126     -3.600000e-01     -3.117460e-01      1.024091e-02
         127     -2.800000e-01     -3.114961e-01      1.016333e-02
         128     -4.400000e-01     -3.125000e-01      1.013339e-02
         129     -2.000000e-01     -3.116279e-01      1.009229e-02
         130     -3.600000e-01     -3.120000e-01      1.002152e-02
         131     -5.200000e-01     -3.135878e-01      1.007001e-02
         132     -2.000000e-01     -3.127273e-01      1.003042e-02
         133     -3.600000e-01     -3.130827e-01      9.961303e-03
         134     -2.800000e-01     -3.128358e-01      9.890023e-03
         135     -2.800000e-01     -3.125926e-01      9.819754e-03
         136     -5.200000e-01     -3.141176e-01      9.865264e-03
         137     -2.800000e-01     -3.138686e-01      9.796397e-03
         138     -6.000000e-01     -3.159420e-01      9.942408e-03
         139     -3.600000e-01     -3.162590e-01      9.875931e-03
         140     -2.800000e-01     -3.160000e-01      9.808784e-03
         141     -2.800000e-01     -3.157447e-01      9.742541e-03
         142     -2.800000e-01     -3.154930e-01      9.677183e-03
         143     -1.200000e-01     -3.141259e-01      9.705593e-03
         144     -2.800000e-01     -3.138889e-01      9.641086e-03
         145     -2.800000e-01     -3.136552e-01      9.577428e-03
         146     -6.000000e-01     -3.156164e-01      9.710567e-03
         147     -4.400000e-01     -3.164626e-01      9.681304e-03
         148     -2.800000e-01     -3.162162e-01      9.619024e-03
         149     -4.400000e-01     -3.170470e-01      9.590274e-03
         150     -3.600000e-01     -3.173333e-01      9.530613e-03
         151     -4.400000e-01     -3.181457e-01      9.502055e-03
         152     -3.600000e-01     -3.184211e-01      9.443531e-03
         153     -1.200000e-01     -3.171242e-01      9.470439e-03
         154     -2.800000e-01     -3.168831e-01      9.412010e-03
         155     -4.400000e-01     -3.176774e-01      9.384744e-03
         156     -6.000000e-01     -3.194872e-01      9.497480e-03
         157     -3.600000e-01     -3.197452e-01      9.440491e-03
         158     -3.600000e-01     -3.200000e-01      9.384179e-03
         159     -3.600000e-01     -3.202516e-01      9.328530e-03
         160     -4.400000e-01     -3.210000e-01      9.300202e-03
         161     -3.600000e-01     -3.212422e-01      9.245591e-03
         162     -4.400000e-01     -3.219753e-01      9.217535e-03
         163     -4.400000e-01     -3.226994e-01      9.189382e-03
         164     -5.200000e-01     -3.239024e-01      9.211763e-03
         165     -6.000000e-01     -3.255758e-01      9.306672e-03
         166     -3.600000e-01     -3.257831e-01      9.252918e-03
         167     -1.200000e-01     -3.245509e-01      9.279199e-03
         168     -2.000000e-01     -3.238095e-01      9.253535e-03
         169     -2.800000e-01     -3.235503e-01      9.202410e-03
         170     -3.600000e-01     -3.237647e-01      9.150776e-03
         171     -2.800000e-01     -3.235088e-01      9.100841e-03
         172     -3.600000e-01     -3.237209e-01      9.050402e-03
         173     -5.200000e-01     -3.248555e-01      9.068923e-03
         174     -4.400000e-01     -3.255172e-01      9.040914e-03
         175     -5.200000e-01     -3.266286e-01      9.057298e-03
         176     -5.200000e-01     -3.277273e-01      9.072230e-03
         177     -4.400000e-01     -3.283616e-01      9.043122e-03
         178     -1.200000e-01     -3.271910e-01      9.067763e-03
         179     -5.200000e-01     -3.282682e-01      9.080856e-03
         180     -4.400000e-01     -3.288889e-01      9.051597e-03
         181     -3.600000e-01     -3.290608e-01      9.003220e-03
         182     -3.600000e-01     -3.292308e-01      8.955357e-03
         183     -3.600000e-01     -3.293989e-01      8.907999e-03
         184     -1.200000e-01     -3.282609e-01      8.931985e-03
         185     -2.000000e-01     -3.275676e-01      8.910570e-03
         186     -3.600000e-01     -3.277419e-01      8.864370e-03
         187     -2.800000e-01     -3.274866e-01      8.820642e-03
         188     -4.400000e-01     -3.280851e-01      8.794004e-03
         189     -2.000000e-01     -3.274074e-01      8.773549e-03
         190     -2.000000e-01     -3.267368e-01      8.752960e-03
         191     -4.000000e-02     -3.252356e-01      8.834936e-03
         192     -1.200000e-01     -3.241667e-01      8.853350e-03
         193     -4.400000e-01     -3.247668e-01      8.827797e-03
         194     -2.000000e-01     -3.241237e-01      8.805688e-03
         195     -2.800000e-01     -3.238974e-01      8.763438e-03
         196     -3.600000e-01     -3.240816e-01      8.720662e-03
         197     -3.600000e-01     -3.242640e-01      8.678300e-03
         198     -4.400000e-01     -3.248485e-01      8.654134e-03
         199     -2.000000e-01     -3.242211e-01      8.633356e-03
         200     -2.000000e-01     -3.236000e-01      8.612503e-03
         201     -2.800000e-01     -3.233831e-01      8.572385e-03
         202     -5.200000e-01     -3.243564e-01      8.585030e-03
         203     -5.200000e-01     -3.253202e-01      8.596665e-03
         204     -1.200000e-01     -3.243137e-01      8.613240e-03
         205     -2.800000e-01     -3.240976e-01      8.573936e-03
         206     -3.600000e-01     -3.242718e-01      8.534087e-03
         207     -2.800000e-01     -3.240580e-01      8.495539e-03
         208     -1.200000e-01     -3.230769e-01      8.511151e-03
         209     -3.600000e-01     -3.232536e-01      8.472261e-03
         210     -3.600000e-01     -3.234286e-01      8.433724e-03
         211     -3.600000e-01     -3.236019e-01      8.395534e-03
         212     -2.800000e-01     -3.233962e-01      8.358452e-03
         213     -6.800000e-01     -3.250704e-01      8.485224e-03
         214     -2.000000e-01     -3.244860e-01      8.465677e-03
         215     -2.800000e-01     -3.242791e-01      8.428830e-03
         216     -6.000000e-01     -3.255556e-01      8.485915e-03
         217     -5.200000e-01     -3.264516e-01      8.493986e-03
         218     -4.400000e-01     -3.269725e-01      8.470978e-03
         219     -4.400000e-01     -3.274886e-01      8.448005e-03
         220     -3.600000e-01     -3.276364e-01      8.410898e-03
         221     -2.800000e-01     -3.274208e-01      8.375601e-03
         222     -2.000000e-01     -3.268468e-01      8.357516e-03
         223     -3.600000e-01     -3.269955e-01      8.321361e-03
         224     -4.400000e-01     -3.275000e-01      8.299490e-03
         225     -2.800000e-01     -3.272889e-01      8.265288e-03
         226     -5.200000e-01     -3.281416e-01      8.272584e-03
         227     -4.000000e-02     -3.268722e-01      8.332957e-03
         228     -3.600000e-01     -3.270175e-01      8.297675e-03
         229     -4.400000e-01     -3.275109e-01      8.276096e-03
         230     -2.000000e-01     -3.269565e-01      8.258661e-03
         231     -2.800000e-01     -3.267532e-01      8.225410e-03
         232     -2.000000e-01     -3.262069e-01      8.208081e-03
         233     -4.000000e-02     -3.249785e-01      8.264255e-03
         234     -2.000000e-01     -3.244444e-01      8.246178e-03
         235     -4.400000e-01     -3.249362e-01      8.225736e-03
         236     -4.400000e-01     -3.254237e-01      8.205317e-03
         237     -3.600000e-01     -3.255696e-01      8.171993e-03
         238     -2.000000e-01     -3.250420e-01      8.154670e-03
         239     -4.400000e-01     -3.255230e-01      8.134724e-03
         240     -6.000000e-01     -3.266667e-01      8.180827e-03
         241     -6.800000e-01     -3.281328e-01      8.277212e-03
         242     -1.200000e-01     -3.272727e-01      8.287571e-03
         243     -4.400000e-01     -3.277366e-01      8.266439e-03
         244     -3.600000e-01     -3.278689e-01      8.233618e-03
         245     -2.800000e-01     -3.276735e-01      8.202329e-03
         246     -2.800000e-01     -3.274797e-01      8.171275e-03
         247     -4.400000e-01     -3.279352e-01      8.150882e-03
         248     -3.600000e-01     -3.280645e-01      8.119040e-03
         249     -2.000000e-01     -3.275502e-01      8.102708e-03
         250     -1.200000e-01     -3.267200e-01      8.112716e-03
         251     -3.600000e-01     -3.268526e-01      8.081478e-03
         252     -6.800000e-01     -3.282540e-01      8.170009e-03
         253     -3.600000e-01     -3.283794e-01      8.138680e-03
         254     -4.000000e-02     -3.272441e-01      8.185446e-03
         255     -1.200000e-01     -3.264314e-01      8.193594e-03
         256     -2.800000e-01     -3.262500e-01      8.163595e-03
         257     -4.400000e-01     -3.266926e-01      8.143820e-03
         258     -2.000000e-01     -3.262016e-01      8.127046e-03
         259     -3.600000e-01     -3.263320e-01      8.096715e-03
         260     -6.000000e-01     -3.273846e-01      8.133703e-03
         261     -2.800000e-01     -3.272031e-01      8.104565e-03
         262     -1.200000e-01     -3.264122e-01      8.112126e-03
         263     -2.000000e-01     -3.259316e-01      8.095509e-03
         264     -5.200000e-01     -3.266667e-01      8.098151e-03
         265     -5.200000e-01     -3.273962e-01      8.100388e-03
         266     -2.000000e-01     -3.269173e-01      8.084081e-03
         267     -4.400000e-01     -3.273408e-01      8.064891e-03
         268     -4.400000e-01     -3.277612e-01      8.045746e-03
         269     -5.200000e-01     -3.284758e-01      8.047512e-03
         270     -2.800000e-01     -3.282963e-01      8.019708e-03
         271     -2.800000e-01     -3.281181e-01      7.992095e-03
         272     -2.000000e-01     -3.276471e-01      7.976581e-03
         273     -2.000000e-01     -3.271795e-01      7.961055e-03
         274     -2.000000e-01     -3.267153e-01      7.945519e-03
         275     -4.000000e-02     -3.256727e-01      7.984738e-03
         276     -1.200000e-01     -3.249275e-01      7.990505e-03
         277     -2.000000e-01     -3.244765e-01      7.974376e-03
         278     -2.800000e-01     -3.243165e-01      7.947296e-03
         279     -4.400000e-01     -3.247312e-01      7.929620e-03
         280     -1.200000e-01     -3.240000e-01      7.934940e-03
         281     -3.600000e-01     -3.241281e-01      7.907735e-03
         282     -2.800000e-01     -3.239716e-01      7.881242e-03
         283     -3.600000e-01     -3.240989e-01      7.854421e-03
         284     -3.600000e-01     -3.242254e-01      7.827782e-03
         285     -4.400000e-01     -3.246316e-01      7.810850e-03
         286     -2.000000e-01     -3.241958e-01      7.795686e-03
         287     -3.600000e-01     -3.243206e-01      7.769521e-03
         288     -2.800000e-01     -3.241667e-01      7.744068e-03
         289     -3.600000e-01     -3.242907e-01      7.718264e-03
         290     -2.000000e-01     -3.238621e-01      7.703540e-03
         291     -2.000000e-01     -3.234364e-01      7.688817e-03
         292     -2.800000e-01     -3.232877e-01      7.663924e-03
         293     -5.200000e-01     -3.239590e-01      7.667118e-03
         294     -3.600000e-01     -3.240816e-01      7.642019e-03
         295     -2.800000e-01     -3.239322e-01      7.617575e-03
         296     -2.000000e-01     -3.235135e-01      7.603338e-03
         297     -4.400000e-01     -3.239057e-01      7.587846e-03
         298     -4.400000e-01     -3.242953e-01      7.572378e-03
         299     -4.400000e-01     -3.246823e-01      7.556934e-03
         300     -3.600000e-01     -3.248000e-01      7.532661e-03
         301     -6.000000e-01     -3.257143e-01      7.562918e-03
         302     -2.800000e-01     -3.255629e-01      7.539390e-03
         303     -2.000000e-01     -3.251485e-01      7.525887e-03
         304     -3.600000e-01     -3.252632e-01      7.502004e-03
         305     -6.000000e-01     -3.261639e-01      7.531292e-03
         306     -2.000000e-01     -3.257516e-01      7.517957e-03
         307     -3.600000e-01     -3.258632e-01      7.494297e-03
         308     -4.000000e-02     -3.249351e-01      7.527217e-03
         309     -2.000000e-01     -3.245307e-01      7.513708e-03
         310     -5.200000e-01     -3.251613e-01      7.515881e-03
         311     -2.800000e-01     -3.250161e-01      7.493117e-03
         312     -5.200000e-01     -3.256410e-01      7.495117e-03
         313     -4.400000e-01     -3.260064e-01      7.480070e-03
         314     -3.600000e-01     -3.261146e-01      7.457032e-03
         315     -3.600000e-01     -3.262222e-01      7.434135e-03
         316     -2.800000e-01     -3.260759e-01      7.412048e-03
         317     -5.200000e-01     -3.266877e-01      7.413868e-03
         318     -5.200000e-01     -3.272956e-01      7.415435e-03
         319     -2.000000e-01     -3.268966e-01      7.402918e-03
         320     -2.000000e-01     -3.265000e-01      7.390397e-03
         321     -4.400000e-01     -3.268536e-01      7.375827e-03
         322     -4.400000e-01     -3.272050e-01      7.361287e-03
         323     -4.400000e-01     -3.275542e-01      7.346775e-03
         324     -3.600000e-01     -3.276543e-01      7.324782e-03
         325     -3.600000e-01     -3.277538e-01      7.302920e-03
         326     -2.800000e-01     -3.276074e-01      7.281987e-03
         327     -2.800000e-01     -3.274618e-01      7.261174e-03
         328     -2.000000e-01     -3.270732e-01      7.249427e-03
         329     -1.200000e-01     -3.264438e-01      7.254663e-03
         330     -2.800000e-01     -3.263030e-01      7.234045e-03
         331     -2.800000e-01     -3.261631e-01      7.213542e-03
         332     -2.000000e-01     -3.257831e-01      7.201817e-03
         333     -4.400000e-01     -3.261261e-01      7.188353e-03
         334     -4.400000e-01     -3.264671e-01      7.174912e-03
         335     -3.600000e-01     -3.265672e-01      7.154192e-03
         336     -4.400000e-01     -3.269048e-01      7.140861e-03
         337     -2.000000e-01     -3.265282e-01      7.129594e-03
         338     -1.200000e-01     -3.259172e-01      7.134636e-03
         339      4.000000e-02     -3.248378e-01      7.194778e-03
         340     -3.600000e-01     -3.249412e-01      7.174360e-03
         341     -4.400000e-01     -3.252786e-01      7.161251e-03
         342     -3.600000e-01     -3.253801e-01      7.141031e-03
         343      2.800000e-01     -3.236152e-01      7.335081e-03
         344     -1.200000e-01     -3.230233e-01      7.337601e-03
         345     -2.800000e-01     -3.228986e-01      7.317392e-03
         346     -3.600000e-01     -3.230058e-01      7.297029e-03
         347     -3.600000e-01     -3.231124e-01      7.276779e-03
         348     -2.800000e-01     -3.229885e-01      7.256923e-03
         349     -2.000000e-01     -3.226361e-01      7.244681e-03
         350     -3.600000e-01     -3.227429e-01      7.224769e-03
         351     -5.200000e-01     -3.233048e-01      7.226009e-03
         352     -5.200000e-01     -3.238636e-01      7.227055e-03
         353     -2.800000e-01     -3.237394e-01      7.207650e-03
         354     -4.400000e-01     -3.240678e-01      7.194767e-03
         355     -2.800000e-01     -3.239437e-01      7.175571e-03
         356     -4.400000e-01     -3.242697e-01      7.162817e-03
         357     -2.800000e-01     -3.241457e-01      7.143826e-03
         358     -3.600000e-01     -3.242458e-01      7.124573e-03
         359     -5.200000e-01     -3.247911e-01      7.125563e-03
         360     -3.600000e-01     -3.248889e-01      7.106441e-03
         361     -3.600000e-01     -3.249861e-01      7.087421e-03
         362     -2.800000e-01     -3.248619e-01      7.068932e-03
         363     -3.600000e-01     -3.249587e-01      7.050121e-03
         364     -2.800000e-01     -3.248352e-01      7.031835e-03
         365     -3.600000e-01     -3.249315e-01      7.013229e-03
         366     -2.800000e-01     -3.248087e-01      6.995142e-03
         367     -5.200000e-01     -3.253406e-01      6.996272e-03
         368     -2.800000e-01     -3.252174e-01      6.978345e-03
         369     -3.600000e-01     -3.253117e-01      6.960070e-03
         370     -6.000000e-01     -3.260541e-01      6.980741e-03
         371     -2.000000e-01     -3.257143e-01      6.970189e-03
         372     -2.800000e-01     -3.255914e-01      6.952535e-03
         373     -4.400000e-01     -3.258981e-01      6.940658e-03
         374     -2.800000e-01     -3.257754e-01      6.923185e-03
         375     -5.200000e-01     -3.262933e-01      6.924070e-03
         376     -3.600000e-01     -3.263830e-01      6.906235e-03
         377     -3.600000e-01     -3.264721e-01      6.888491e-03
         378     -4.400000e-01     -3.267725e-01      6.876812e-03
         379     -2.800000e-01     -3.266491e-01      6.859775e-03
         380     -4.400000e-01     -3.269474e-01      6.848205e-03
         381     -2.800000e-01     -3.268241e-01      6.831339e-03
         382     -6.000000e-01     -3.275393e-01      6.850784e-03
         383     -4.400000e-01     -3.278329e-01      6.839187e-03
         384     -4.400000e-01     -3.281250e-01      6.827611e-03
         385     -2.800000e-01     -3.280000e-01      6.811022e-03
         386     -1.200000e-01     -3.274611e-01      6.814659e-03
         387     -4.400000e-01     -3.277519e-01      6.803252e-03
         388     -4.400000e-01     -3.280412e-01      6.791866e-03
         389     -3.600000e-01     -3.281234e-01      6.774903e-03
         390     -2.000000e-01     -3.277949e-01      6.765492e-03
         391     -4.000000e-02     -3.270588e-01      6.788110e-03
         392     -4.000000e-02     -3.263265e-01      6.810178e-03
         393      4.000000e-02     -3.253944e-01      6.856344e-03
         394     -2.800000e-01     -3.252792e-01      6.839910e-03
         395     -2.800000e-01     -3.251646e-01      6.823555e-03
         396     -3.600000e-01     -3.252525e-01      6.806891e-03
         397     -3.600000e-01     -3.253401e-01      6.790307e-03
         398     -3.600000e-01     -3.254271e-01      6.773805e-03
         399     -2.800000e-01     -3.253133e-01      6.757785e-03
         400     -2.800000e-01     -3.252000e-01      6.741840e-03
         401     -2.800000e-01     -3.250873e-01      6.725969e-03
         402     -2.800000e-01     -3.249751e-01      6.710173e-03
         403     -3.600000e-01     -3.250620e-01      6.694085e-03
         404     -2.800000e-01     -3.249505e-01      6.678445e-03
         405     -1.200000e-01     -3.244444e-01      6.681100e-03
         406     -2.000000e-01     -3.241379e-01      6.671672e-03
         407     -4.400000e-01     -3.244226e-01      6.661350e-03
         408     -2.800000e-01     -3.243137e-01      6.645913e-03
         409     -2.000000e-01     -3.240098e-01      6.636610e-03
         410     -3.600000e-01     -3.240976e-01      6.621004e-03
         411     -4.400000e-01     -3.243796e-01      6.610897e-03
         412     -2.800000e-01     -3.242718e-01      6.595729e-03
         413     -2.800000e-01     -3.241646e-01      6.580630e-03
         414     -4.400000e-01     -3.244444e-01      6.570680e-03
         415     -3.600000e-01     -3.245301e-01      6.555405e-03
         416     -3.600000e-01     -3.246154e-01      6.540202e-03
         417     -2.000000e-01     -3.243165e-01      6.531341e-03
         418     -3.600000e-01     -3.244019e-01      6.516274e-03
         419     -2.000000e-01     -3.241050e-01      6.507483e-03
         420     -4.000000e-02     -3.234286e-01      6.527051e-03
         421     -3.600000e-01     -3.235154e-01      6.512126e-03
         422     -6.000000e-01     -3.241706e-01      6.529569e-03
         423     -6.800000e-01     -3.250118e-01      6.568095e-03
         424     -2.000000e-01     -3.247170e-01      6.559219e-03
         425     -2.000000e-01     -3.244235e-01      6.550346e-03
         426     -3.600000e-01     -3.245070e-01      6.535502e-03
         427     -1.200000e-01     -3.240281e-01      6.537722e-03
         428     -1.200000e-01     -3.235514e-01      6.539803e-03
         429     -1.200000e-01     -3.230769e-01      6.541749e-03
         430     -2.800000e-01     -3.229767e-01      6.527302e-03
         431     -1.200000e-01     -3.225058e-01      6.529125e-03
         432     -3.600000e-01     -3.225926e-01      6.514588e-03
         433     -3.600000e-01     -3.226790e-01      6.500116e-03
         434     -1.200000e-01     -3.222120e-01      6.501893e-03
         435     -4.000000e-02     -3.215632e-01      6.519233e-03
         436     -5.200000e-01     -3.220183e-01      6.520148e-03
         437     -3.600000e-01     -3.221053e-01      6.505807e-03
         438     -4.400000e-01     -3.223744e-01      6.496519e-03
         439     -2.000000e-01     -3.220957e-01      6.487699e-03
         440     -3.600000e-01     -3.221818e-01      6.473526e-03
         441     -5.200000e-01     -3.226304e-01      6.474369e-03
         442     -4.400000e-01     -3.228959e-01      6.465164e-03
         443     -1.200000e-01     -3.224379e-01      6.466773e-03
         444     -1.200000e-01     -3.219820e-01      6.468261e-03
         445     -4.400000e-01     -3.222472e-01      6.459161e-03
         446     -3.600000e-01     -3.223318e-01      6.445233e-03
         447     -3.600000e-01     -3.224161e-01      6.431365e-03
         448     -5.200000e-01     -3.228571e-01      6.432114e-03
         449     -5.200000e-01     -3.232962e-01      6.432757e-03
         450     -2.800000e-01     -3.232000e-01      6.419181e-03
         451     -4.400000e-01     -3.234590e-01      6.410170e-03
         452     -5.200000e-01     -3.238938e-01      6.410719e-03
         453     -5.200000e-01     -3.243267e-01      6.411168e-03
         454     -3.600000e-01     -3.244053e-01      6.397527e-03
         455     -4.400000e-01     -3.246593e-01      6.388509e-03
         456     -2.000000e-01     -3.243860e-01      6.380346e-03
         457     -2.800000e-01     -3.242888e-01      6.367124e-03
         458     -3.600000e-01     -3.243668e-01      6.353699e-03
         459     -3.600000e-01     -3.244444e-01      6.340331e-03
         460     -2.800000e-01     -3.243478e-01      6.327284e-03
         461     -5.200000e-01     -3.247722e-01      6.327776e-03
         462     -3.600000e-01     -3.248485e-01      6.314539e-03
         463     -2.800000e-01     -3.247516e-01      6.301644e-03
         464     -2.800000e-01     -3.246552e-01      6.288801e-03
         465     -3.600000e-01     -3.247312e-01      6.275736e-03
         466     -5.200000e-01     -3.251502e-01      6.276242e-03
         467     -6.800000e-01     -3.259101e-01      6.308632e-03
         468     -5.200000e-01     -3.263248e-01      6.308769e-03
         469     -2.800000e-01     -3.262260e-01      6.296090e-03
         470     -2.800000e-01     -3.261277e-01      6.283463e-03
         471     -4.000000e-02     -3.255202e-01      6.299420e-03
         472     -2.800000e-01     -3.254237e-01      6.286812e-03
         473     -1.200000e-01     -3.249894e-01      6.288503e-03
         474     -2.800000e-01     -3.248945e-01      6.275953e-03
         475     -2.800000e-01     -3.248000e-01      6.263452e-03
         476     -5.200000e-01     -3.252101e-01      6.263704e-03
         477     -1.200000e-01     -3.247799e-01      6.265329e-03
         478     -3.600000e-01     -3.248536e-01      6.252655e-03
         479     -4.400000e-01     -3.250939e-01      6.244220e-03
         480     -6.000000e-01     -3.256667e-01      6.257422e-03
