10000 14.9777 0
20000 14.9953 0.0176867
30000 15.0187 0.0254743
40000 14.9565 0.0647465
50000 14.9594 0.0502371
60000 14.9198 0.0570251
70000 14.9153 0.0484074
80000 14.9456 0.0517505
90000 14.9517 0.0460461
100000 14.9245 0.0493913
110000 14.9025 0.0497651
120000 14.8965 0.0458218
130000 14.9138 0.0455647
140000 14.917 0.0423012
150000 14.9428 0.0471011
160000 14.9319 0.0454039
170000 14.953 0.04759
180000 14.9539 0.0448771
190000 14.9583 0.0426857
200000 14.951 0.0411618
210000 14.9474 0.0393138
220000 14.9497 0.0375529
230000 14.9465 0.0360203
240000 14.9438 0.0345936
250000 14.9384 0.0336241
260000 14.9495 0.0341598
270000 14.9601 0.034536
280000 14.9681 0.0342382
290000 14.9786 0.0346661
300000 14.9807 0.0335555
310000 14.9763 0.0327543
320000 14.9663 0.0332617
330000 14.9653 0.0322517
340000 14.9596 0.0318151
350000 14.9642 0.0312446
360000 14.9531 0.0323427
370000 14.9551 0.0315166
380000 14.9589 0.0309196
390000 14.9638 0.0305046
400000 14.9638 0.0297322
410000 14.9577 0.0296306
420000 14.9577 0.0289165
430000 14.9608 0.0284055
440000 14.9646 0.0280185
450000 14.9624 0.0274776
460000 14.9617 0.026882
470000 14.966 0.0266555
480000 14.976 0.0279225
490000 14.9713 0.027738
500000 14.975 0.0274291
510000 14.9673 0.0279712
520000 14.9713 0.0277206
530000 14.9706 0.0272022
540000 14.97 0.0267001
550000 14.9685 0.0262534
560000 14.9684 0.0257807
570000 14.964 0.0256992
580000 14.9688 0.0257095
590000 14.9644 0.0256549
600000 14.9615 0.0253946
610000 14.9562 0.0255226
620000 14.9605 0.0254746
630000 14.9597 0.0250802
640000 14.9654 0.0253285
650000 14.9625 0.0251046
660000 14.9641 0.0247749
670000 14.9589 0.0249478
680000 14.9619 0.0247619
690000 14.9615 0.0244034
700000 14.9617 0.0240525
710000 14.9614 0.0237132
720000 14.9647 0.0236205
730000 14.9655 0.0233072
740000 14.9696 0.0233575
750000 14.9696 0.023044
760000 14.9734 0.0230586
770000 14.9728 0.0227638
780000 14.9733 0.0224748
790000 14.9752 0.0222686
800000 14.9772 0.0220783
810000 14.9785 0.0218423
820000 14.9791 0.0215845
830000 14.9765 0.0214792
840000 14.9777 0.0212538
850000 14.9772 0.021008
860000 14.9758 0.0208132
870000 14.9764 0.0205817
880000 14.9763 0.0203465
890000 14.975 0.0201607
900000 14.9772 0.0200511
910000 14.9756 0.0198906
920000 14.9759 0.019676
930000 14.9783 0.0196027
940000 14.9801 0.0194815
950000 14.9799 0.0192763
960000 14.9793 0.0190853
970000 14.9769 0.0190328
980000 14.9711 0.0197195
990000 14.9727 0.0195849
1000000 14.9737 0.019414
