1 0.999701 0
2 0.999857 0.000155853
3 1.00061 0.000755318
4 1.00008 0.000750586
5 1.00015 0.000585907
6 1.00064 0.000684719
7 1.00075 0.000588719
8 1.00082 0.000514933
9 1.00098 0.000480233
10 1.00107 0.000438923
11 1.00081 0.000475869
12 1.00066 0.000458929
13 1.00072 0.000426326
14 1.00058 0.000417177
15 1.00055 0.000390044
16 1.00068 0.000387961
17 1.0006 0.000373409
18 1.00067 0.000358987
19 1.00055 0.000359023
20 1.00048 0.000347596
21 1.00058 0.000343713
22 1.00052 0.000332656
23 1.00051 0.000318006
24 1.00051 0.000304491
25 1.00049 0.000292754
26 1.00044 0.000285618
27 1.00052 0.000284185
28 1.00053 0.00027438
29 1.00039 0.000300024
30 1.00032 0.000298624
31 1.00031 0.000288887
32 1.0003 0.00027985
33 1.00035 0.000274379
34 1.00035 0.000266192
35 1.00037 0.000259232
36 1.0003 0.000260767
37 1.0003 0.000253653
38 1.00027 0.00024822
39 1.00029 0.000242548
40 1.00029 0.00023641
41 1.0003 0.000230795
42 1.00023 0.000235234
43 1.0002 0.000232132
44 1.00022 0.000227574
45 1.00018 0.000226464
46 1.00016 0.000222008
47 1.00014 0.000218646
48 1.0002 0.000224246
49 1.0002 0.000219626
50 1.00019 0.000215599
51 1.00021 0.000212226
52 1.00019 0.000209382
53 1.00022 0.000207581
54 1.00022 0.000203714
55 1.00018 0.000204855
56 1.00014 0.000204571
57 1.00015 0.000201479
58 1.00016 0.000198021
59 1.00016 0.000194652
60 1.00015 0.000191447
61 1.0001 0.000195631
62 1.00004 0.000199891
63 1.00005 0.000196961
64 1.00004 0.000194253
65 1.00002 0.000192731
66 1.00005 0.000192449
67 1.00004 0.0001896
68 1.00006 0.000187227
69 1.00002 0.00018754
70 0.999991 0.000187651
71 1.00004 0.000191499
72 1.00007 0.000191322
73 1.00011 0.000192104
74 1.0001 0.000189806
75 1.00009 0.000187276
76 1.00011 0.00018521
77 1.00009 0.000183551
78 1.00006 0.000183216
79 1.00009 0.000182527
80 1.00012 0.000183412
81 1.00012 0.00018123
82 1.0001 0.000179542
83 1.00009 0.000177578
84 1.00012 0.000177193
85 1.00012 0.000175097
86 1.00011 0.000173062
87 1.0001 0.000171576
88 1.00006 0.000174421
89 1.00004 0.000174262
90 1.00004 0.000172511
91 1.00003 0.000170919
92 1.00006 0.000170977
93 1.00004 0.000170087
94 1.00003 0.000168732
95 1.00004 0.000167195
96 1.00002 0.00016632
97 1.00001 0.000165355
98 1.00003 0.000165668
99 1.00004 0.000164134
100 1.00001 0.000164454
