1 1 0
2 1.41186 0.00135712
3 1.72986 0.00210818
4 1.99819 0.00264936
5 2.23228 0.00287376
6 2.44504 0.00345157
7 2.64319 0.00386065
8 2.82477 0.0038722
9 2.99798 0.00419429
10 3.16335 0.00405411
11 3.31715 0.0039954
12 3.46478 0.00396889
13 3.6062 0.00455269
14 3.74173 0.00487473
15 3.87655 0.00489603
16 4.00426 0.00499611
17 4.12752 0.00531625
18 4.24414 0.00554767
19 4.35755 0.0053857
20 4.4707 0.00568591
21 4.58364 0.00568042
22 4.69101 0.00573098
23 4.79013 0.00606561
24 4.89406 0.00613967
25 4.99529 0.00616617
26 5.09616 0.00624089
27 5.19151 0.00611324
28 5.2858 0.00637865
29 5.3804 0.00640538
30 5.47149 0.00652598
31 5.55947 0.0065779
32 5.65303 0.00707631
33 5.74021 0.00742437
34 5.82673 0.0073844
35 5.91138 0.00762202
36 5.99607 0.00770364
37 6.07746 0.00779303
38 6.1577 0.00789628
39 6.2395 0.00809012
40 6.32045 0.00842485
41 6.39915 0.00844724
42 6.47539 0.00863429
43 6.55271 0.00873858
44 6.63148 0.00894131
45 6.70658 0.00898637
46 6.78185 0.00894116
47 6.85436 0.00881036
48 6.92929 0.00867556
49 7.00085 0.00879559
50 7.07397 0.00901047
51 7.14368 0.0089829
52 7.21353 0.00936685
53 7.2802 0.00959083
54 7.35022 0.00989061
55 7.41639 0.00967712
56 7.4838 0.0100009
57 7.55235 0.00998016
58 7.61638 0.00993126
59 7.68256 0.00977665
60 7.7479 0.00973809
61 7.81334 0.00967992
62 7.87605 0.0100042
63 7.94207 0.00998349
64 8.00409 0.010012
65 8.06551 0.010347
66 8.12924 0.0103775
67 8.1949 0.010314
68 8.25616 0.0105645
69 8.31315 0.0104374
70 8.37198 0.0106763
71 8.42814 0.0109759
72 8.48954 0.011094
73 8.54966 0.0111635
74 8.61049 0.0109413
75 8.66584 0.0111448
76 8.71805 0.0107965
77 8.77562 0.0109495
78 8.8356 0.0109375
79 8.89286 0.0109368
80 8.94777 0.0113213
81 9.00266 0.0113019
82 9.05494 0.0114925
83 9.1111 0.0115981
84 9.16858 0.0114782
85 9.2252 0.0116092
86 9.27799 0.0118594
87 9.32908 0.0119476
88 9.38265 0.011849
89 9.43394 0.0119279
90 9.48615 0.0119961
91 9.53657 0.0123878
92 9.58935 0.0124819
93 9.64402 0.0129152
94 9.69434 0.0127748
95 9.74548 0.0130762
96 9.79535 0.0132332
97 9.84679 0.0132188
98 9.89666 0.0132151
99 9.94552 0.0131493
100 9.996 0.0134366
