#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          41     -2.000000e-01     -3.229268e-01      2.048271e-02
          42     -4.000000e-02     -3.161905e-01      2.107365e-02
          43     -3.600000e-01     -3.172093e-01      2.060818e-02
          44     -4.400000e-01     -3.200000e-01      2.032789e-02
          45     -2.000000e-01     -3.173333e-01      2.005031e-02
          46      4.000000e-02     -3.095652e-01      2.106556e-02
          47      4.000000e-02     -3.021277e-01      2.189099e-02
          48     -2.800000e-01     -3.016667e-01      2.143978e-02
          49     -2.000000e-01     -2.995918e-01      2.110239e-02
          50     -3.600000e-01     -3.008000e-01      2.071490e-02
          51     -1.200000e-01     -2.972549e-01      2.060985e-02
          52     -3.600000e-01     -2.984615e-01      2.024879e-02
          53     -6.000000e-01     -3.041509e-01      2.065057e-02
          54     -3.600000e-01     -3.051852e-01      2.029403e-02
          55     -4.400000e-01     -3.076364e-01      2.007254e-02
          56     -3.600000e-01     -3.085714e-01      1.973587e-02
          57     -2.800000e-01     -3.080702e-01      1.939599e-02
          58     -4.000000e-02     -3.034483e-01      1.960452e-02
          59     -2.800000e-01     -3.030508e-01      1.927627e-02
          60     -6.000000e-01     -3.080000e-01      1.958004e-02
          61     -3.600000e-01     -3.088525e-01      1.927760e-02
          62     -1.200000e-01     -3.058065e-01      1.920581e-02
          63     -2.000000e-01     -3.041270e-01      1.897424e-02
          64     -5.200000e-01     -3.075000e-01      1.897521e-02
          65     -2.000000e-01     -3.058462e-01      1.875522e-02
          66     -3.600000e-01     -3.066667e-01      1.848899e-02
          67     -3.600000e-01     -3.074627e-01      1.823016e-02
          68     -3.600000e-01     -3.082353e-01      1.797843e-02
          69     -3.600000e-01     -3.089855e-01      1.773352e-02
          70     -3.600000e-01     -3.097143e-01      1.749516e-02
          71     -3.600000e-01     -3.104225e-01      1.726307e-02
          72     -4.400000e-01     -3.122222e-01      1.711686e-02
          73     -4.000000e-02     -3.084932e-01      1.728382e-02
          74     -4.000000e-02     -3.048649e-01      1.742692e-02
          75     -2.800000e-01     -3.045333e-01      1.719772e-02
          76     -5.200000e-01     -3.073684e-01      1.720353e-02
          77     -1.200000e-01     -3.049351e-01      1.715134e-02
          78     -4.400000e-01     -3.066667e-01      1.701864e-02
          79     -5.200000e-01     -3.093671e-01      1.701611e-02
          80     -3.600000e-01     -3.100000e-01      1.681517e-02
          81     -2.800000e-01     -3.096296e-01      1.661166e-02
          82     -2.000000e-01     -3.082927e-01      1.646279e-02
          83     -2.800000e-01     -3.079518e-01      1.626797e-02
          84     -2.000000e-01     -3.066667e-01      1.612498e-02
          85     -1.200000e-01     -3.044706e-01      1.608413e-02
          86     -4.400000e-01     -3.060465e-01      1.597412e-02
          87     -2.000000e-01     -3.048276e-01      1.583695e-02
          88     -2.800000e-01     -3.045455e-01      1.565949e-02
          89     -4.400000e-01     -3.060674e-01      1.555733e-02
          90     -3.600000e-01     -3.066667e-01      1.539601e-02
          91     -1.200000e-01     -3.046154e-01      1.536286e-02
          92     -2.000000e-01     -3.034783e-01      1.523790e-02
          93     -3.600000e-01     -3.040860e-01      1.508617e-02
          94     -3.600000e-01     -3.046809e-01      1.493740e-02
          95     -2.000000e-01     -3.035789e-01      1.482075e-02
          96     -2.000000e-01     -3.025000e-01      1.470559e-02
          97     -4.400000e-01     -3.039175e-01      1.462215e-02
          98     -3.600000e-01     -3.044898e-01      1.448413e-02
          99     -2.800000e-01     -3.042424e-01      1.433994e-02
         100     -2.000000e-01     -3.032000e-01      1.423438e-02
         101     -2.000000e-01     -3.021782e-01      1.413007e-02
         102     -4.400000e-01     -3.035294e-01      1.405600e-02
         103     -2.000000e-01     -3.025243e-01      1.395542e-02
         104     -2.800000e-01     -3.023077e-01      1.382292e-02
         105     -3.600000e-01     -3.028571e-01      1.370219e-02
         106     -2.800000e-01     -3.026415e-01      1.357462e-02
         107     -5.200000e-01     -3.046729e-01      1.359890e-02
         108     -5.200000e-01     -3.066667e-01      1.361835e-02
         109     -4.400000e-01     -3.078899e-01      1.354824e-02
         110     -3.600000e-01     -3.083636e-01      1.343335e-02
         111     -4.400000e-01     -3.095495e-01      1.336458e-02
         112     -2.800000e-01     -3.092857e-01      1.324785e-02
         113     -2.000000e-01     -3.083186e-01      1.316587e-02
         114     -1.200000e-01     -3.066667e-01      1.315361e-02
         115     -4.000000e-02     -3.043478e-01      1.324204e-02
         116     -1.200000e-01     -3.027586e-01      1.322291e-02
         117     -2.800000e-01     -3.025641e-01      1.311132e-02
         118     -2.800000e-01     -3.023729e-01      1.300160e-02
         119     -2.800000e-01     -3.021849e-01      1.289370e-02
         120     -1.200000e-01     -3.006667e-01      1.287533e-02
         121     -2.800000e-01     -3.004959e-01      1.277005e-02
         122     -3.600000e-01     -3.009836e-01      1.267469e-02
         123     -4.400000e-01     -3.021138e-01      1.262194e-02
         124     -3.600000e-01     -3.025806e-01      1.252878e-02
         125     -2.800000e-01     -3.024000e-01      1.242985e-02
         126     -2.000000e-01     -3.015873e-01      1.235774e-02
         127     -2.000000e-01     -3.007874e-01      1.228629e-02
         128     -5.200000e-01     -3.025000e-01      1.230909e-02
         129     -2.800000e-01     -3.023256e-01      1.221491e-02
         130     -2.800000e-01     -3.021538e-01      1.212215e-02
         131     -2.000000e-01     -3.013740e-01      1.205467e-02
         132     -3.600000e-01     -3.018182e-01      1.197153e-02
         133     -3.600000e-01     -3.022556e-01      1.188951e-02
         134     -2.800000e-01     -3.020896e-01      1.180194e-02
         135     -2.800000e-01     -3.019259e-01      1.171565e-02
         136     -2.000000e-01     -3.011765e-01      1.165345e-02
         137     -3.600000e-01     -3.016058e-01      1.157630e-02
         138     -5.200000e-01     -3.031884e-01      1.160008e-02
         139     -4.400000e-01     -3.041727e-01      1.155831e-02
         140     -2.800000e-01     -3.040000e-01      1.147704e-02
         141     -2.800000e-01     -3.038298e-01      1.139690e-02
         142     -4.400000e-01     -3.047887e-01      1.135692e-02
         143     -6.000000e-01     -3.068531e-01      1.146359e-02
         144     -6.000000e-01     -3.088889e-01      1.156333e-02
         145     -4.400000e-01     -3.097931e-01      1.151888e-02
         146     -2.800000e-01     -3.095890e-01      1.144179e-02
         147     -6.000000e-01     -3.115646e-01      1.153325e-02
         148     -4.400000e-01     -3.124324e-01      1.148793e-02
         149     -2.800000e-01     -3.122148e-01      1.141289e-02
         150     -2.800000e-01     -3.120000e-01      1.133882e-02
         151     -4.400000e-01     -3.128477e-01      1.129537e-02
         152     -4.400000e-01     -3.136842e-01      1.125199e-02
         153     -4.400000e-01     -3.145098e-01      1.120870e-02
         154     -1.200000e-01     -3.132468e-01      1.120685e-02
         155     -2.800000e-01     -3.130323e-01      1.113660e-02
         156     -4.000000e-02     -3.112821e-01      1.120190e-02
         157     -3.600000e-01     -3.115924e-01      1.113485e-02
         158     -4.400000e-01     -3.124051e-01      1.109399e-02
         159     -1.200000e-01     -3.111950e-01      1.109002e-02
         160     -4.000000e-02     -3.095000e-01      1.114948e-02
         161     -2.800000e-01     -3.093168e-01      1.108174e-02
         162     -3.600000e-01     -3.096296e-01      1.101775e-02
         163     -3.600000e-01     -3.099387e-01      1.095448e-02
         164     -2.800000e-01     -3.097561e-01      1.088921e-02
         165     -2.800000e-01     -3.095758e-01      1.082471e-02
         166     -2.800000e-01     -3.093976e-01      1.076096e-02
         167     -3.600000e-01     -3.097006e-01      1.070079e-02
         168     -3.600000e-01     -3.100000e-01      1.064129e-02
         169     -3.600000e-01     -3.102959e-01      1.058243e-02
         170     -4.400000e-01     -3.110588e-01      1.054765e-02
         171     -3.600000e-01     -3.113450e-01      1.048985e-02
         172     -7.600000e-01     -3.139535e-01      1.074829e-02
         173     -2.000000e-01     -3.132948e-01      1.070632e-02
         174     -2.000000e-01     -3.126437e-01      1.066457e-02
         175     -2.800000e-01     -3.124571e-01      1.060526e-02
         176     -4.400000e-01     -3.131818e-01      1.056974e-02
         177     -4.400000e-01     -3.138983e-01      1.053428e-02
         178     -2.800000e-01     -3.137079e-01      1.047682e-02
         179     -3.600000e-01     -3.139665e-01      1.042148e-02
         180     -6.000000e-01     -3.155556e-01      1.048403e-02
         181     -2.800000e-01     -3.153591e-01      1.042795e-02
         182     -2.800000e-01     -3.151648e-01      1.037246e-02
         183     -1.200000e-01     -3.140984e-01      1.037047e-02
         184     -2.800000e-01     -3.139130e-01      1.031576e-02
         185     -6.000000e-01     -3.154595e-01      1.037526e-02
         186     -5.200000e-01     -3.165591e-01      1.037759e-02
         187     -2.800000e-01     -3.163636e-01      1.032394e-02
         188     -3.600000e-01     -3.165957e-01      1.027164e-02
         189      4.000000e-02     -3.147090e-01      1.038913e-02
         190     -4.400000e-01     -3.153684e-01      1.035535e-02
         191     -3.600000e-01     -3.156021e-01      1.030377e-02
         192     -1.200000e-01     -3.145833e-01      1.030035e-02
         193     -2.800000e-01     -3.144041e-01      1.024854e-02
         194     -1.200000e-01     -3.134021e-01      1.024458e-02
         195     -1.200000e-01     -3.124103e-01      1.023994e-02
         196     -5.200000e-01     -3.134694e-01      1.024233e-02
         197     -2.000000e-01     -3.128934e-01      1.020652e-02
         198     -5.200000e-01     -3.139394e-01      1.020843e-02
         199     -4.400000e-01     -3.145729e-01      1.017676e-02
         200     -2.000000e-01     -3.140000e-01      1.014199e-02
         201     -2.000000e-01     -3.134328e-01      1.010738e-02
         202     -3.600000e-01     -3.136634e-01      1.005997e-02
         203     -2.800000e-01     -3.134975e-01      1.001178e-02
         204     -2.000000e-01     -3.129412e-01      9.978152e-03
         205     -2.000000e-01     -3.123902e-01      9.944676e-03
         206     -3.600000e-01     -3.126214e-01      9.899086e-03
         207     -6.000000e-01     -3.140097e-01      9.948140e-03
         208     -3.600000e-01     -3.142308e-01      9.902769e-03
         209     -4.400000e-01     -3.148325e-01      9.873654e-03
         210     -2.800000e-01     -3.146667e-01      9.828030e-03
         211     -4.400000e-01     -3.152607e-01      9.799386e-03
         212     -4.400000e-01     -3.158491e-01      9.770811e-03
         213     -4.400000e-01     -3.164319e-01      9.742308e-03
         214     -4.400000e-01     -3.170093e-01      9.713880e-03
         215     -3.600000e-01     -3.172093e-01      9.670757e-03
         216     -2.800000e-01     -3.170370e-01      9.627519e-03
         217     -4.400000e-01     -3.176037e-01      9.599814e-03
         218     -6.000000e-01     -3.188991e-01      9.642782e-03
         219     -4.400000e-01     -3.194521e-01      9.614593e-03
         220     -2.800000e-01     -3.192727e-01      9.572563e-03
         221     -2.800000e-01     -3.190950e-01      9.530897e-03
         222     -1.200000e-01     -3.181982e-01      9.530066e-03
         223     -3.600000e-01     -3.183857e-01      9.489174e-03
         224     -2.000000e-01     -3.178571e-01      9.461518e-03
         225     -4.400000e-01     -3.184000e-01      9.435027e-03
         226     -2.000000e-01     -3.178761e-01      9.407813e-03
         227     -3.600000e-01     -3.180617e-01      9.368199e-03
         228     -4.000000e-02     -3.168421e-01      9.406158e-03
         229     -2.800000e-01     -3.166812e-01      9.366459e-03
         230     -3.600000e-01     -3.168696e-01      9.327628e-03
         231     -1.200000e-01     -3.160173e-01      9.326102e-03
         232     -4.400000e-01     -3.165517e-01      9.301202e-03
         233     -3.600000e-01     -3.167382e-01      9.263152e-03
         234     -2.800000e-01     -3.165812e-01      9.224896e-03
         235     -2.800000e-01     -3.164255e-01      9.186955e-03
         236     -2.000000e-01     -3.159322e-01      9.161263e-03
         237     -2.000000e-01     -3.154430e-01      9.135658e-03
         238     -2.800000e-01     -3.152941e-01      9.098486e-03
         239     -3.600000e-01     -3.154812e-01      9.062340e-03
         240     -4.400000e-01     -3.160000e-01      9.039420e-03
         241     -2.000000e-01     -3.155187e-01      9.014718e-03
         242     -6.800000e-01     -3.170248e-01      9.102414e-03
         243     -2.800000e-01     -3.168724e-01      9.066230e-03
         244     -4.000000e-02     -3.157377e-01      9.099807e-03
         245     -2.000000e-01     -3.152653e-01      9.074919e-03
         246     -2.000000e-01     -3.147967e-01      9.050117e-03
         247     -4.400000e-01     -3.153036e-01      9.027661e-03
         248     -2.800000e-01     -3.151613e-01      8.992382e-03
         249     -6.000000e-01     -3.163052e-01      9.028735e-03
         250     -4.400000e-01     -3.168000e-01      9.006167e-03
         251     -1.200000e-01     -3.160159e-01      9.004351e-03
         252     -3.600000e-01     -3.161905e-01      8.970311e-03
         253     -2.000000e-01     -3.157312e-01      8.946603e-03
         254     -1.200000e-01     -3.149606e-01      8.944506e-03
         255     -4.400000e-01     -3.154510e-01      8.922860e-03
         256     -2.800000e-01     -3.153125e-01      8.889079e-03
         257     -2.800000e-01     -3.151751e-01      8.855553e-03
         258     -2.000000e-01     -3.147287e-01      8.832474e-03
         259     -2.800000e-01     -3.145946e-01      8.799390e-03
         260     -2.000000e-01     -3.141538e-01      8.776577e-03
         261     -1.200000e-01     -3.134100e-01      8.774419e-03
         262     -3.600000e-01     -3.135878e-01      8.742731e-03
         263     -3.600000e-01     -3.137643e-01      8.711269e-03
         264     -5.200000e-01     -3.145455e-01      8.713229e-03
         265     -1.200000e-01     -3.138113e-01      8.711221e-03
         266     -4.000000e-02     -3.127820e-01      8.739078e-03
         267     -3.600000e-01     -3.129588e-01      8.708137e-03
         268     -2.800000e-01     -3.128358e-01      8.676512e-03
         269     -4.400000e-01     -3.133086e-01      8.657126e-03
         270     -2.000000e-01     -3.128889e-01      8.635228e-03
         271     -2.000000e-01     -3.124723e-01      8.613406e-03
         272     -6.000000e-01     -3.135294e-01      8.646361e-03
         273     -3.600000e-01     -3.136996e-01      8.616365e-03
         274     -4.400000e-01     -3.141606e-01      8.597240e-03
         275     -2.800000e-01     -3.140364e-01      8.566874e-03
         276     -4.400000e-01     -3.144928e-01      8.547983e-03
         277     -4.000000e-02     -3.135018e-01      8.574371e-03
         278     -2.800000e-01     -3.133813e-01      8.544374e-03
         279     -4.400000e-01     -3.138351e-01      8.525793e-03
         280     -1.200000e-01     -3.131429e-01      8.523403e-03
         281     -2.800000e-01     -3.130249e-01      8.493887e-03
         282     -2.800000e-01     -3.129078e-01      8.464574e-03
         283     -1.200000e-01     -3.122261e-01      8.462066e-03
         284     -4.400000e-01     -3.126761e-01      8.444222e-03
         285     -2.000000e-01     -3.122807e-01      8.423843e-03
         286     -3.600000e-01     -3.124476e-01      8.396041e-03
         287     -2.000000e-01     -3.120557e-01      8.375923e-03
         288     -4.400000e-01     -3.125000e-01      8.358613e-03
         289     -5.200000e-01     -3.132180e-01      8.360471e-03
         290     -2.000000e-01     -3.128276e-01      8.340752e-03
         291     -5.200000e-01     -3.135395e-01      8.342418e-03
         292     -4.400000e-01     -3.139726e-01      8.325082e-03
         293     -2.800000e-01     -3.138567e-01      8.297477e-03
         294     -2.800000e-01     -3.137415e-01      8.270053e-03
         295     -3.600000e-01     -3.138983e-01      8.243505e-03
         296     -2.800000e-01     -3.137838e-01      8.216451e-03
         297     -2.800000e-01     -3.136700e-01      8.189574e-03
         298      4.000000e-02     -3.124832e-01      8.247638e-03
         299     -2.800000e-01     -3.123746e-01      8.220770e-03
         300     -2.000000e-01     -3.120000e-01      8.201897e-03
         301     -1.200000e-01     -3.113621e-01      8.199415e-03
         302     -4.400000e-01     -3.117881e-01      8.183321e-03
         303     -4.000000e-02     -3.108911e-01      8.205326e-03
         304     -4.400000e-01     -3.113158e-01      8.189319e-03
         305     -4.400000e-01     -3.117377e-01      8.173330e-03
         306     -4.400000e-01     -3.121569e-01      8.157361e-03
         307     -1.200000e-01     -3.115309e-01      8.154767e-03
         308     -1.200000e-01     -3.109091e-01      8.151967e-03
         309     -4.400000e-01     -3.113269e-01      8.136283e-03
         310     -4.400000e-01     -3.117419e-01      8.120617e-03
         311     -3.600000e-01     -3.118971e-01      8.095988e-03
         312     -2.800000e-01     -3.117949e-01      8.070685e-03
         313     -4.400000e-01     -3.122045e-01      8.055288e-03
         314     -2.000000e-01     -3.118471e-01      8.037556e-03
         315     -2.800000e-01     -3.117460e-01      8.012676e-03
         316     -3.600000e-01     -3.118987e-01      7.988774e-03
         317     -4.400000e-01     -3.123028e-01      7.973787e-03
         318     -3.600000e-01     -3.124528e-01      7.950123e-03
         319     -3.600000e-01     -3.126019e-01      7.926598e-03
         320     -3.600000e-01     -3.127500e-01      7.903211e-03
         321     -3.600000e-01     -3.128972e-01      7.879961e-03
         322     -5.200000e-01     -3.135404e-01      7.881694e-03
         323     -4.400000e-01     -3.139319e-01      7.867010e-03
         324     -3.600000e-01     -3.140741e-01      7.844014e-03
         325     -2.800000e-01     -3.139692e-01      7.820580e-03
         326     -4.400000e-01     -3.143558e-01      7.806140e-03
         327     -4.400000e-01     -3.147401e-01      7.791718e-03
         328     -2.000000e-01     -3.143902e-01      7.775812e-03
         329     -2.800000e-01     -3.142857e-01      7.752880e-03
         330     -4.400000e-01     -3.146667e-01      7.738740e-03
         331     -3.600000e-01     -3.148036e-01      7.716572e-03
         332     -6.000000e-01     -3.156627e-01      7.740996e-03
         333     -2.800000e-01     -3.155556e-01      7.718490e-03
         334     -2.800000e-01     -3.154491e-01      7.696115e-03
         335     -3.600000e-01     -3.155821e-01      7.674290e-03
         336     -4.400000e-01     -3.159524e-01      7.660379e-03
         337     -3.600000e-01     -3.160831e-01      7.638762e-03
         338     -2.000000e-01     -3.157396e-01      7.623879e-03
         339     -2.800000e-01     -3.156342e-01      7.602119e-03
         340     -6.800000e-01     -3.167059e-01      7.654923e-03
         341     -4.400000e-01     -3.170674e-01      7.641008e-03
         342     -3.600000e-01     -3.171930e-01      7.619697e-03
         343     -3.600000e-01     -3.173178e-01      7.598505e-03
         344     -1.200000e-01     -3.167442e-01      7.598035e-03
         345     -4.000000e-02     -3.159420e-01      7.618238e-03
         346     -2.800000e-01     -3.158382e-01      7.596928e-03
         347     -1.200000e-01     -3.152738e-01      7.595969e-03
         348     -4.400000e-01     -3.156322e-01      7.582593e-03
         349     -1.200000e-01     -3.150716e-01      7.581558e-03
         350     -2.800000e-01     -3.149714e-01      7.560558e-03
         351     -2.000000e-01     -3.146439e-01      7.546110e-03
         352     -2.800000e-01     -3.145455e-01      7.525314e-03
         353     -2.000000e-01     -3.142210e-01      7.510989e-03
         354     -2.000000e-01     -3.138983e-01      7.496698e-03
         355     -2.800000e-01     -3.138028e-01      7.476189e-03
         356     -2.000000e-01     -3.134831e-01      7.462020e-03
         357     -3.600000e-01     -3.136134e-01      7.442255e-03
         358     -3.600000e-01     -3.137430e-01      7.422595e-03
         359     -2.000000e-01     -3.134262e-01      7.408678e-03
         360     -2.800000e-01     -3.133333e-01      7.388680e-03
         361     -2.000000e-01     -3.130194e-01      7.374879e-03
         362     -2.800000e-01     -3.129282e-01      7.355071e-03
         363     -4.000000e-02     -3.121763e-01      7.373138e-03
         364     -2.800000e-01     -3.120879e-01      7.353412e-03
         365     -1.200000e-01     -3.115616e-01      7.352074e-03
         366     -1.200000e-01     -3.110383e-01      7.350593e-03
         367     -2.800000e-01     -3.109537e-01      7.331050e-03
         368     -3.600000e-01     -3.110870e-01      7.312341e-03
         369     -2.800000e-01     -3.110027e-01      7.293009e-03
         370     -3.600000e-01     -3.111351e-01      7.274501e-03
         371     -2.000000e-01     -3.108356e-01      7.261058e-03
         372     -4.400000e-01     -3.111828e-01      7.249836e-03
         373     -4.400000e-01     -3.115282e-01      7.238620e-03
         374     -6.800000e-01     -3.125134e-01      7.286004e-03
         375     -3.600000e-01     -3.126400e-01      7.267675e-03
         376     -2.800000e-01     -3.125532e-01      7.248865e-03
         377     -3.600000e-01     -3.126790e-01      7.230729e-03
         378     -3.600000e-01     -3.128042e-01      7.212684e-03
         379     -2.800000e-01     -3.127177e-01      7.194173e-03
         380     -5.200000e-01     -3.132632e-01      7.195891e-03
         381     -2.000000e-01     -3.129659e-01      7.183142e-03
         382     -5.200000e-01     -3.135079e-01      7.184755e-03
         383     -3.600000e-01     -3.136292e-01      7.167021e-03
         384     -2.800000e-01     -3.135417e-01      7.148892e-03
         385     -3.600000e-01     -3.136623e-01      7.131342e-03
         386     -3.600000e-01     -3.137824e-01      7.113877e-03
         387     -3.600000e-01     -3.139018e-01      7.096497e-03
         388     -3.600000e-01     -3.140206e-01      7.079202e-03
         389     -2.000000e-01     -3.137275e-01      7.067069e-03
         390     -5.200000e-01     -3.142564e-01      7.068712e-03
         391     -3.600000e-01     -3.143734e-01      7.051602e-03
         392     -2.000000e-01     -3.140816e-01      7.039647e-03
         393     -2.800000e-01     -3.139949e-01      7.022268e-03
         394     -2.800000e-01     -3.139086e-01      7.004975e-03
         395     -2.800000e-01     -3.138228e-01      6.987767e-03
         396     -2.800000e-01     -3.137374e-01      6.970643e-03
         397     -1.200000e-01     -3.132494e-01      6.970146e-03
         398     -2.000000e-01     -3.129648e-01      6.958439e-03
         399     -3.600000e-01     -3.130827e-01      6.941998e-03
         400     -4.400000e-01     -3.134000e-01      6.931890e-03
         401     -4.400000e-01     -3.137157e-01      6.921789e-03
         402     -4.400000e-01     -3.140299e-01      6.911696e-03
         403     -2.800000e-01     -3.139454e-01      6.895061e-03
         404     -2.800000e-01     -3.138614e-01      6.878506e-03
         405     -4.400000e-01     -3.141728e-01      6.868569e-03
         406     -3.600000e-01     -3.142857e-01      6.852579e-03
         407     -2.800000e-01     -3.142015e-01      6.836260e-03
         408     -2.000000e-01     -3.139216e-01      6.825233e-03
         409     -2.000000e-01     -3.136430e-01      6.814226e-03
         410     -3.600000e-01     -3.137561e-01      6.798544e-03
         411     -1.200000e-01     -3.132847e-01      6.798328e-03
         412     -3.600000e-01     -3.133981e-01      6.782772e-03
         413     -2.000000e-01     -3.131235e-01      6.771904e-03
         414     -2.000000e-01     -3.128502e-01      6.761058e-03
         415     -2.000000e-01     -3.125783e-01      6.750232e-03
         416     -4.400000e-01     -3.128846e-01      6.740951e-03
         417     -3.600000e-01     -3.129976e-01      6.725733e-03
         418     -3.600000e-01     -3.131100e-01      6.710583e-03
         419     -3.600000e-01     -3.132220e-01      6.695500e-03
         420     -2.000000e-01     -3.129524e-01      6.684983e-03
         421     -1.200000e-01     -3.124941e-01      6.684797e-03
         422     -3.600000e-01     -3.126066e-01      6.669904e-03
         423     -4.400000e-01     -3.129078e-01      6.660932e-03
         424     -4.400000e-01     -3.132075e-01      6.651963e-03
         425     -2.000000e-01     -3.129412e-01      6.641642e-03
         426     -1.200000e-01     -3.124883e-01      6.641476e-03
         427     -2.800000e-01     -3.124122e-01      6.626358e-03
         428     -2.800000e-01     -3.123364e-01      6.611309e-03
         429     -3.600000e-01     -3.124476e-01      6.596831e-03
         430     -2.800000e-01     -3.123721e-01      6.581921e-03
         431     -2.800000e-01     -3.122970e-01      6.567079e-03
         432     -2.800000e-01     -3.122222e-01      6.552303e-03
         433     -2.800000e-01     -3.121478e-01      6.537593e-03
         434     -1.200000e-01     -3.117051e-01      6.537504e-03
         435     -2.000000e-01     -3.114483e-01      6.527516e-03
         436     -1.200000e-01     -3.110092e-01      6.527297e-03
         437     -4.400000e-01     -3.113043e-01      6.519031e-03
         438     -2.800000e-01     -3.112329e-01      6.504539e-03
         439     -1.200000e-01     -3.107973e-01      6.504293e-03
         440     -1.200000e-01     -3.103636e-01      6.503949e-03
         441     -3.600000e-01     -3.104762e-01      6.490175e-03
         442     -4.000000e-02     -3.098643e-01      6.504276e-03
         443     -2.800000e-01     -3.097968e-01      6.489943e-03
         444     -4.400000e-01     -3.100901e-01      6.481948e-03
         445     -5.200000e-01     -3.105618e-01      6.484522e-03
         446     -2.800000e-01     -3.104933e-01      6.470345e-03
         447     -4.400000e-01     -3.107830e-01      6.462353e-03
         448     -2.000000e-01     -3.105357e-01      6.452658e-03
         449     -2.800000e-01     -3.104677e-01      6.438645e-03
         450     -1.200000e-01     -3.100444e-01      6.438234e-03
         451     -2.800000e-01     -3.099778e-01      6.424303e-03
         452     -3.600000e-01     -3.100885e-01      6.411043e-03
         453     -3.600000e-01     -3.101987e-01      6.397838e-03
         454     -3.600000e-01     -3.103084e-01      6.384686e-03
         455     -2.800000e-01     -3.102418e-01      6.371001e-03
         456     -2.000000e-01     -3.100000e-01      6.361615e-03
         457     -2.000000e-01     -3.097593e-01      6.352247e-03
         458     -3.600000e-01     -3.098690e-01      6.339324e-03
         459     -2.800000e-01     -3.098039e-01      6.325847e-03
         460     -3.600000e-01     -3.099130e-01      6.313036e-03
         461     -1.200000e-01     -3.095011e-01      6.312769e-03
         462     -4.400000e-01     -3.097835e-01      6.305421e-03
         463     -1.200000e-01     -3.093737e-01      6.305112e-03
         464     -4.400000e-01     -3.096552e-01      6.297805e-03
         465     -2.800000e-01     -3.095914e-01      6.284584e-03
         466     -5.200000e-01     -3.100429e-01      6.287297e-03
         467     -3.600000e-01     -3.101499e-01      6.274744e-03
         468     -3.600000e-01     -3.102564e-01      6.262240e-03
         469     -3.600000e-01     -3.103625e-01      6.249786e-03
         470     -6.000000e-01     -3.109787e-01      6.266797e-03
         471     -2.800000e-01     -3.109130e-01      6.253837e-03
         472     -5.200000e-01     -3.113559e-01      6.256257e-03
         473     -3.600000e-01     -3.114588e-01      6.243875e-03
         474     -3.600000e-01     -3.115612e-01      6.231542e-03
         475     -2.800000e-01     -3.114947e-01      6.218777e-03
         476     -3.600000e-01     -3.115966e-01      6.206547e-03
         477     -1.200000e-01     -3.111950e-01      6.206520e-03
         478     -2.800000e-01     -3.111297e-01      6.193878e-03
         479     -3.600000e-01     -3.112317e-01      6.181788e-03
         480     -2.800000e-01     -3.111667e-01      6.169252e-03
