0.8 0.6
0.609796 0.998213
-0.190455 1.09844
0.210729 0.801725
0.210729 0.801725
-0.248394 1.50204
-0.248394 1.50204
0.692074 0.560702
0.692074 0.560702
0.014213 0.792994
-0.762257 1.14248
-0.762257 1.14248
-0.706215 0.398426
-0.706215 0.398426
-0.526568 0.386191
-1.14309 0.515881
-1.14309 0.515881
-1.20022 0.25858
-1.20022 0.25858
-0.354066 0.45172
-0.012718 0.705065
0.315459 1.15116
0.315459 1.15116
0.62244 0.386569
0.736585 -0.493871
0.66595 -0.782934
0.66595 -0.782934
1.46576 -0.351929
0.921374 0.520501
0.798555 0.598724
0.798555 0.598724
0.677151 1.19979
1.10422 1.04113
1.10422 1.04113
0.212156 0.557967
0.212156 0.557967
0.923801 -0.221838
0.923801 -0.221838
0.372946 -1.04276
-0.165007 -0.691309
-0.165007 -0.691309
0.154464 -0.597032
0.3168 -0.517982
-0.379158 -1.25951
-0.379158 -1.25951
-0.379158 -1.25951
0.461255 -0.619041
0.461255 -0.619041
0.0335831 -1.35797
0.0335831 -1.35797
0.470262 -0.976088
0.470262 -0.976088
0.667208 -0.555363
0.667208 -0.555363
0.921191 -0.840922
0.921191 -0.840922
0.478957 -1.36565
1.19117 -0.737131
1.19117 -0.737131
1.24434 -0.608272
1.24434 -0.608272
1.72073 -0.754254
1.32253 -0.986234
1.32253 -0.986234
0.76072 -0.207221
1.30411 -0.440669
0.70736 -0.659178
0.70736 -0.659178
0.70736 -0.659178
0.957822 -0.983851
0.957822 -0.983851
0.184965 -0.889258
0.594966 -0.867461
0.594966 -0.867461
0.0215806 -0.715292
0.0215806 -0.715292
-0.364896 -0.315497
-0.518141 -0.765183
-0.518141 -0.765183
-0.518141 -0.765183
-0.20707 -0.377315
-0.513335 -0.832425
-0.222679 -1.03596
-0.222679 -1.03596
-0.0648261 -0.672672
-0.520906 -1.32636
-0.520906 -1.32636
-0.520906 -1.32636
-0.990156 -1.81722
-0.990156 -1.81722
-0.990156 -1.81722
-1.06914 -2.45358
-0.830403 -1.93702
-0.959503 -1.44614
-0.959503 -1.44614
-0.587033 -1.44561
-0.587033 -1.44561
-0.80111 -1.41581
-0.803486 -1.16007
-0.803486 -1.16007
-0.409568 -0.877931
-0.641622 -0.959505
-0.641622 -0.959505
-1.12412 -1.13442
-1.08448 -1.1355
-1.08448 -1.1355
-0.715689 -0.774407
-0.715689 -0.774407
-0.715689 -0.774407
-0.438714 -0.941651
-0.971877 -0.468886
-0.971877 -0.468886
-1.30594 -0.413346
-1.30594 -0.413346
-1.30594 -0.413346
-1.47378 -0.481791
-1.47378 -0.481791
-1.51325 -0.913886
-1.56616 -0.619585
-1.56616 -0.619585
-1.54171 -0.778989
-1.42669 -0.922013
-1.42669 -0.922013
-1.42669 -0.922013
-1.84244 -0.982083
-1.84244 -0.982083
-1.72996 -0.666779
-1.72996 -0.666779
-1.72996 -0.666779
-1.8431 -0.738883
-1.8431 -0.738883
-2.1995 -0.638037
-1.86578 -0.226594
-1.86578 -0.226594
-1.7252 -0.549829
-1.7252 -0.549829
-1.72728 -0.197175
-1.72728 -0.197175
-1.94713 -0.213534
-1.94713 -0.213534
-1.63397 -0.519205
-1.48946 -0.362471
-1.1573 -0.334044
-1.4415 -0.436428
-1.12017 -0.444997
-1.02571 -0.708444
-1.02571 -0.708444
-1.08631 -0.612518
-0.861371 -0.897339
-0.689764 -0.725575
-0.678313 -0.470499
-0.566722 -0.618292
-0.807737 -0.769748
-0.558227 -0.90584
-0.415371 -0.918812
-0.382498 -0.810292
-0.254779 -1.04958
-0.337075 -1.00127
-0.30675 -0.938561
-0.584536 -1.18747
-0.398684 -1.07799
-0.1436 -0.978388
-0.269832 -0.916686
-0.39985 -0.803143
-0.544921 -0.642321
-0.784738 -0.652323
-0.784738 -0.652323
-0.992248 -0.588233
-0.992248 -0.588233
-0.843049 -0.814266
-0.843049 -0.814266
-0.954083 -0.686671
-0.775495 -0.471115
-0.972035 -0.488872
-1.01969 -0.696768
-1.01969 -0.696768
-1.17741 -0.578066
-1.17741 -0.578066
-1.17741 -0.578066
-0.996692 -0.704815
-0.939003 -0.78165
-0.939003 -0.78165
-0.870179 -0.943768
-0.975558 -0.799533
-0.827901 -0.807542
-0.920407 -0.748835
-0.920407 -0.748835
-0.994989 -0.595697
-0.832519 -0.679998
-0.938833 -0.623919
-0.816093 -0.476527
-0.816093 -0.476527
-0.816093 -0.476527
-0.746209 -0.414315
-0.746209 -0.414315
-0.746209 -0.414315
-0.746209 -0.414315
-0.651927 -0.328256
-0.651927 -0.328256
-0.671648 -0.307508
-0.774941 -0.376412
-0.859633 -0.497887
-0.760153 -0.485597
-0.861359 -0.552018
-0.886024 -0.534218
-0.803428 -0.525496
-0.802362 -0.609526
-0.802362 -0.609526
-0.764535 -0.683239
-0.764535 -0.683239
-0.808594 -0.690296
-0.888184 -0.631623
-0.888184 -0.631623
-0.821445 -0.703869
-0.821445 -0.703869
-0.905091 -0.720483
-0.972372 -0.728049
-0.949981 -0.659434
-0.949981 -0.659434
-0.949981 -0.659434
-0.963013 -0.699699
-0.933491 -0.719095
-1.0008 -0.676114
-0.934617 -0.732121
-0.934617 -0.732121
-0.934617 -0.732121
-0.942748 -0.708453
-0.924923 -0.73668
-0.882877 -0.759755
-0.882877 -0.759755
-0.81141 -0.712932
-0.81141 -0.712932
-0.760405 -0.700233
-0.716524 -0.71161
-0.749429 -0.654329
-0.756465 -0.61197
-0.810306 -0.583604
-0.763792 -0.574433
-0.734705 -0.590309
-0.738587 -0.584114
-0.738587 -0.584114
-0.769417 -0.627166
-0.769417 -0.627166
-0.759192 -0.575939
-0.76852 -0.611802
-0.76852 -0.611802
-0.76852 -0.611802
-0.765223 -0.64025
-0.765223 -0.64025
-0.806588 -0.67842
-0.839424 -0.687242
-0.820303 -0.707093
-0.820303 -0.707093
-0.810145 -0.71862
-0.829626 -0.703861
-0.826551 -0.690835
-0.797548 -0.703979
-0.762367 -0.673496
-0.755385 -0.707998
-0.73396 -0.688393
-0.745416 -0.670228
-0.724233 -0.648651
-0.733506 -0.652815
-0.751854 -0.645552
-0.76121 -0.617943
-0.756127 -0.608583
-0.750872 -0.634678
-0.770054 -0.651708
-0.749103 -0.653616
-0.76354 -0.629943
-0.759306 -0.63527
-0.770375 -0.61263
-0.770375 -0.61263
-0.751208 -0.631811
-0.742671 -0.629302
-0.765054 -0.607236
-0.765054 -0.607236
-0.751051 -0.604854
-0.731049 -0.62471
-0.738774 -0.623726
-0.746898 -0.613884
-0.755153 -0.599986
-0.755153 -0.599986
-0.768382 -0.591399
-0.775055 -0.606325
-0.778384 -0.614182
-0.78344 -0.629477
-0.793576 -0.637905
-0.803463 -0.636824
-0.807585 -0.642365
-0.805697 -0.636466
-0.805697 -0.636466
-0.815171 -0.642551
-0.826712 -0.631759
-0.823971 -0.631038
-0.835695 -0.621509
-0.83709 -0.614361
-0.836844 -0.61895
-0.844943 -0.615594
-0.845129 -0.61377
-0.849381 -0.623124
-0.853569 -0.629159
-0.846833 -0.633962
-0.838066 -0.64042
-0.836345 -0.630969
-0.836345 -0.630969
-0.836345 -0.630969
-0.834732 -0.63186
-0.840117 -0.632406
-0.835806 -0.632795
-0.836987 -0.639695
-0.844851 -0.63504
-0.844851 -0.63504
-0.839909 -0.629528
-0.834065 -0.625576
-0.834065 -0.625576
-0.834065 -0.625576
-0.837874 -0.619709
-0.837527 -0.622338
-0.837527 -0.622338
-0.843461 -0.623311
-0.846538 -0.629103
-0.846538 -0.629103
-0.842669 -0.633216
-0.842669 -0.633216
-0.843026 -0.627982
-0.843026 -0.627982
-0.845025 -0.626466
-0.848585 -0.628011
-0.851363 -0.629224
-0.851776 -0.628078
-0.848531 -0.623771
-0.844768 -0.626791
-0.844768 -0.626791
-0.846428 -0.629698
-0.84386 -0.627381
-0.842122 -0.625743
-0.8405 -0.623353
-0.843255 -0.621335
-0.843255 -0.621335
-0.840874 -0.618428
-0.841549 -0.618465
-0.841314 -0.618073
-0.839334 -0.617959
-0.838898 -0.620497
-0.841597 -0.62175
-0.841 -0.623085
-0.841 -0.623085
-0.838645 -0.623835
-0.838645 -0.623835
-0.836578 -0.623568
-0.836578 -0.623568
-0.837161 -0.622618
-0.838464 -0.623598
-0.838464 -0.623598
-0.838464 -0.623598
-0.83713 -0.622774
-0.837531 -0.621198
-0.837531 -0.621198
-0.83632 -0.620483
-0.835652 -0.621484
-0.835652 -0.621484
-0.836557 -0.620408
-0.835791 -0.619505
-0.835791 -0.619505
-0.835791 -0.619505
-0.837083 -0.619854
-0.836453 -0.618801
-0.836453 -0.618801
-0.836571 -0.619964
-0.836571 -0.619964
-0.836571 -0.619964
-0.836948 -0.620296
-0.836502 -0.619627
-0.836502 -0.619627
-0.83654 -0.620533
-0.836938 -0.620637
-0.836938 -0.620637
-0.837392 -0.619921
-0.836588 -0.619979
-0.836588 -0.619979
-0.83604 -0.620641
-0.83604 -0.620641
-0.836243 -0.62032
-0.835723 -0.619838
-0.835273 -0.620217
-0.835273 -0.620217
-0.834791 -0.620218
-0.834791 -0.620218
-0.835264 -0.620129
-0.835206 -0.619708
-0.835206 -0.619708
-0.83507 -0.619581
