epoch loss val_loss acc val_acc
1 2.302420139312744 2.3022303581237793 0.11161666363477707 0.11349999904632568
2 2.3021810054779053 2.3020880222320557 0.11236666887998581 0.11349999904632568
3 2.302067518234253 2.3019895553588867 0.11236666887998581 0.11349999904632568
4 2.3019847869873047 2.301912546157837 0.11236666887998581 0.11349999904632568
5 2.3019206523895264 2.3018505573272705 0.11236666887998581 0.11349999904632568
6 2.3018691539764404 2.3017966747283936 0.11236666887998581 0.11349999904632568
7 2.301823616027832 2.3017539978027344 0.11236666887998581 0.11349999904632568
8 2.301783800125122 2.301713466644287 0.11236666887998581 0.11349999904632568
9 2.301748514175415 2.301677942276001 0.11236666887998581 0.11349999904632568
10 2.301717519760132 2.3016469478607178 0.11236666887998581 0.11349999904632568
11 2.301687240600586 2.3016178607940674 0.11236666887998581 0.11349999904632568
12 2.3016602993011475 2.301591634750366 0.11236666887998581 0.11349999904632568
13 2.3016388416290283 2.301567554473877 0.11236666887998581 0.11349999904632568
14 2.3016197681427 2.3015451431274414 0.11236666887998581 0.11349999904632568
15 2.301598072052002 2.301525115966797 0.11236666887998581 0.11349999904632568
16 2.3015823364257812 2.301506757736206 0.11236666887998581 0.11349999904632568
17 2.3015658855438232 2.3014883995056152 0.11236666887998581 0.11349999904632568
18 2.301551103591919 2.3014721870422363 0.11236666887998581 0.11349999904632568
19 2.301534414291382 2.301456928253174 0.11236666887998581 0.11349999904632568
20 2.301520824432373 2.3014416694641113 0.11236666887998581 0.11349999904632568
21 2.301506757736206 2.3014283180236816 0.11236666887998581 0.11349999904632568
22 2.301494598388672 2.301413059234619 0.11236666887998581 0.11349999904632568
23 2.301480293273926 2.301403284072876 0.11236666887998581 0.11349999904632568
24 2.301471710205078 2.301392078399658 0.11236666887998581 0.11349999904632568
25 2.301461696624756 2.3013803958892822 0.11236666887998581 0.11349999904632568
26 2.3014538288116455 2.301370620727539 0.11236666887998581 0.11349999904632568
27 2.3014450073242188 2.3013596534729004 0.11236666887998581 0.11349999904632568
28 2.30143404006958 2.301348924636841 0.11236666887998581 0.11349999904632568
29 2.3014256954193115 2.3013415336608887 0.11236666887998581 0.11349999904632568
30 2.3014163970947266 2.3013319969177246 0.11236666887998581 0.11349999904632568
31 2.301412582397461 2.3013241291046143 0.11236666887998581 0.11349999904632568
32 2.3014025688171387 2.301316022872925 0.11236666887998581 0.11349999904632568
33 2.301398277282715 2.3013076782226562 0.11236666887998581 0.11349999904632568
34 2.3013882637023926 2.3013014793395996 0.11236666887998581 0.11349999904632568
35 2.301382541656494 2.301295042037964 0.11236666887998581 0.11349999904632568
36 2.301377058029175 2.3012874126434326 0.11236666887998581 0.11349999904632568
37 2.3013722896575928 2.3012804985046387 0.11236666887998581 0.11349999904632568
38 2.3013646602630615 2.3012747764587402 0.11236666887998581 0.11349999904632568
39 2.3013579845428467 2.301269292831421 0.11236666887998581 0.11349999904632568
40 2.3013558387756348 2.301262617111206 0.11236666887998581 0.11349999904632568
41 2.301349639892578 2.3012571334838867 0.11236666887998581 0.11349999904632568
42 2.3013436794281006 2.30125093460083 0.11236666887998581 0.11349999904632568
43 2.301342725753784 2.301246404647827 0.11236666887998581 0.11349999904632568
44 2.3013336658477783 2.3012425899505615 0.11236666887998581 0.11349999904632568
45 2.301330089569092 2.301236391067505 0.11236666887998581 0.11349999904632568
46 2.301327705383301 2.30123233795166 0.11236666887998581 0.11349999904632568
47 2.301321506500244 2.301227331161499 0.11236666887998581 0.11349999904632568
48 2.3013181686401367 2.301222324371338 0.11236666887998581 0.11349999904632568
49 2.3013126850128174 2.3012194633483887 0.11236666887998581 0.11349999904632568
50 2.3013103008270264 2.3012146949768066 0.11236666887998581 0.11349999904632568
