epoch loss val_loss acc val_acc
1 0.40734025835990906 0.16912874579429626 0.8834499716758728 0.9505000114440918
2 0.19721199572086334 0.12419960647821426 0.9439666867256165 0.9642999768257141
3 0.145834282040596 0.09946388006210327 0.9589333534240723 0.9695000052452087
4 0.11509547382593155 0.0872967317700386 0.9668333530426025 0.9726999998092651
5 0.0959065854549408 0.07863131910562515 0.9724166393280029 0.9754999876022339
6 0.08206921070814133 0.07213009148836136 0.9764333367347717 0.9779999852180481
7 0.07127059996128082 0.07208512723445892 0.9787833094596863 0.9769999980926514
8 0.0628615990281105 0.06857319921255112 0.98253333568573 0.9796000123023987
9 0.05516665056347847 0.0636521428823471 0.9838333129882812 0.9807999730110168
10 0.04731346294283867 0.06556233763694763 0.986549973487854 0.9801999926567078
11 0.042173273861408234 0.06496141105890274 0.9875500202178955 0.98089998960495
12 0.038056887686252594 0.06523887813091278 0.9894166588783264 0.9814000129699707
13 0.03456180915236473 0.06063656136393547 0.989716649055481 0.9822999835014343
14 0.03157633915543556 0.059315863996744156 0.9905833601951599 0.9822999835014343
15 0.026942407712340355 0.06373239308595657 0.9921166896820068 0.9811000227928162
16 0.024912511929869652 0.0612180233001709 0.9929500222206116 0.9818000197410583
17 0.022955212742090225 0.0611531138420105 0.9936166405677795 0.9829999804496765
18 0.019963350147008896 0.05771917104721069 0.9940333366394043 0.9832000136375427
19 0.019026082009077072 0.06482458859682083 0.9944333434104919 0.9819999933242798
20 0.017337361350655556 0.06395303457975388 0.995116651058197 0.9833999872207642
21 0.015986574813723564 0.0633397251367569 0.9955666661262512 0.9822999835014343
22 0.013961834833025932 0.06598397344350815 0.9958999752998352 0.9829999804496765
23 0.013222177512943745 0.066543348133564 0.996233344078064 0.9828000068664551
24 0.011764436960220337 0.06269005686044693 0.9965166449546814 0.9837999939918518
25 0.010845980606973171 0.06927598267793655 0.996999979019165 0.982200026512146
26 0.010666794143617153 0.06520790606737137 0.9970499873161316 0.9829000234603882
27 0.009657944552600384 0.06762152910232544 0.9972666501998901 0.9832000136375427
28 0.008634740486741066 0.06592199206352234 0.9976000189781189 0.9833999872207642
29 0.008624774403870106 0.06894059479236603 0.9976500272750854 0.9825000166893005
30 0.007345815654844046 0.0691518485546112 0.9977166652679443 0.983299970626831
31 0.007285750471055508 0.07112321257591248 0.998033344745636 0.9822999835014343
32 0.006343178451061249 0.070547915995121 0.9983000159263611 0.984000027179718
33 0.005970347672700882 0.06907513737678528 0.9984666705131531 0.9842000007629395
34 0.00602533807978034 0.0735313668847084 0.9984166622161865 0.9832000136375427
35 0.0049000573344528675 0.07504665851593018 0.9988333582878113 0.9824000000953674
36 0.005532556213438511 0.07420424371957779 0.9986833333969116 0.983299970626831
37 0.005147190764546394 0.08000343292951584 0.9986833333969116 0.9828000068664551
38 0.0046562920324504375 0.07640225440263748 0.9988333582878113 0.983299970626831
39 0.0045120930299162865 0.07754036039113998 0.9987333416938782 0.9836000204086304
40 0.004253533203154802 0.0759660005569458 0.9988333582878113 0.9843999743461609
41 0.003648333018645644 0.07953475415706635 0.9990833401679993 0.9821000099182129
42 0.0038984459824860096 0.080367811024189 0.9990166425704956 0.9829999804496765
43 0.003184066154062748 0.08298193663358688 0.9991499781608582 0.9829999804496765
44 0.003043297678232193 0.08098572492599487 0.9992499947547913 0.9835000038146973
45 0.00317966821603477 0.08353990316390991 0.9992166757583618 0.9843000173568726
46 0.0036377005744725466 0.08167955279350281 0.9990333318710327 0.9833999872207642
47 0.0031842775642871857 0.08603957295417786 0.9992666840553284 0.9824000000953674
48 0.002484219381585717 0.08831501752138138 0.9995166659355164 0.9825000166893005
49 0.002766051795333624 0.077662393450737 0.9991999864578247 0.9848999977111816
50 0.0022973099257797003 0.08488143980503082 0.9994166493415833 0.9836000204086304
