epoch loss val_loss acc val_acc
1 0.28092247247695923 0.1152549684047699 0.9182666540145874 0.9648000001907349
2 0.12119276076555252 0.09182002395391464 0.9652833342552185 0.9714000225067139
3 0.08739686012268066 0.07977116852998734 0.9741666913032532 0.9732000231742859
4 0.0681612566113472 0.08111661672592163 0.9795666933059692 0.9769999980926514
5 0.05503518134355545 0.08349638432264328 0.9832000136375427 0.9761000275611877
6 0.048355456441640854 0.08393730968236923 0.9851499795913696 0.9765999913215637
7 0.04115728661417961 0.08290257304906845 0.9875333309173584 0.9796000123023987
8 0.035038579255342484 0.07876323908567429 0.9890999794006348 0.9822999835014343
9 0.03426346555352211 0.0889945849776268 0.989216685295105 0.9768999814987183
10 0.028243450447916985 0.08872579783201218 0.9911166429519653 0.9819999933242798
11 0.031030703336000443 0.09949982166290283 0.9902333617210388 0.979200005531311
12 0.02357996255159378 0.0919932946562767 0.9930166602134705 0.9812999963760376
13 0.024254953488707542 0.08976268023252487 0.9928666949272156 0.9824000000953674
14 0.023583194240927696 0.09485301375389099 0.9930833578109741 0.9815999865531921
15 0.022051192820072174 0.08708717674016953 0.9935333132743835 0.984499990940094
16 0.020305471494793892 0.10107038915157318 0.9942499995231628 0.9807999730110168
17 0.018405599519610405 0.1139901727437973 0.9943333268165588 0.9825999736785889
18 0.016946839168667793 0.11513844132423401 0.9950000047683716 0.9819999933242798
19 0.019228799268603325 0.1192697286605835 0.9945833086967468 0.9812999963760376
20 0.017094777897000313 0.11387790739536285 0.995116651058197 0.9836000204086304
21 0.018110821023583412 0.13539211452007294 0.994783341884613 0.9800000190734863
22 0.014580313116312027 0.14026367664337158 0.9952333569526672 0.9825000166893005
23 0.017947901040315628 0.15563297271728516 0.9948166608810425 0.9794999957084656
24 0.013314690440893173 0.1431080400943756 0.9958166480064392 0.9815000295639038
25 0.015168864279985428 0.16083753108978271 0.9958166480064392 0.9799000024795532
26 0.015226547606289387 0.1243659034371376 0.9958833456039429 0.9837999939918518
27 0.013180566020309925 0.14782017469406128 0.9960333108901978 0.9812999963760376
28 0.01376192644238472 0.14611934125423431 0.9961000084877014 0.9829999804496765
29 0.013418953865766525 0.14044912159442902 0.99631667137146 0.9829999804496765
30 0.011929747648537159 0.1530732363462448 0.9965833425521851 0.9807000160217285
31 0.013051212765276432 0.1501038521528244 0.99631667137146 0.982200026512146
32 0.01541572343558073 0.143733412027359 0.996150016784668 0.9828000068664551
33 0.012233912944793701 0.1458652913570404 0.996833324432373 0.9825000166893005
34 0.010740306228399277 0.15652428567409515 0.9967833161354065 0.9815999865531921
35 0.011412925086915493 0.17443571984767914 0.9969666600227356 0.9821000099182129
36 0.012259213253855705 0.20166520774364471 0.9969833493232727 0.9825999736785889
37 0.012950291857123375 0.18112510442733765 0.9963499903678894 0.982200026512146
38 0.011985434219241142 0.17281971871852875 0.9970166683197021 0.9807999730110168
39 0.012529311701655388 0.1647036075592041 0.996916651725769 0.982699990272522
40 0.010189886204898357 0.17437930405139923 0.9973999857902527 0.9829999804496765
41 0.00979180820286274 0.1468299776315689 0.9974833130836487 0.9833999872207642
42 0.008473321795463562 0.16866204142570496 0.9973499774932861 0.9829000234603882
43 0.013847391121089458 0.17137852311134338 0.9966333508491516 0.9815999865531921
44 0.008881543762981892 0.1923980861902237 0.9975500106811523 0.9822999835014343
45 0.009476996026933193 0.20640188455581665 0.9973333477973938 0.9810000061988831
46 0.013933252543210983 0.20699197053909302 0.9968500137329102 0.9815000295639038
47 0.010896029882133007 0.16946792602539062 0.9974833130836487 0.9829000234603882
48 0.010123168118298054 0.17748883366584778 0.9975166916847229 0.9824000000953674
49 0.01260040607303381 0.21061863005161285 0.996833324432373 0.9821000099182129
50 0.010298787616193295 0.19755901396274567 0.9971833229064941 0.9829999804496765
