epoch loss val_loss acc val_acc
1 2.2655904293060303 2.128972053527832 0.16699999570846558 0.3476000130176544
2 2.0878498554229736 1.956998586654663 0.2982333302497864 0.555899977684021
3 1.9298779964447021 1.7863353490829468 0.4199333190917969 0.6610000133514404
4 1.7811355590820312 1.62043035030365 0.5012500286102295 0.718500018119812
5 1.63826322555542 1.4655855894088745 0.5596833229064941 0.7563999891281128
6 1.5153752565383911 1.3272733688354492 0.5978666543960571 0.7807000279426575
7 1.3998533487319946 1.2056646347045898 0.6290833353996277 0.7975999712944031
8 1.3041359186172485 1.1017793416976929 0.65420001745224 0.8090999722480774
9 1.2167997360229492 1.0128437280654907 0.676800012588501 0.8205000162124634
10 1.1449466943740845 0.9375160336494446 0.694266676902771 0.8299999833106995
11 1.082619309425354 0.8735056519508362 0.7086166739463806 0.8366000056266785
12 1.0279443264007568 0.8185001611709595 0.7222999930381775 0.8439000248908997
13 0.9771761894226074 0.7709911465644836 0.7347166538238525 0.8486999869346619
14 0.9348124861717224 0.7300975322723389 0.7455833554267883 0.8536999821662903
15 0.90202397108078 0.6947129368782043 0.7512000203132629 0.8579000234603882
16 0.8682145476341248 0.6639133095741272 0.7596833109855652 0.8610000014305115
17 0.8388356566429138 0.6365109086036682 0.7680666446685791 0.8636999726295471
18 0.8132569789886475 0.6121881008148193 0.7738000154495239 0.8666999936103821
19 0.7884933948516846 0.5903064012527466 0.780916690826416 0.8700000047683716
20 0.7694947123527527 0.5711324214935303 0.7851499915122986 0.873199999332428
21 0.7519779205322266 0.5536103248596191 0.7911166548728943 0.8765000104904175
22 0.7331584095954895 0.5377013683319092 0.7942000031471252 0.8787999749183655
23 0.7102363109588623 0.5227286219596863 0.8015166521072388 0.8817999958992004
24 0.6969818472862244 0.5094680786132812 0.8041166663169861 0.8833000063896179
25 0.6855248808860779 0.4976414144039154 0.8066166639328003 0.885200023651123
26 0.6689504384994507 0.48618242144584656 0.8125 0.8877999782562256
27 0.6573780179023743 0.47556209564208984 0.815666675567627 0.8892999887466431
28 0.642048180103302 0.465758353471756 0.8194833397865295 0.8906000256538391
29 0.6322574615478516 0.45650961995124817 0.8228333592414856 0.8924000263214111
30 0.6245360970497131 0.44827842712402344 0.824483335018158 0.894599974155426
31 0.6120391488075256 0.440397173166275 0.8288499712944031 0.895799994468689
32 0.6036065816879272 0.4330129027366638 0.8301500082015991 0.8970000147819519
33 0.5975285768508911 0.42608681321144104 0.8305833339691162 0.8982999920845032
34 0.5871042609214783 0.4194953143596649 0.8353166580200195 0.8984000086784363
35 0.583519697189331 0.41362637281417847 0.8343666791915894 0.8996000289916992
36 0.5716380476951599 0.4076271951198578 0.8388833403587341 0.9003999829292297
37 0.5686354637145996 0.402147501707077 0.8389166593551636 0.9014999866485596
38 0.561734676361084 0.3968256413936615 0.841949999332428 0.9024999737739563
39 0.5540826916694641 0.3916364908218384 0.8464499711990356 0.9027000069618225
40 0.546830952167511 0.3870824873447418 0.8471999764442444 0.9036999940872192
41 0.5422748923301697 0.38254833221435547 0.8465833067893982 0.9054999947547913
42 0.5359598994255066 0.3781512975692749 0.8491666913032532 0.9049000144004822
43 0.5299750566482544 0.3739314377307892 0.850433349609375 0.9059000015258789
44 0.5231724381446838 0.3698117136955261 0.852483332157135 0.9063000082969666
45 0.5206215381622314 0.3660205602645874 0.853766679763794 0.9068999886512756
46 0.5147160887718201 0.3623279929161072 0.855650007724762 0.9074000120162964
47 0.512649655342102 0.358877569437027 0.8553833365440369 0.90829998254776
48 0.504588782787323 0.3554457426071167 0.8581166863441467 0.9086999893188477
49 0.5013693571090698 0.3522694408893585 0.8588333129882812 0.9093999862670898
50 0.4980221688747406 0.34902769327163696 0.8605333566665649 0.910099983215332
