epoch loss val_loss acc val_acc
1 0.2744169235229492 0.1203792616724968 0.9206666946411133 0.9675999879837036
2 0.13822206854820251 0.11648708581924438 0.9639999866485596 0.9707000255584717
3 0.11977481096982956 0.11225210130214691 0.9697999954223633 0.9726999998092651
4 0.11601941287517548 0.1255643367767334 0.9729166626930237 0.9740999937057495
5 0.11338141560554504 0.12905238568782806 0.9743833541870117 0.9736999869346619
6 0.1123770922422409 0.14523690938949585 0.9758999943733215 0.9761000275611877
7 0.10870777815580368 0.1614464670419693 0.9751999974250793 0.9751999974250793
8 0.11134419590234756 0.15434519946575165 0.9761333465576172 0.9771999716758728
9 0.11019371449947357 0.16099432110786438 0.9783666729927063 0.9771999716758728
10 0.10721851140260696 0.18621031939983368 0.9779166579246521 0.9754999876022339
11 0.11219240725040436 0.15504775941371918 0.9784833192825317 0.9761999845504761
12 0.10588027536869049 0.1498250663280487 0.9800833463668823 0.9781000018119812
13 0.10672841221094131 0.2366376519203186 0.9800166487693787 0.9688000082969666
14 0.10665255784988403 0.17539967596530914 0.9806833267211914 0.9779000282287598
15 0.11325713247060776 0.18370403349399567 0.9803333282470703 0.9768000245094299
16 0.10830488801002502 0.2147287130355835 0.9810333251953125 0.9763000011444092
17 0.10699472576379776 0.19369766116142273 0.9812666773796082 0.9763000011444092
18 0.1049145832657814 0.20959915220737457 0.9819166660308838 0.9776999950408936
19 0.10419987887144089 0.21293312311172485 0.9822499752044678 0.979200005531311
20 0.09933445602655411 0.24209877848625183 0.98294997215271 0.979200005531311
21 0.1050008088350296 0.2562411427497864 0.9821333289146423 0.9768000245094299
22 0.09444138407707214 0.3211427927017212 0.983299970626831 0.9731000065803528
23 0.09526921063661575 0.2579306364059448 0.9843666553497314 0.9753999710083008
24 0.09587464481592178 0.23276838660240173 0.9836000204086304 0.9779000282287598
25 0.09141458570957184 0.26414722204208374 0.9851666688919067 0.978600025177002
26 0.09684161096811295 0.2601674199104309 0.9843000173568726 0.9778000116348267
27 0.09779121726751328 0.26287680864334106 0.984749972820282 0.9763000011444092
28 0.09550382941961288 0.3771069645881653 0.9860166907310486 0.9700999855995178
29 0.09753617644309998 0.24767981469631195 0.9851833581924438 0.9786999821662903
30 0.08724720031023026 0.33002373576164246 0.9860833287239075 0.9789999723434448
31 0.0809110477566719 0.32706430554389954 0.9865166544914246 0.9772999882698059
32 0.08764130622148514 0.26274481415748596 0.98621666431427 0.9779999852180481
33 0.08553396910429001 0.29850098490715027 0.9867500066757202 0.9775999784469604
34 0.07771184295415878 0.32417047023773193 0.9880499839782715 0.977400004863739
35 0.08481679856777191 0.2912195920944214 0.9878333210945129 0.9778000116348267
36 0.07722221314907074 0.3260778784751892 0.9876833558082581 0.9772999882698059
37 0.07748733460903168 0.24686750769615173 0.9879000186920166 0.9789999723434448
38 0.07305555790662766 0.28280431032180786 0.98785001039505 0.9786999821662903
39 0.06932298094034195 0.2764633297920227 0.9890333414077759 0.9787999987602234
40 0.06630869954824448 0.23696188628673553 0.9894499778747559 0.9793999791145325
41 0.062245599925518036 0.271671861410141 0.9907333254814148 0.9801999926567078
42 0.0701201856136322 0.2332492172718048 0.9897333383560181 0.9796000123023987
43 0.06717636436223984 0.33813339471817017 0.9901166558265686 0.9801999926567078
44 0.06253999471664429 0.275440514087677 0.9904500246047974 0.980400025844574
45 0.0634186789393425 0.26656633615493774 0.9905499815940857 0.9782999753952026
46 0.06302110105752945 0.2783721089363098 0.9904166460037231 0.9807999730110168
47 0.05558079108595848 0.33572259545326233 0.9911166429519653 0.9793999791145325
48 0.060974787920713425 0.26301464438438416 0.9909833073616028 0.9811000227928162
49 0.0566035658121109 0.2844673991203308 0.9913666844367981 0.9797000288963318
50 0.0635019913315773 0.2899555265903473 0.9914000034332275 0.979200005531311
