epoch loss val_loss acc val_acc
1 0.2882687449455261 0.10726164281368256 0.916266679763794 0.9663000106811523
2 0.12022137641906738 0.08712763339281082 0.9652000069618225 0.9722999930381775
3 0.08454041928052902 0.08103299885988235 0.9751666784286499 0.9763000011444092
4 0.06997089087963104 0.07630260288715363 0.9795833230018616 0.9776999950408936
5 0.05627773702144623 0.06717049330472946 0.982450008392334 0.98089998960495
6 0.04819940775632858 0.07893582433462143 0.9856833219528198 0.9801999926567078
7 0.04109640046954155 0.08534543216228485 0.9871666431427002 0.9787999987602234
8 0.0356331430375576 0.07187171280384064 0.9887333512306213 0.9810000061988831
9 0.03244032710790634 0.08239289373159409 0.9897333383560181 0.9807000160217285
10 0.030118387192487717 0.08457502722740173 0.9906833171844482 0.9807000160217285
11 0.028264477849006653 0.08034253865480423 0.9919333457946777 0.9814000129699707
12 0.024950847029685974 0.09226306527853012 0.9920166730880737 0.9814000129699707
13 0.024237655103206635 0.09130498766899109 0.9926000237464905 0.9822999835014343
14 0.02230476401746273 0.09507825970649719 0.9932833313941956 0.9818000197410583
15 0.021104278042912483 0.10119761526584625 0.9937999844551086 0.9811000227928162
16 0.02158472128212452 0.10551545768976212 0.9938166737556458 0.9796000123023987
17 0.019166186451911926 0.10625681281089783 0.9944666624069214 0.9828000068664551
18 0.018023259937763214 0.10275004804134369 0.995116651058197 0.9805999994277954
19 0.018895620480179787 0.12393062561750412 0.994783341884613 0.9801999926567078
20 0.016392137855291367 0.13071489334106445 0.995033323764801 0.9793000221252441
21 0.01678105816245079 0.10707888007164001 0.9948499798774719 0.9825999736785889
22 0.01502852700650692 0.11520986258983612 0.9957666397094727 0.9817000031471252
23 0.0162544883787632 0.1187061294913292 0.9957333207130432 0.9825000166893005
24 0.014105482026934624 0.11699028313159943 0.9961000084877014 0.9835000038146973
25 0.01598527282476425 0.1607227474451065 0.9958833456039429 0.979200005531311
26 0.01304316334426403 0.14383292198181152 0.996150016784668 0.9807999730110168
27 0.014667309820652008 0.16446514427661896 0.9958999752998352 0.9782000184059143
28 0.01564544439315796 0.15653157234191895 0.9960166811943054 0.9814000129699707
29 0.016253137961030006 0.1425284445285797 0.995199978351593 0.982699990272522
30 0.010746671818196774 0.14130492508411407 0.9969499707221985 0.9833999872207642
31 0.014030886813998222 0.1853264719247818 0.996483325958252 0.9799000024795532
32 0.014715796336531639 0.19193635880947113 0.996233344078064 0.980400025844574
33 0.012904990464448929 0.15621481835842133 0.9964166879653931 0.9818999767303467
34 0.01485233474522829 0.14196842908859253 0.9960833191871643 0.9824000000953674
35 0.013407714664936066 0.15006184577941895 0.9965000152587891 0.9815999865531921
36 0.011029219254851341 0.16008862853050232 0.9970999956130981 0.982699990272522
37 0.011921431869268417 0.17738384008407593 0.9963333606719971 0.98089998960495
38 0.013464179821312428 0.16526393592357635 0.9964166879653931 0.9811000227928162
39 0.008992252871394157 0.1914658397436142 0.9973166584968567 0.9821000099182129
40 0.011573616415262222 0.16919481754302979 0.9970666766166687 0.9824000000953674
41 0.013014333322644234 0.16422072052955627 0.9965833425521851 0.9821000099182129
42 0.009265447966754436 0.17349502444267273 0.9975500106811523 0.9818999767303467
43 0.0131707563996315 0.19631139934062958 0.9968833327293396 0.9794999957084656
44 0.0097332913428545 0.17941699922084808 0.9973833560943604 0.9830999970436096
45 0.007764848880469799 0.2154942899942398 0.9975666403770447 0.9822999835014343
46 0.0161080751568079 0.17597439885139465 0.996649980545044 0.9840999841690063
47 0.006402675993740559 0.17645777761936188 0.998033344745636 0.9847000241279602
48 0.01254579983651638 0.18093405663967133 0.9969666600227356 0.9825000166893005
49 0.01409127190709114 0.21378470957279205 0.9969499707221985 0.980400025844574
50 0.008381321094930172 0.18073731660842896 0.9978833198547363 0.9840999841690063
