epoch loss val_loss acc val_acc
1 0.28030940890312195 0.12066706269979477 0.9171000123023987 0.9628000259399414
2 0.12163902074098587 0.09918902814388275 0.965233325958252 0.968999981880188
3 0.08915958553552628 0.08113440871238708 0.9739166498184204 0.9743000268936157
4 0.06743606925010681 0.08874645084142685 0.9797166585922241 0.9750999808311462
5 0.05871198698878288 0.07043620944023132 0.9816666841506958 0.9812999963760376
6 0.04769737273454666 0.07391447573900223 0.9851833581924438 0.9797000288963318
7 0.04148150980472565 0.11678363382816315 0.9876166582107544 0.974399983882904
8 0.03948567062616348 0.08167911320924759 0.9881500005722046 0.9815000295639038
9 0.03201248496770859 0.07887424528598785 0.9900166392326355 0.9811000227928162
10 0.03066720813512802 0.08538372069597244 0.9904166460037231 0.9799000024795532
11 0.030623160302639008 0.09495268762111664 0.991183340549469 0.9804999828338623
12 0.02420659177005291 0.08790320158004761 0.9926333427429199 0.9811999797821045
13 0.022701503708958626 0.11282549798488617 0.9925833344459534 0.9785000085830688
14 0.024548394605517387 0.1177738755941391 0.9926999807357788 0.9807000160217285
15 0.021346991881728172 0.11624216288328171 0.993399977684021 0.9815999865531921
16 0.02153780125081539 0.11990168690681458 0.9936166405677795 0.979200005531311
17 0.019436346367001534 0.11382719874382019 0.9939833283424377 0.9793999791145325
18 0.016625000163912773 0.1328156292438507 0.9950000047683716 0.9805999994277954
19 0.01747743785381317 0.1166728064417839 0.9948499798774719 0.982699990272522
20 0.018594397231936455 0.13088113069534302 0.9945666790008545 0.9817000031471252
21 0.01577923446893692 0.1390344798564911 0.995033323764801 0.9817000031471252
22 0.01573590748012066 0.1286412626504898 0.9954166412353516 0.9821000099182129
23 0.017355963587760925 0.13251350820064545 0.9951333403587341 0.9817000031471252
24 0.016093220561742783 0.1354915350675583 0.9953166842460632 0.9811000227928162
25 0.01572232134640217 0.17307919263839722 0.9957166910171509 0.9794999957084656
26 0.01454227790236473 0.16338832676410675 0.9958166480064392 0.9786999821662903
27 0.013910043053328991 0.16722644865512848 0.9962666630744934 0.9805999994277954
28 0.01350006740540266 0.17671792209148407 0.9963833093643188 0.9793999791145325
29 0.013046429492533207 0.17283044755458832 0.9962999820709229 0.9814000129699707
30 0.014826051890850067 0.15747308731079102 0.996150016784668 0.9825999736785889
31 0.013410345651209354 0.1617606282234192 0.9960833191871643 0.9810000061988831
32 0.014400376938283443 0.17284540832042694 0.9965166449546814 0.9805999994277954
33 0.011004190891981125 0.20021045207977295 0.996749997138977 0.9819999933242798
34 0.014258590526878834 0.18337176740169525 0.9962999820709229 0.9832000136375427
35 0.010606210678815842 0.1753072440624237 0.9972666501998901 0.9815999865531921
36 0.011311523616313934 0.19102635979652405 0.9967833161354065 0.9824000000953674
37 0.010269652120769024 0.16785606741905212 0.9970333576202393 0.9818000197410583
38 0.012391632422804832 0.15773716568946838 0.996566653251648 0.9825000166893005
39 0.011325497180223465 0.20331242680549622 0.9971333146095276 0.9807000160217285
40 0.010889153927564621 0.17190778255462646 0.9974833130836487 0.9828000068664551
41 0.010603267699480057 0.1962660700082779 0.9969499707221985 0.9822999835014343
42 0.009139872156083584 0.19624868035316467 0.9978166818618774 0.9825000166893005
43 0.011797388084232807 0.20555910468101501 0.9967333078384399 0.9818000197410583
44 0.01122009102255106 0.19118845462799072 0.9973333477973938 0.9833999872207642
45 0.011519985273480415 0.23840224742889404 0.9974166750907898 0.9801999926567078
46 0.010012435726821423 0.23690864443778992 0.9970666766166687 0.9801999926567078
47 0.012385501526296139 0.21874094009399414 0.9970499873161316 0.9800999760627747
48 0.008319341577589512 0.21472187340259552 0.9978333115577698 0.9807999730110168
49 0.011859322898089886 0.20756787061691284 0.9970333576202393 0.9810000061988831
50 0.009749887511134148 0.21561777591705322 0.997866690158844 0.9830999970436096
