#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        9887      7.573821e-01      7.962990e-01      6.335140e-04
        9888      7.574806e-01      7.962951e-01      6.334621e-04
        9889      7.576331e-01      7.962912e-01      6.334101e-04
        9890      7.578405e-01      7.962873e-01      6.333580e-04
        9891      7.581014e-01      7.962834e-01      6.333058e-04
        9892      7.584164e-01      7.962796e-01      6.332533e-04
        9893      7.587867e-01      7.962758e-01      6.332006e-04
        9894      7.592076e-01      7.962721e-01      6.331477e-04
        9895      7.592601e-01      7.962683e-01      6.330948e-04
        9896      7.593558e-01      7.962646e-01      6.330418e-04
        9897      7.594926e-01      7.962609e-01      6.329887e-04
        9898      7.596728e-01      7.962572e-01      6.329356e-04
        9899      7.598933e-01      7.962535e-01      6.328823e-04
        9900      7.601534e-01      7.962499e-01      6.328289e-04
        9901      7.596131e-01      7.962462e-01      6.327758e-04
        9902      7.591062e-01      7.962424e-01      6.327230e-04
        9903      7.586323e-01      7.962386e-01      6.326705e-04
        9904      7.581926e-01      7.962348e-01      6.326183e-04
        9905      7.577854e-01      7.962309e-01      6.325663e-04
        9906      7.574112e-01      7.962270e-01      6.325146e-04
        9907      7.570708e-01      7.962230e-01      6.324631e-04
        9908      7.567653e-01      7.962191e-01      6.324118e-04
        9909      7.564120e-01      7.962150e-01      6.323607e-04
        9910      7.559460e-01      7.962110e-01      6.323100e-04
        9911      7.555201e-01      7.962069e-01      6.322595e-04
        9912      7.551321e-01      7.962027e-01      6.322093e-04
        9913      7.546866e-01      7.961985e-01      6.321594e-04
        9914      7.542391e-01      7.961943e-01      6.321098e-04
        9915      7.538274e-01      7.961900e-01      6.320605e-04
        9916      7.534516e-01      7.961857e-01      6.320115e-04
        9917      7.531142e-01      7.961814e-01      6.319626e-04
        9918      7.528145e-01      7.961770e-01      6.319141e-04
        9919      7.525522e-01      7.961726e-01      6.318657e-04
        9920      7.523279e-01      7.961682e-01      6.318174e-04
        9921      7.521419e-01      7.961638e-01      6.317693e-04
        9922      7.519962e-01      7.961593e-01      6.317213e-04
        9923      7.518936e-01      7.961548e-01      6.316734e-04
        9924      7.518314e-01      7.961504e-01      6.316256e-04
        9925      7.518103e-01      7.961459e-01      6.315777e-04
        9926      7.518329e-01      7.961414e-01      6.315299e-04
        9927      7.518985e-01      7.961370e-01      6.314820e-04
        9928      7.520098e-01      7.961325e-01      6.314340e-04
        9929      7.521666e-01      7.961281e-01      6.313859e-04
        9930      7.523724e-01      7.961237e-01      6.313377e-04
        9931      7.526245e-01      7.961193e-01      6.312893e-04
        9932      7.529272e-01      7.961150e-01      6.312408e-04
        9933      7.532801e-01      7.961107e-01      6.311919e-04
        9934      7.536833e-01      7.961064e-01      6.311429e-04
        9935      7.541389e-01      7.961022e-01      6.310935e-04
        9936      7.546485e-01      7.960980e-01      6.310437e-04
        9937      7.552128e-01      7.960939e-01      6.309936e-04
        9938      7.558332e-01      7.960898e-01      6.309432e-04
        9939      7.565112e-01      7.960858e-01      6.308922e-04
        9940      7.572476e-01      7.960819e-01      6.308409e-04
        9941      7.580448e-01      7.960781e-01      6.307890e-04
        9942      7.589040e-01      7.960744e-01      6.307367e-04
        9943      7.598233e-01      7.960707e-01      6.306838e-04
        9944      7.608087e-01      7.960672e-01      6.306303e-04
        9945      7.618603e-01      7.960637e-01      6.305763e-04
        9946      7.629769e-01      7.960604e-01      6.305216e-04
        9947      7.641615e-01      7.960572e-01      6.304664e-04
        9948      7.654137e-01      7.960541e-01      6.304106e-04
        9949      7.667349e-01      7.960512e-01      6.303541e-04
        9950      7.681271e-01      7.960484e-01      6.302970e-04
        9951      7.695922e-01      7.960457e-01      6.302392e-04
        9952      7.711294e-01      7.960432e-01      6.301809e-04
        9953      7.727389e-01      7.960409e-01      6.301219e-04
        9954      7.743077e-01      7.960387e-01      6.300624e-04
        9955      7.754032e-01      7.960366e-01      6.300025e-04
        9956      7.765629e-01      7.960347e-01      6.299423e-04
        9957      7.772702e-01      7.960328e-01      6.298818e-04
        9958      7.775543e-01      7.960309e-01      6.298213e-04
        9959      7.778991e-01      7.960291e-01      6.297607e-04
        9960      7.783033e-01      7.960273e-01      6.297000e-04
        9961      7.787661e-01      7.960256e-01      6.296392e-04
        9962      7.792901e-01      7.960239e-01      6.295782e-04
        9963      7.798738e-01      7.960223e-01      6.295171e-04
        9964      7.805175e-01      7.960207e-01      6.294558e-04
        9965      7.812222e-01      7.960192e-01      6.293944e-04
        9966      7.819896e-01      7.960178e-01      6.293328e-04
        9967      7.828176e-01      7.960165e-01      6.292711e-04
        9968      7.837061e-01      7.960153e-01      6.292092e-04
        9969      7.846554e-01      7.960141e-01      6.291471e-04
        9970      7.856656e-01      7.960131e-01      6.290848e-04
        9971      7.867360e-01      7.960122e-01      6.290224e-04
        9972      7.878654e-01      7.960114e-01      6.289599e-04
        9973      7.888908e-01      7.960106e-01      6.288972e-04
        9974      7.898160e-01      7.960100e-01      6.288345e-04
        9975      7.907877e-01      7.960095e-01      6.287717e-04
        9976      7.918056e-01      7.960091e-01      6.287088e-04
        9977      7.928704e-01      7.960088e-01      6.286458e-04
        9978      7.939809e-01      7.960086e-01      6.285829e-04
        9979      7.951367e-01      7.960085e-01      6.285199e-04
        9980      7.963369e-01      7.960085e-01      6.284569e-04
        9981      7.975798e-01      7.960087e-01      6.283940e-04
        9982      7.988643e-01      7.960089e-01      6.283311e-04
        9983      8.001896e-01      7.960094e-01      6.282683e-04
        9984      8.015569e-01      7.960099e-01      6.282056e-04
        9985      8.029625e-01      7.960106e-01      6.281431e-04
        9986      8.044066e-01      7.960115e-01      6.280807e-04
        9987      8.058868e-01      7.960124e-01      6.280186e-04
        9988      8.074032e-01      7.960136e-01      6.279568e-04
        9989      8.089539e-01      7.960149e-01      6.278952e-04
        9990      8.105388e-01      7.960163e-01      6.278341e-04
        9991      8.121553e-01      7.960180e-01      6.277733e-04
        9992      8.138055e-01      7.960197e-01      6.277130e-04
        9993      8.154833e-01      7.960217e-01      6.276532e-04
        9994      8.171894e-01      7.960238e-01      6.275940e-04
        9995      8.189208e-01      7.960261e-01      6.275354e-04
        9996      8.206786e-01      7.960286e-01      6.274774e-04
        9997      8.224577e-01      7.960312e-01      6.274202e-04
        9998      8.242571e-01      7.960340e-01      6.273638e-04
        9999      8.260752e-01      7.960370e-01      6.273083e-04
       10000      8.279116e-01      7.960402e-01      6.272537e-04
       10001      8.297632e-01      7.960436e-01      6.272000e-04
       10002      8.316276e-01      7.960471e-01      6.271474e-04
       10003      8.335034e-01      7.960509e-01      6.270959e-04
       10004      8.353878e-01      7.960548e-01      6.270455e-04
       10005      8.372792e-01      7.960589e-01      6.269964e-04
       10006      8.391738e-01      7.960632e-01      6.269485e-04
       10007      8.408544e-01      7.960677e-01      6.269018e-04
       10008      8.425285e-01      7.960724e-01      6.268564e-04
       10009      8.441942e-01      7.960772e-01      6.268122e-04
       10010      8.458500e-01      7.960821e-01      6.267693e-04
       10011      8.474920e-01      7.960873e-01      6.267277e-04
       10012      8.491166e-01      7.960926e-01      6.266875e-04
       10013      8.507220e-01      7.960980e-01      6.266487e-04
       10014      8.523071e-01      7.961036e-01      6.266112e-04
       10015      8.538694e-01      7.961094e-01      6.265752e-04
       10016      8.554073e-01      7.961153e-01      6.265406e-04
       10017      8.569191e-01      7.961214e-01      6.265075e-04
       10018      8.584002e-01      7.961276e-01      6.264758e-04
       10019      8.598493e-01      7.961340e-01      6.264455e-04
       10020      8.612649e-01      7.961405e-01      6.264167e-04
       10021      8.626454e-01      7.961471e-01      6.263894e-04
       10022      8.639896e-01      7.961539e-01      6.263635e-04
       10023      8.652940e-01      7.961608e-01      6.263390e-04
       10024      8.665591e-01      7.961678e-01      6.263158e-04
       10025      8.677841e-01      7.961750e-01      6.262941e-04
       10026      8.689642e-01      7.961822e-01      6.262737e-04
       10027      8.700989e-01      7.961896e-01      6.262546e-04
       10028      8.711867e-01      7.961971e-01      6.262368e-04
       10029      8.722276e-01      7.962046e-01      6.262203e-04
       10030      8.732193e-01      7.962123e-01      6.262049e-04
       10031      8.741610e-01      7.962201e-01      6.261907e-04
       10032      8.750507e-01      7.962280e-01      6.261776e-04
       10033      8.758888e-01      7.962359e-01      6.261655e-04
       10034      8.766738e-01      7.962439e-01      6.261544e-04
       10035      8.774054e-01      7.962520e-01      6.261443e-04
       10036      8.780843e-01      7.962601e-01      6.261350e-04
       10037      8.787110e-01      7.962684e-01      6.261265e-04
       10038      8.792832e-01      7.962766e-01      6.261187e-04
       10039      8.798013e-01      7.962850e-01      6.261116e-04
       10040      8.802652e-01      7.962933e-01      6.261051e-04
       10041      8.806734e-01      7.963017e-01      6.260992e-04
       10042      8.810273e-01      7.963102e-01      6.260937e-04
       10043      8.813261e-01      7.963186e-01      6.260885e-04
       10044      8.815720e-01      7.963271e-01      6.260837e-04
       10045      8.817637e-01      7.963356e-01      6.260792e-04
       10046      8.819014e-01      7.963441e-01      6.260748e-04
       10047      8.819847e-01      7.963527e-01      6.260705e-04
       10048      8.820160e-01      7.963612e-01      6.260662e-04
       10049      8.819957e-01      7.963697e-01      6.260619e-04
       10050      8.819230e-01      7.963782e-01      6.260575e-04
       10051      8.817985e-01      7.963867e-01      6.260529e-04
       10052      8.816235e-01      7.963952e-01      6.260481e-04
       10053      8.813991e-01      7.964037e-01      6.260429e-04
       10054      8.811252e-01      7.964121e-01      6.260373e-04
       10055      8.808063e-01      7.964205e-01      6.260313e-04
       10056      8.804401e-01      7.964288e-01      6.260248e-04
       10057      8.800273e-01      7.964371e-01      6.260178e-04
       10058      8.795700e-01      7.964454e-01      6.260101e-04
       10059      8.790703e-01      7.964536e-01      6.260017e-04
       10060      8.785320e-01      7.964618e-01      6.259927e-04
       10061      8.779534e-01      7.964699e-01      6.259828e-04
       10062      8.773356e-01      7.964779e-01      6.259722e-04
       10063      8.766777e-01      7.964859e-01      6.259607e-04
       10064      8.759822e-01      7.964938e-01      6.259484e-04
       10065      8.752502e-01      7.965016e-01      6.259351e-04
       10066      8.744850e-01      7.965094e-01      6.259209e-04
       10067      8.736881e-01      7.965170e-01      6.259056e-04
       10068      8.728582e-01      7.965246e-01      6.258894e-04
       10069      8.719968e-01      7.965321e-01      6.258721e-04
       10070      8.711091e-01      7.965395e-01      6.258538e-04
       10071      8.701942e-01      7.965468e-01      6.258344e-04
       10072      8.692542e-01      7.965540e-01      6.258139e-04
       10073      8.682898e-01      7.965612e-01      6.257923e-04
       10074      8.673009e-01      7.965682e-01      6.257695e-04
       10075      8.662927e-01      7.965751e-01      6.257457e-04
       10076      8.650354e-01      7.965819e-01      6.257205e-04
       10077      8.637435e-01      7.965886e-01      6.256939e-04
       10078      8.624430e-01      7.965951e-01      6.256659e-04
       10079      8.611365e-01      7.966015e-01      6.256366e-04
       10080      8.598273e-01      7.966078e-01      6.256060e-04
       10081      8.585149e-01      7.966139e-01      6.255741e-04
       10082      8.572018e-01      7.966199e-01      6.255409e-04
       10083      8.558898e-01      7.966258e-01      6.255064e-04
       10084      8.545815e-01      7.966315e-01      6.254708e-04
       10085      8.532782e-01      7.966372e-01      6.254340e-04
       10086      8.519825e-01      7.966427e-01      6.253961e-04
       10087      8.506958e-01      7.966480e-01      6.253570e-04
       10088      8.494211e-01      7.966532e-01      6.253169e-04
       10089      8.481595e-01      7.966583e-01      6.252758e-04
       10090      8.469133e-01      7.966633e-01      6.252337e-04
       10091      8.456843e-01      7.966682e-01      6.251906e-04
       10092      8.444758e-01      7.966729e-01      6.251466e-04
       10093      8.432884e-01      7.966775e-01      6.251017e-04
       10094      8.421254e-01      7.966820e-01      6.250560e-04
       10095      8.409875e-01      7.966864e-01      6.250095e-04
       10096      8.398780e-01      7.966907e-01      6.249622e-04
       10097      8.387975e-01      7.966949e-01      6.249142e-04
       10098      8.377499e-01      7.966989e-01      6.248656e-04
       10099      8.367365e-01      7.967029e-01      6.248163e-04
       10100      8.357613e-01      7.967068e-01      6.247664e-04
       10101      8.348275e-01      7.967106e-01      6.247159e-04
       10102      8.339315e-01      7.967142e-01      6.246649e-04
       10103      8.330778e-01      7.967178e-01      6.246135e-04
       10104      8.322679e-01      7.967214e-01      6.245616e-04
       10105      8.315034e-01      7.967248e-01      6.245092e-04
       10106      8.307859e-01      7.967282e-01      6.244565e-04
       10107      8.301200e-01      7.967315e-01      6.244035e-04
       10108      8.295055e-01      7.967347e-01      6.243501e-04
       10109      8.289428e-01      7.967379e-01      6.242965e-04
       10110      8.284344e-01      7.967410e-01      6.242426e-04
       10111      8.279820e-01      7.967441e-01      6.241885e-04
       10112      8.275854e-01      7.967472e-01      6.241343e-04
       10113      8.272463e-01      7.967502e-01      6.240798e-04
       10114      8.269676e-01      7.967532e-01      6.240253e-04
       10115      8.267473e-01      7.967561e-01      6.239706e-04
       10116      8.265863e-01      7.967591e-01      6.239159e-04
       10117      8.264860e-01      7.967620e-01      6.238612e-04
       10118      8.264465e-01      7.967650e-01      6.238064e-04
       10119      8.264693e-01      7.967679e-01      6.237517e-04
       10120      8.265573e-01      7.967708e-01      6.236970e-04
       10121      8.267075e-01      7.967738e-01      6.236424e-04
       10122      8.269206e-01      7.967768e-01      6.235879e-04
       10123      8.271964e-01      7.967798e-01      6.235335e-04
       10124      8.275361e-01      7.967828e-01      6.234793e-04
       10125      8.279390e-01      7.967859e-01      6.234253e-04
       10126      8.284046e-01      7.967890e-01      6.233716e-04
       10127      8.289330e-01      7.967922e-01      6.233181e-04
       10128      8.295236e-01      7.967954e-01      6.232649e-04
       10129      8.299235e-01      7.967987e-01      6.232120e-04
       10130      8.303451e-01      7.968020e-01      6.231593e-04
       10131      8.308170e-01      7.968054e-01      6.231068e-04
       10132      8.313373e-01      7.968088e-01      6.230546e-04
       10133      8.319042e-01      7.968122e-01      6.230028e-04
       10134      8.325185e-01      7.968158e-01      6.229513e-04
       10135      8.331770e-01      7.968194e-01      6.229001e-04
       10136      8.338804e-01      7.968230e-01      6.228494e-04
       10137      8.343069e-01      7.968267e-01      6.227989e-04
       10138      8.346840e-01      7.968304e-01      6.227487e-04
       10139      8.351120e-01      7.968342e-01      6.226987e-04
       10140      8.355934e-01      7.968380e-01      6.226490e-04
       10141      8.361211e-01      7.968419e-01      6.225997e-04
       10142      8.366968e-01      7.968458e-01      6.225507e-04
       10143      8.373177e-01      7.968498e-01      6.225021e-04
       10144      8.379836e-01      7.968539e-01      6.224540e-04
       10145      8.386905e-01      7.968580e-01      6.224063e-04
       10146      8.394374e-01      7.968622e-01      6.223591e-04
       10147      8.402244e-01      7.968665e-01      6.223124e-04
       10148      8.410508e-01      7.968708e-01      6.222663e-04
       10149      8.419112e-01      7.968753e-01      6.222208e-04
       10150      8.428057e-01      7.968798e-01      6.221760e-04
       10151      8.437316e-01      7.968844e-01      6.221318e-04
       10152      8.446892e-01      7.968891e-01      6.220883e-04
       10153      8.456770e-01      7.968939e-01      6.220456e-04
       10154      8.466921e-01      7.968988e-01      6.220037e-04
       10155      8.477324e-01      7.969038e-01      6.219626e-04
       10156      8.487959e-01      7.969089e-01      6.219223e-04
       10157      8.498823e-01      7.969142e-01      6.218830e-04
       10158      8.509877e-01      7.969195e-01      6.218445e-04
       10159      8.521121e-01      7.969249e-01      6.218071e-04
       10160      8.532521e-01      7.969305e-01      6.217706e-04
       10161      8.544062e-01      7.969361e-01      6.217351e-04
       10162      8.555301e-01      7.969419e-01      6.217007e-04
       10163      8.566373e-01      7.969478e-01      6.216672e-04
       10164      8.577600e-01      7.969537e-01      6.216349e-04
       10165      8.588949e-01      7.969598e-01      6.216036e-04
       10166      8.600388e-01      7.969660e-01      6.215734e-04
       10167      8.609756e-01      7.969723e-01      6.215441e-04
       10168      8.613900e-01      7.969787e-01      6.215153e-04
       10169      8.616496e-01      7.969850e-01      6.214867e-04
       10170      8.616535e-01      7.969914e-01      6.214581e-04
       10171      8.616791e-01      7.969977e-01      6.214296e-04
       10172      8.617238e-01      7.970041e-01      6.214011e-04
       10173      8.617879e-01      7.970105e-01      6.213726e-04
       10174      8.618696e-01      7.970169e-01      6.213442e-04
       10175      8.619691e-01      7.970232e-01      6.213160e-04
       10176      8.620838e-01      7.970296e-01      6.212878e-04
       10177      8.620393e-01      7.970360e-01      6.212596e-04
       10178      8.619979e-01      7.970424e-01      6.212313e-04
       10179      8.619867e-01      7.970488e-01      6.212031e-04
       10180      8.620038e-01      7.970552e-01      6.211748e-04
       10181      8.620460e-01      7.970615e-01      6.211466e-04
       10182      8.621106e-01      7.970679e-01      6.211184e-04
       10183      8.621979e-01      7.970743e-01      6.210904e-04
       10184      8.623059e-01      7.970807e-01      6.210624e-04
       10185      8.624337e-01      7.970872e-01      6.210346e-04
       10186      8.625791e-01      7.970936e-01      6.210069e-04
       10187      8.627441e-01      7.971000e-01      6.209794e-04
       10188      8.629254e-01      7.971065e-01      6.209520e-04
       10189      8.626633e-01      7.971129e-01      6.209244e-04
       10190      8.623710e-01      7.971193e-01      6.208965e-04
       10191      8.621001e-01      7.971257e-01      6.208683e-04
       10192      8.618502e-01      7.971321e-01      6.208399e-04
       10193      8.615407e-01      7.971384e-01      6.208111e-04
       10194      8.609992e-01      7.971446e-01      6.207818e-04
       10195      8.604843e-01      7.971509e-01      6.207520e-04
       10196      8.599970e-01      7.971570e-01      6.207218e-04
       10197      8.595338e-01      7.971631e-01      6.206910e-04
       10198      8.590939e-01      7.971692e-01      6.206599e-04
       10199      8.586760e-01      7.971752e-01      6.206283e-04
       10200      8.582790e-01      7.971812e-01      6.205964e-04
       10201      8.577147e-01      7.971872e-01      6.205639e-04
       10202      8.570429e-01      7.971930e-01      6.205308e-04
       10203      8.563685e-01      7.971988e-01      6.204971e-04
       10204      8.556886e-01      7.972046e-01      6.204628e-04
       10205      8.550026e-01      7.972102e-01      6.204278e-04
       10206      8.543081e-01      7.972158e-01      6.203923e-04
       10207      8.536079e-01      7.972213e-01      6.203561e-04
       10208      8.528999e-01      7.972268e-01      6.203193e-04
       10209      8.521806e-01      7.972322e-01      6.202819e-04
       10210      8.514520e-01      7.972375e-01      6.202439e-04
       10211      8.507141e-01      7.972427e-01      6.202052e-04
       10212      8.498965e-01      7.972479e-01      6.201659e-04
       10213      8.487175e-01      7.972529e-01      6.201257e-04
       10214      8.475464e-01      7.972578e-01      6.200845e-04
       10215      8.463832e-01      7.972627e-01      6.200425e-04
       10216      8.452278e-01      7.972674e-01      6.199995e-04
       10217      8.439477e-01      7.972719e-01      6.199557e-04
       10218      8.425935e-01      7.972764e-01      6.199109e-04
       10219      8.408263e-01      7.972806e-01      6.198649e-04
       10220      8.390546e-01      7.972847e-01      6.198177e-04
       10221      8.372795e-01      7.972886e-01      6.197694e-04
       10222      8.355028e-01      7.972924e-01      6.197200e-04
       10223      8.336429e-01      7.972959e-01      6.196696e-04
       10224      8.315185e-01      7.972993e-01      6.196181e-04
       10225      8.293889e-01      7.973024e-01      6.195654e-04
       10226      8.272561e-01      7.973053e-01      6.195117e-04
       10227      8.251227e-01      7.973080e-01      6.194571e-04
       10228      8.229892e-01      7.973106e-01      6.194017e-04
       10229      8.208569e-01      7.973129e-01      6.193454e-04
       10230      8.187285e-01      7.973150e-01      6.192884e-04
       10231      8.166080e-01      7.973168e-01      6.192307e-04
       10232      8.144941e-01      7.973185e-01      6.191725e-04
       10233      8.123900e-01      7.973200e-01      6.191137e-04
       10234      8.102976e-01      7.973213e-01      6.190545e-04
       10235      8.082201e-01      7.973223e-01      6.189950e-04
       10236      8.061593e-01      7.973232e-01      6.189351e-04
       10237      8.041187e-01      7.973239e-01      6.188750e-04
       10238      8.021009e-01      7.973243e-01      6.188147e-04
       10239      8.001068e-01      7.973246e-01      6.187543e-04
       10240      7.981390e-01      7.973247e-01      6.186939e-04
       10241      7.962010e-01      7.973246e-01      6.186335e-04
       10242      7.942952e-01      7.973243e-01      6.185732e-04
       10243      7.924244e-01      7.973238e-01      6.185130e-04
       10244      7.905916e-01      7.973231e-01      6.184529e-04
       10245      7.887993e-01      7.973223e-01      6.183931e-04
       10246      7.870490e-01      7.973213e-01      6.183336e-04
       10247      7.853443e-01      7.973201e-01      6.182744e-04
       10248      7.836911e-01      7.973188e-01      6.182155e-04
       10249      7.820874e-01      7.973173e-01      6.181569e-04
       10250      7.805379e-01      7.973157e-01      6.180988e-04
       10251      7.790431e-01      7.973139e-01      6.180411e-04
       10252      7.776074e-01      7.973120e-01      6.179838e-04
       10253      7.762331e-01      7.973099e-01      6.179269e-04
       10254      7.749206e-01      7.973077e-01      6.178705e-04
       10255      7.736735e-01      7.973054e-01      6.178146e-04
       10256      7.724933e-01      7.973030e-01      6.177591e-04
       10257      7.713814e-01      7.973005e-01      6.177040e-04
       10258      7.703403e-01      7.972978e-01      6.176494e-04
       10259      7.693718e-01      7.972951e-01      6.175952e-04
       10260      7.682270e-01      7.972923e-01      6.175415e-04
       10261      7.670275e-01      7.972893e-01      6.174883e-04
       10262      7.658932e-01      7.972863e-01      6.174357e-04
       10263      7.648254e-01      7.972831e-01      6.173837e-04
       10264      7.638248e-01      7.972799e-01      6.173321e-04
       10265      7.628943e-01      7.972765e-01      6.172811e-04
       10266      7.620349e-01      7.972731e-01      6.172305e-04
       10267      7.612470e-01      7.972696e-01      6.171803e-04
       10268      7.604248e-01      7.972660e-01      6.171307e-04
       10269      7.596121e-01      7.972623e-01      6.170815e-04
       10270      7.588682e-01      7.972586e-01      6.170327e-04
       10271      7.581937e-01      7.972548e-01      6.169844e-04
       10272      7.575867e-01      7.972509e-01      6.169364e-04
       10273      7.570515e-01      7.972470e-01      6.168887e-04
       10274      7.565851e-01      7.972430e-01      6.168414e-04
       10275      7.561883e-01      7.972390e-01      6.167943e-04
       10276      7.558620e-01      7.972350e-01      6.167474e-04
       10277      7.556056e-01      7.972310e-01      6.167007e-04
       10278      7.553086e-01      7.972269e-01      6.166542e-04
       10279      7.549281e-01      7.972228e-01      6.166079e-04
       10280      7.546149e-01      7.972186e-01      6.165619e-04
       10281      7.543654e-01      7.972145e-01      6.165160e-04
       10282      7.541805e-01      7.972103e-01      6.164702e-04
       10283      7.540604e-01      7.972061e-01      6.164246e-04
       10284      7.540057e-01      7.972019e-01      6.163789e-04
       10285      7.540139e-01      7.971977e-01      6.163333e-04
       10286      7.540869e-01      7.971935e-01      6.162876e-04
       10287      7.542229e-01      7.971893e-01      6.162419e-04
       10288      7.544220e-01      7.971852e-01      6.161960e-04
       10289      7.546838e-01      7.971810e-01      6.161500e-04
       10290      7.550069e-01      7.971769e-01      6.161037e-04
       10291      7.552398e-01      7.971728e-01      6.160573e-04
       10292      7.549024e-01      7.971687e-01      6.160112e-04
       10293      7.546165e-01      7.971646e-01      6.159652e-04
       10294      7.543845e-01      7.971605e-01      6.159194e-04
       10295      7.542028e-01      7.971563e-01      6.158737e-04
       10296      7.540717e-01      7.971521e-01      6.158281e-04
       10297      7.539923e-01      7.971479e-01      6.157825e-04
       10298      7.539629e-01      7.971437e-01      6.157370e-04
       10299      7.539824e-01      7.971395e-01      6.156915e-04
       10300      7.540522e-01      7.971353e-01      6.156459e-04
       10301      7.539177e-01      7.971311e-01      6.156005e-04
       10302      7.537995e-01      7.971269e-01      6.155551e-04
       10303      7.534059e-01      7.971227e-01      6.155100e-04
       10304      7.530863e-01      7.971184e-01      6.154651e-04
       10305      7.528393e-01      7.971141e-01      6.154203e-04
       10306      7.526646e-01      7.971098e-01      6.153757e-04
       10307      7.525608e-01      7.971055e-01      6.153312e-04
       10308      7.522495e-01      7.971011e-01      6.152869e-04
       10309      7.518185e-01      7.970967e-01      6.152429e-04
       10310      7.514500e-01      7.970923e-01      6.151991e-04
       10311      7.511435e-01      7.970879e-01      6.151556e-04
       10312      7.508987e-01      7.970834e-01      6.151123e-04
       10313      7.507163e-01      7.970789e-01      6.150691e-04
       10314      7.505910e-01      7.970744e-01      6.150259e-04
       10315      7.504600e-01      7.970699e-01      6.149829e-04
       10316      7.500803e-01      7.970653e-01      6.149402e-04
       10317      7.497689e-01      7.970607e-01      6.148977e-04
       10318      7.495243e-01      7.970561e-01      6.148553e-04
       10319      7.493453e-01      7.970515e-01      6.148131e-04
       10320      7.492324e-01      7.970469e-01      6.147710e-04
       10321      7.491840e-01      7.970422e-01      6.147289e-04
       10322      7.491962e-01      7.970376e-01      6.146868e-04
       10323      7.492696e-01      7.970330e-01      6.146447e-04
       10324      7.494025e-01      7.970283e-01      6.146025e-04
       10325      7.495940e-01      7.970237e-01      6.145601e-04
       10326      7.498448e-01      7.970192e-01      6.145176e-04
       10327      7.501518e-01      7.970146e-01      6.144749e-04
       10328      7.505141e-01      7.970101e-01      6.144319e-04
       10329      7.509302e-01      7.970057e-01      6.143886e-04
       10330      7.513982e-01      7.970013e-01      6.143450e-04
       10331      7.519170e-01      7.969969e-01      6.143010e-04
       10332      7.524862e-01      7.969926e-01      6.142566e-04
       10333      7.531043e-01      7.969883e-01      6.142119e-04
       10334      7.537693e-01      7.969842e-01      6.141667e-04
       10335      7.544798e-01      7.969800e-01      6.141210e-04
       10336      7.552343e-01      7.969760e-01      6.140749e-04
       10337      7.560317e-01      7.969720e-01      6.140283e-04
       10338      7.568706e-01      7.969682e-01      6.139811e-04
       10339      7.576436e-01      7.969644e-01      6.139335e-04
       10340      7.583002e-01      7.969606e-01      6.138855e-04
       10341      7.589827e-01      7.969569e-01      6.138371e-04
       10342      7.596900e-01      7.969533e-01      6.137884e-04
       10343      7.604199e-01      7.969498e-01      6.137392e-04
       10344      7.611731e-01      7.969464e-01      6.136896e-04
       10345      7.619460e-01      7.969430e-01      6.136396e-04
       10346      7.627381e-01      7.969397e-01      6.135892e-04
       10347      7.635482e-01      7.969364e-01      6.135384e-04
       10348      7.643755e-01      7.969333e-01      6.134872e-04
       10349      7.652196e-01      7.969302e-01      6.134355e-04
       10350      7.660799e-01      7.969272e-01      6.133835e-04
       10351      7.669543e-01      7.969244e-01      6.133311e-04
       10352      7.678425e-01      7.969215e-01      6.132783e-04
       10353      7.687456e-01      7.969188e-01      6.132251e-04
       10354      7.696592e-01      7.969162e-01      6.131715e-04
       10355      7.705838e-01      7.969136e-01      6.131176e-04
       10356      7.715192e-01      7.969112e-01      6.130633e-04
       10357      7.724626e-01      7.969088e-01      6.130086e-04
       10358      7.734138e-01      7.969066e-01      6.129536e-04
       10359      7.743734e-01      7.969044e-01      6.128983e-04
       10360      7.753400e-01      7.969023e-01      6.128427e-04
       10361      7.763133e-01      7.969003e-01      6.127868e-04
       10362      7.772939e-01      7.968984e-01      6.127305e-04
       10363      7.782771e-01      7.968966e-01      6.126741e-04
       10364      7.792660e-01      7.968949e-01      6.126173e-04
       10365      7.802588e-01      7.968933e-01      6.125603e-04
       10366      7.812551e-01      7.968918e-01      6.125031e-04
       10367      7.822542e-01      7.968904e-01      6.124456e-04
       10368      7.832574e-01      7.968891e-01      6.123879e-04
       10369      7.842633e-01      7.968879e-01      6.123301e-04
       10370      7.852711e-01      7.968868e-01      6.122721e-04
       10371      7.862800e-01      7.968857e-01      6.122139e-04
       10372      7.872914e-01      7.968848e-01      6.121556e-04
       10373      7.883056e-01      7.968840e-01      6.120971e-04
       10374      7.893213e-01      7.968832e-01      6.120385e-04
       10375      7.903372e-01      7.968826e-01      6.119799e-04
       10376      7.913554e-01      7.968821e-01      6.119211e-04
       10377      7.923729e-01      7.968816e-01      6.118623e-04
       10378      7.933917e-01      7.968813e-01      6.118034e-04
       10379      7.944115e-01      7.968811e-01      6.117445e-04
       10380      7.953539e-01      7.968809e-01      6.116856e-04
       10381      7.960658e-01      7.968808e-01      6.116267e-04
       10382      7.967746e-01      7.968808e-01      6.115678e-04
       10383      7.974761e-01      7.968809e-01      6.115089e-04
       10384      7.981713e-01      7.968810e-01      6.114500e-04
