#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         110     -5.393310e+00     -5.613459e+00      1.695960e-02
         111     -5.392310e+00     -5.611467e+00      1.692343e-02
         112     -5.391305e+00     -5.609501e+00      1.688611e-02
         113     -5.390298e+00     -5.607561e+00      1.684773e-02
         114     -5.389609e+00     -5.605649e+00      1.680807e-02
         115     -5.388270e+00     -5.603759e+00      1.676786e-02
         116     -5.387573e+00     -5.601895e+00      1.672656e-02
         117     -5.386549e+00     -5.600055e+00      1.668456e-02
         118     -5.384227e+00     -5.598226e+00      1.664312e-02
         119     -5.383194e+00     -5.596419e+00      1.660107e-02
         120     -5.381835e+00     -5.594631e+00      1.655875e-02
         121     -5.380147e+00     -5.592858e+00      1.651651e-02
         122     -5.379751e+00     -5.591111e+00      1.647324e-02
         123     -5.379352e+00     -5.589390e+00      1.642902e-02
         124     -5.378300e+00     -5.587687e+00      1.638449e-02
         125     -5.377959e+00     -5.586009e+00      1.633910e-02
         126     -5.377957e+00     -5.584358e+00      1.629264e-02
         127     -5.377954e+00     -5.582733e+00      1.624521e-02
         128     -5.377952e+00     -5.581133e+00      1.619688e-02
         129     -5.377626e+00     -5.579556e+00      1.614797e-02
         130     -5.377624e+00     -5.578002e+00      1.609829e-02
         131     -5.377621e+00     -5.576473e+00      1.604791e-02
         132     -5.377296e+00     -5.574964e+00      1.599712e-02
         133     -5.377941e+00     -5.573482e+00      1.594528e-02
         134     -5.378262e+00     -5.572025e+00      1.589270e-02
         135     -5.378260e+00     -5.570590e+00      1.583965e-02
         136     -5.378258e+00     -5.569176e+00      1.578619e-02
         137     -5.377932e+00     -5.567780e+00      1.573256e-02
         138     -5.377606e+00     -5.566402e+00      1.567880e-02
         139     -5.377928e+00     -5.565046e+00      1.562452e-02
         140     -5.377601e+00     -5.563707e+00      1.557018e-02
         141     -5.377277e+00     -5.562385e+00      1.551579e-02
         142     -5.377921e+00     -5.561086e+00      1.546081e-02
         143     -5.377919e+00     -5.559805e+00      1.540566e-02
         144     -5.377916e+00     -5.558542e+00      1.535037e-02
         145     -5.377267e+00     -5.557292e+00      1.529533e-02
         146     -5.377265e+00     -5.556059e+00      1.524019e-02
         147     -5.376939e+00     -5.554840e+00      1.518515e-02
         148     -5.376937e+00     -5.553638e+00      1.513005e-02
         149     -5.376612e+00     -5.552450e+00      1.507508e-02
         150     -5.376610e+00     -5.551278e+00      1.502009e-02
         151     -5.377784e+00     -5.550129e+00      1.496450e-02
         152     -5.378890e+00     -5.549002e+00      1.490839e-02
         153     -5.379967e+00     -5.547897e+00      1.485183e-02
         154     -5.381015e+00     -5.546814e+00      1.479487e-02
         155     -5.382036e+00     -5.545751e+00      1.473757e-02
         156     -5.383676e+00     -5.544712e+00      1.467967e-02
         157     -5.384965e+00     -5.543694e+00      1.462139e-02
         158     -5.385905e+00     -5.542696e+00      1.456291e-02
         159     -5.386494e+00     -5.541713e+00      1.450442e-02
         160     -5.387057e+00     -5.540747e+00      1.444594e-02
         161     -5.387272e+00     -5.539793e+00      1.438763e-02
         162     -5.388109e+00     -5.538857e+00      1.432925e-02
         163     -5.388598e+00     -5.537935e+00      1.427097e-02
         164     -5.389388e+00     -5.537029e+00      1.421266e-02
         165     -5.390152e+00     -5.536139e+00      1.415437e-02
         166     -5.390247e+00     -5.535260e+00      1.409637e-02
         167     -5.390965e+00     -5.534396e+00      1.403841e-02
         168     -5.391662e+00     -5.533547e+00      1.398054e-02
         169     -5.392660e+00     -5.532713e+00      1.392264e-02
         170     -5.393312e+00     -5.531893e+00      1.386487e-02
         171     -5.393942e+00     -5.531086e+00      1.380724e-02
         172     -5.394552e+00     -5.530292e+00      1.374977e-02
         173     -5.395139e+00     -5.529511e+00      1.369247e-02
         174     -5.395706e+00     -5.528742e+00      1.363535e-02
         175     -5.396253e+00     -5.527985e+00      1.357844e-02
         176     -5.396779e+00     -5.527240e+00      1.352173e-02
         177     -5.396960e+00     -5.526504e+00      1.346536e-02
         178     -5.397122e+00     -5.525777e+00      1.340931e-02
         179     -5.397700e+00     -5.525061e+00      1.335348e-02
         180     -5.398606e+00     -5.524359e+00      1.329776e-02
         181     -5.399459e+00     -5.523669e+00      1.324218e-02
         182     -5.400584e+00     -5.522992e+00      1.318668e-02
         183     -5.401331e+00     -5.522328e+00      1.313137e-02
         184     -5.402352e+00     -5.521676e+00      1.307618e-02
         185     -5.402672e+00     -5.521032e+00      1.302131e-02
         186     -5.403915e+00     -5.520403e+00      1.296652e-02
         187     -5.404782e+00     -5.519784e+00      1.291191e-02
         188     -5.405859e+00     -5.519178e+00      1.285745e-02
         189     -5.407028e+00     -5.518585e+00      1.280310e-02
         190     -5.408130e+00     -5.518004e+00      1.274891e-02
         191     -5.409488e+00     -5.517435e+00      1.269481e-02
         192     -5.410777e+00     -5.516880e+00      1.264084e-02
         193     -5.411999e+00     -5.516337e+00      1.258702e-02
         194     -5.413153e+00     -5.515805e+00      1.253337e-02
         195     -5.413916e+00     -5.515282e+00      1.247999e-02
         196     -5.415261e+00     -5.514772e+00      1.242674e-02
         197     -5.415567e+00     -5.514268e+00      1.237386e-02
         198     -5.416453e+00     -5.513774e+00      1.232123e-02
         199     -5.417272e+00     -5.513289e+00      1.226885e-02
         200     -5.417375e+00     -5.512810e+00      1.221687e-02
         201     -5.418706e+00     -5.512342e+00      1.216506e-02
         202     -5.418675e+00     -5.511878e+00      1.211367e-02
         203     -5.419223e+00     -5.511421e+00      1.206259e-02
         204     -5.419704e+00     -5.510972e+00      1.201184e-02
         205     -5.420118e+00     -5.510529e+00      1.196142e-02
         206     -5.421114e+00     -5.510095e+00      1.191123e-02
         207     -5.421070e+00     -5.509665e+00      1.186145e-02
         208     -5.421284e+00     -5.509240e+00      1.181203e-02
         209     -5.421432e+00     -5.508819e+00      1.176298e-02
         210     -5.422162e+00     -5.508407e+00      1.171420e-02
         211     -5.422181e+00     -5.507998e+00      1.166581e-02
         212     -5.423195e+00     -5.507598e+00      1.161764e-02
         213     -5.423521e+00     -5.507203e+00      1.156980e-02
         214     -5.424451e+00     -5.506817e+00      1.152220e-02
         215     -5.424686e+00     -5.506435e+00      1.147494e-02
         216     -5.424551e+00     -5.506056e+00      1.142807e-02
         217     -5.424694e+00     -5.505681e+00      1.138156e-02
         218     -5.424468e+00     -5.505308e+00      1.133544e-02
         219     -5.424519e+00     -5.504939e+00      1.128968e-02
         220     -5.425495e+00     -5.504578e+00      1.124414e-02
         221     -5.425453e+00     -5.504220e+00      1.119896e-02
         222     -5.425040e+00     -5.503863e+00      1.115419e-02
         223     -5.424904e+00     -5.503509e+00      1.110979e-02
         224     -5.424398e+00     -5.503156e+00      1.106581e-02
         225     -5.423844e+00     -5.502804e+00      1.102224e-02
         226     -5.423244e+00     -5.502452e+00      1.097909e-02
         227     -5.423244e+00     -5.502103e+00      1.093627e-02
         228     -5.423199e+00     -5.501757e+00      1.089377e-02
         229     -5.422782e+00     -5.501412e+00      1.085166e-02
         230     -5.422318e+00     -5.501068e+00      1.080993e-02
         231     -5.421808e+00     -5.500725e+00      1.076857e-02
         232     -5.420928e+00     -5.500381e+00      1.072765e-02
         233     -5.420648e+00     -5.500039e+00      1.068706e-02
         234     -5.420646e+00     -5.499699e+00      1.064678e-02
         235     -5.419950e+00     -5.499360e+00      1.060688e-02
         236     -5.419532e+00     -5.499022e+00      1.056733e-02
         237     -5.419068e+00     -5.498684e+00      1.052812e-02
         238     -5.418234e+00     -5.498346e+00      1.048931e-02
         239     -5.417680e+00     -5.498009e+00      1.045085e-02
         240     -5.416432e+00     -5.497669e+00      1.041283e-02
         241     -5.416436e+00     -5.497332e+00      1.037508e-02
         242     -5.415423e+00     -5.496993e+00      1.033773e-02
         243     -5.415014e+00     -5.496656e+00      1.030069e-02
         244     -5.414562e+00     -5.496320e+00      1.026397e-02
         245     -5.413096e+00     -5.495980e+00      1.022769e-02
         246     -5.411264e+00     -5.495636e+00      1.019191e-02
         247     -5.410037e+00     -5.495289e+00      1.015654e-02
         248     -5.409094e+00     -5.494941e+00      1.012153e-02
         249     -5.407783e+00     -5.494591e+00      1.008693e-02
         250     -5.406432e+00     -5.494239e+00      1.005275e-02
         251     -5.405043e+00     -5.493883e+00      1.001898e-02
         252     -5.403612e+00     -5.493525e+00      9.985619e-03
         253     -5.402143e+00     -5.493164e+00      9.952681e-03
         254     -5.401883e+00     -5.492805e+00      9.919983e-03
         255     -5.401791e+00     -5.492448e+00      9.887500e-03
         256     -5.401357e+00     -5.492092e+00      9.855277e-03
         257     -5.401877e+00     -5.491741e+00      9.823180e-03
         258     -5.400761e+00     -5.491388e+00      9.791433e-03
         259     -5.400274e+00     -5.491036e+00      9.759945e-03
         260     -5.399771e+00     -5.490685e+00      9.728717e-03
         261     -5.398929e+00     -5.490334e+00      9.697793e-03
         262     -5.398718e+00     -5.489984e+00      9.667080e-03
         263     -5.398812e+00     -5.489637e+00      9.636537e-03
         264     -5.398244e+00     -5.489291e+00      9.606251e-03
         265     -5.397986e+00     -5.488947e+00      9.576178e-03
         266     -5.397388e+00     -5.488603e+00      9.546362e-03
         267     -5.396776e+00     -5.488259e+00      9.516800e-03
         268     -5.395826e+00     -5.487914e+00      9.487538e-03
         269     -5.395185e+00     -5.487569e+00      9.458528e-03
         270     -5.394531e+00     -5.487224e+00      9.429771e-03
         271     -5.393865e+00     -5.486880e+00      9.401266e-03
         272     -5.392860e+00     -5.486534e+00      9.373055e-03
         273     -5.392491e+00     -5.486190e+00      9.345049e-03
         274     -5.392109e+00     -5.485846e+00      9.317249e-03
         275     -5.391068e+00     -5.485502e+00      9.289740e-03
         276     -5.390665e+00     -5.485158e+00      9.262434e-03
         277     -5.390249e+00     -5.484816e+00      9.235331e-03
         278     -5.389500e+00     -5.484473e+00      9.208473e-03
         279     -5.388739e+00     -5.484130e+00      9.181858e-03
         280     -5.388615e+00     -5.483788e+00      9.155400e-03
         281     -5.387510e+00     -5.483446e+00      9.129228e-03
         282     -5.386395e+00     -5.483102e+00      9.103339e-03
         283     -5.385594e+00     -5.482757e+00      9.077690e-03
         284     -5.384785e+00     -5.482412e+00      9.052279e-03
         285     -5.384292e+00     -5.482068e+00      9.027061e-03
         286     -5.383788e+00     -5.481724e+00      9.002036e-03
         287     -5.383277e+00     -5.481381e+00      8.977203e-03
         288     -5.383093e+00     -5.481040e+00      8.952517e-03
         289     -5.384064e+00     -5.480704e+00      8.927826e-03
         290     -5.384063e+00     -5.480371e+00      8.903258e-03
         291     -5.383739e+00     -5.480039e+00      8.878853e-03
         292     -5.383740e+00     -5.479709e+00      8.854568e-03
         293     -5.383739e+00     -5.479382e+00      8.830404e-03
         294     -5.382768e+00     -5.479053e+00      8.806481e-03
         295     -5.383092e+00     -5.478728e+00      8.782635e-03
         296     -5.382768e+00     -5.478404e+00      8.758945e-03
         297     -5.382768e+00     -5.478082e+00      8.735370e-03
         298     -5.382767e+00     -5.477762e+00      8.711911e-03
         299     -5.382444e+00     -5.477443e+00      8.688605e-03
         300     -5.382768e+00     -5.477127e+00      8.665372e-03
         301     -5.382768e+00     -5.476814e+00      8.642252e-03
         302     -5.382767e+00     -5.476502e+00      8.619244e-03
         303     -5.383052e+00     -5.476194e+00      8.596314e-03
         304     -5.383514e+00     -5.475889e+00      8.573441e-03
         305     -5.383642e+00     -5.475587e+00      8.550664e-03
         306     -5.383756e+00     -5.475287e+00      8.527986e-03
         307     -5.384507e+00     -5.474991e+00      8.505332e-03
         308     -5.385569e+00     -5.474701e+00      8.482671e-03
         309     -5.386295e+00     -5.474414e+00      8.460043e-03
         310     -5.387078e+00     -5.474133e+00      8.437442e-03
         311     -5.388355e+00     -5.473857e+00      8.414819e-03
         312     -5.389797e+00     -5.473588e+00      8.392160e-03
         313     -5.390914e+00     -5.473323e+00      8.369504e-03
         314     -5.391668e+00     -5.473063e+00      8.346888e-03
         315     -5.392060e+00     -5.472806e+00      8.324351e-03
         316     -5.393059e+00     -5.472554e+00      8.301832e-03
         317     -5.393372e+00     -5.472304e+00      8.279400e-03
         318     -5.393970e+00     -5.472058e+00      8.257028e-03
         319     -5.395177e+00     -5.471817e+00      8.234661e-03
         320     -5.396019e+00     -5.471580e+00      8.212333e-03
         321     -5.396822e+00     -5.471347e+00      8.190051e-03
         322     -5.397586e+00     -5.471118e+00      8.167819e-03
         323     -5.397988e+00     -5.470891e+00      8.145669e-03
         324     -5.399394e+00     -5.470671e+00      8.123517e-03
         325     -5.400086e+00     -5.470454e+00      8.101424e-03
         326     -5.401368e+00     -5.470242e+00      8.079344e-03
         327     -5.402595e+00     -5.470035e+00      8.057285e-03
         328     -5.404416e+00     -5.469835e+00      8.035203e-03
         329     -5.406182e+00     -5.469641e+00      8.013109e-03
