0.5	9.966960e-01	9.962878e-01	1.498310e-04
0.6	9.782720e-01	9.779561e-01	5.044303e-04
0.7	9.328900e-01	9.274741e-01	1.673505e-03
0.8	8.398120e-01	8.341725e-01	1.960289e-03
0.9	7.116780e-01	7.169581e-01	3.099994e-03
1.0	5.771340e-01	5.936815e-01	2.802692e-03
1.1	4.850840e-01	4.873607e-01	1.915429e-03
1.2	4.075920e-01	4.015357e-01	1.781410e-03
1.3	3.466480e-01	3.358529e-01	1.798997e-03
1.4	2.943400e-01	2.847771e-01	1.624386e-03
1.5	2.540440e-01	2.451716e-01	1.371088e-03
1.6	2.214500e-01	2.123834e-01	1.429884e-03
1.7	1.948600e-01	1.863941e-01	1.318597e-03
1.8	1.702520e-01	1.654226e-01	1.167221e-03
1.9	1.523620e-01	1.474824e-01	1.005119e-03
2.0	1.361720e-01	1.328818e-01	9.020429e-04
2.1	1.228660e-01	1.208135e-01	1.033918e-03
2.2	1.120480e-01	1.106890e-01	9.814375e-04
2.3	1.024460e-01	1.021816e-01	9.441682e-04
2.4	9.571200e-02	9.484970e-02	8.951007e-04
2.5	8.714200e-02	8.781910e-02	8.976095e-04
2.6	8.086000e-02	8.193660e-02	8.475908e-04
2.7	7.530800e-02	7.675090e-02	7.915408e-04
2.8	6.999800e-02	7.239210e-02	7.146032e-04
2.9	6.617800e-02	6.815360e-02	6.759737e-04
3.0	6.183600e-02	6.451270e-02	6.648938e-04
