0.5	9.940940e-01	9.887591e-01	9.861503e-04
0.6	9.443780e-01	9.417587e-01	2.125312e-03
0.7	8.294780e-01	8.291553e-01	3.364031e-03
0.8	6.537640e-01	6.714745e-01	3.615498e-03
0.9	5.067960e-01	5.229921e-01	4.254832e-03
1.0	3.904780e-01	4.054152e-01	3.365548e-03
1.1	3.144320e-01	3.155272e-01	2.898786e-03
1.2	2.515260e-01	2.547071e-01	2.107566e-03
1.3	2.215840e-01	2.088656e-01	2.060902e-03
1.4	1.849580e-01	1.754234e-01	1.495830e-03
1.5	1.597760e-01	1.486957e-01	1.454325e-03
1.6	1.385860e-01	1.293877e-01	1.311164e-03
1.7	1.202400e-01	1.127336e-01	1.286612e-03
1.8	1.029740e-01	9.909990e-02	1.214778e-03
1.9	9.231800e-02	8.859080e-02	1.087247e-03
2.0	8.209200e-02	7.947080e-02	9.646945e-04
2.1	7.304000e-02	7.221670e-02	9.869593e-04
2.2	6.672000e-02	6.655930e-02	1.025290e-03
2.3	6.167800e-02	6.106280e-02	9.454974e-04
2.4	5.840200e-02	5.684680e-02	8.841585e-04
2.5	5.248800e-02	5.284440e-02	8.701198e-04
2.6	4.814200e-02	4.909490e-02	8.678132e-04
2.7	4.527600e-02	4.602170e-02	7.921250e-04
2.8	4.273200e-02	4.335640e-02	6.713730e-04
2.9	3.870000e-02	4.072730e-02	6.442336e-04
3.0	3.675800e-02	3.856300e-02	6.316105e-04
