0.5	9.999140e-01	9.998630e-01	7.931581e-06
0.6	9.993780e-01	9.992715e-01	1.317260e-05
0.7	9.973400e-01	9.972495e-01	3.227317e-05
0.8	9.926740e-01	9.923104e-01	7.042622e-05
0.9	9.833320e-01	9.829023e-01	9.363005e-05
1.0	9.675300e-01	9.675134e-01	1.799184e-04
1.1	9.446480e-01	9.447734e-01	3.157429e-04
1.2	9.141260e-01	9.146890e-01	3.870716e-04
1.3	8.776120e-01	8.778001e-01	4.219182e-04
1.4	8.370580e-01	8.354429e-01	4.761146e-04
1.5	7.900620e-01	7.895030e-01	5.192301e-04
1.6	7.412040e-01	7.417235e-01	5.665620e-04
1.7	6.939680e-01	6.945161e-01	6.335735e-04
1.8	6.474720e-01	6.489891e-01	7.740050e-04
1.9	6.044920e-01	6.055196e-01	7.527888e-04
2.0	5.642840e-01	5.654931e-01	7.371338e-04
2.1	5.269840e-01	5.279197e-01	6.610725e-04
2.2	4.922580e-01	4.938113e-01	6.912991e-04
2.3	4.609120e-01	4.626688e-01	6.447187e-04
2.4	4.334060e-01	4.347446e-01	6.707990e-04
2.5	4.065400e-01	4.089225e-01	6.509137e-04
2.6	3.838440e-01	3.854541e-01	6.473480e-04
2.7	3.611140e-01	3.639394e-01	6.880109e-04
2.8	3.416760e-01	3.442741e-01	6.386816e-04
2.9	3.240060e-01	3.262559e-01	6.390928e-04
3.0	3.078140e-01	3.101109e-01	6.613634e-04
