0.5	9.997560e-01	9.997279e-01	1.131413e-05
0.6	9.988200e-01	9.986068e-01	3.052258e-05
0.7	9.950780e-01	9.947958e-01	6.568986e-05
0.8	9.865700e-01	9.861895e-01	1.239515e-04
0.9	9.711400e-01	9.699074e-01	2.364027e-04
1.0	9.439040e-01	9.441250e-01	3.854511e-04
1.1	9.062440e-01	9.078915e-01	4.795466e-04
1.2	8.601560e-01	8.619165e-01	5.032949e-04
1.3	8.099900e-01	8.095109e-01	6.328731e-04
1.4	7.518480e-01	7.534099e-01	6.504402e-04
1.5	6.953580e-01	6.964146e-01	7.049811e-04
1.6	6.407560e-01	6.413657e-01	8.286601e-04
1.7	5.877940e-01	5.896326e-01	9.270233e-04
1.8	5.403620e-01	5.422486e-01	9.063663e-04
1.9	4.982840e-01	4.992060e-01	9.268034e-04
2.0	4.607480e-01	4.605333e-01	8.471432e-04
2.1	4.261140e-01	4.261174e-01	8.002563e-04
2.2	3.941580e-01	3.949938e-01	8.204399e-04
2.3	3.680500e-01	3.677517e-01	7.753512e-04
2.4	3.416540e-01	3.433841e-01	7.691447e-04
2.5	3.199960e-01	3.212522e-01	7.987305e-04
2.6	2.993180e-01	3.016961e-01	7.632504e-04
2.7	2.821640e-01	2.837776e-01	7.234506e-04
2.8	2.673340e-01	2.679180e-01	7.017997e-04
2.9	2.519080e-01	2.534743e-01	7.510411e-04
3.0	2.387980e-01	2.402124e-01	7.133256e-04
