0.5	9.988260e-01	9.987271e-01	3.624403e-05
0.6	9.925680e-01	9.930763e-01	1.615012e-04
0.7	9.794200e-01	9.757818e-01	4.161520e-04
0.8	9.394240e-01	9.386136e-01	7.328814e-04
0.9	8.771260e-01	8.794638e-01	1.299947e-03
1.0	7.933360e-01	7.996756e-01	1.692770e-03
1.1	7.046680e-01	7.102597e-01	1.229760e-03
1.2	6.234580e-01	6.226745e-01	1.540871e-03
1.3	5.469240e-01	5.429665e-01	1.656260e-03
1.4	4.776800e-01	4.725110e-01	1.344435e-03
1.5	4.233820e-01	4.152202e-01	1.306848e-03
1.6	3.740680e-01	3.647926e-01	1.351848e-03
1.7	3.306460e-01	3.240230e-01	1.323835e-03
1.8	2.953020e-01	2.892186e-01	1.130174e-03
1.9	2.634480e-01	2.605358e-01	9.437948e-04
2.0	2.386980e-01	2.362227e-01	9.209213e-04
2.1	2.181840e-01	2.157779e-01	9.528956e-04
2.2	2.001160e-01	1.980159e-01	9.326056e-04
2.3	1.838940e-01	1.825885e-01	9.330673e-04
2.4	1.693220e-01	1.693551e-01	8.835180e-04
2.5	1.581760e-01	1.575687e-01	8.250307e-04
2.6	1.474400e-01	1.470068e-01	8.050779e-04
2.7	1.379460e-01	1.381219e-01	7.270837e-04
2.8	1.294240e-01	1.298564e-01	6.793154e-04
2.9	1.223400e-01	1.225281e-01	6.416256e-04
3.0	1.159500e-01	1.157087e-01	6.043516e-04
