0.5	9.992000e-01	9.991486e-01	2.616834e-05
0.6	9.954860e-01	9.954578e-01	1.032818e-04
0.7	9.851520e-01	9.835203e-01	2.786963e-04
0.8	9.570900e-01	9.574240e-01	4.433637e-04
0.9	9.110020e-01	9.141966e-01	8.764331e-04
1.0	8.505900e-01	8.535076e-01	1.199231e-03
1.1	7.749540e-01	7.775365e-01	1.104633e-03
1.2	6.965840e-01	6.976728e-01	1.180198e-03
1.3	6.201500e-01	6.195389e-01	1.298536e-03
1.4	5.554720e-01	5.496334e-01	1.236879e-03
1.5	4.912280e-01	4.870275e-01	1.270202e-03
1.6	4.363800e-01	4.330686e-01	1.304222e-03
1.7	3.927080e-01	3.869097e-01	1.291789e-03
1.8	3.530580e-01	3.476867e-01	1.154483e-03
1.9	3.180960e-01	3.144548e-01	9.820693e-04
2.0	2.901360e-01	2.856969e-01	9.856271e-04
2.1	2.638760e-01	2.614123e-01	9.453180e-04
2.2	2.422500e-01	2.402093e-01	9.140742e-04
2.3	2.232520e-01	2.217546e-01	9.298359e-04
2.4	2.053400e-01	2.055236e-01	9.203222e-04
2.5	1.914980e-01	1.914822e-01	8.194945e-04
2.6	1.795720e-01	1.792691e-01	8.052048e-04
2.7	1.670100e-01	1.683346e-01	7.775514e-04
2.8	1.574320e-01	1.583985e-01	7.518963e-04
2.9	1.491940e-01	1.493621e-01	6.978986e-04
3.0	1.421380e-01	1.414897e-01	6.421492e-04
