0.5	9.983040e-01	9.979971e-01	6.143720e-05
0.6	9.873820e-01	9.887110e-01	2.499354e-04
0.7	9.666200e-01	9.612145e-01	6.954715e-04
0.8	9.072840e-01	9.033068e-01	1.465061e-03
0.9	8.174860e-01	8.199314e-01	1.903407e-03
1.0	7.132760e-01	7.196938e-01	2.045701e-03
1.1	6.128640e-01	6.166888e-01	1.682198e-03
1.2	5.287760e-01	5.254268e-01	1.701789e-03
1.3	4.539420e-01	4.475119e-01	1.533910e-03
1.4	3.932360e-01	3.840003e-01	1.190008e-03
1.5	3.424100e-01	3.336953e-01	1.383794e-03
1.6	2.984480e-01	2.910658e-01	1.474171e-03
1.7	2.628200e-01	2.571926e-01	1.238643e-03
1.8	2.329500e-01	2.288397e-01	1.110406e-03
1.9	2.089620e-01	2.046159e-01	9.707112e-04
2.0	1.889140e-01	1.856561e-01	9.870759e-04
2.1	1.717200e-01	1.690954e-01	9.905125e-04
2.2	1.566200e-01	1.547368e-01	9.333212e-04
2.3	1.437980e-01	1.428318e-01	9.459322e-04
2.4	1.327140e-01	1.321726e-01	8.921169e-04
2.5	1.234220e-01	1.228512e-01	8.669082e-04
2.6	1.146980e-01	1.147909e-01	8.511295e-04
2.7	1.067420e-01	1.076427e-01	7.533719e-04
2.8	9.948200e-02	1.012603e-01	7.079100e-04
2.9	9.443000e-02	9.553240e-02	6.541015e-04
3.0	8.828000e-02	9.000940e-02	6.317389e-04
